,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,25,0.10244,0.1001,0.1001,"[[0, 0, 0, 0, 0, 38, 0, 808, 0, 154], [0, 0, 0, 0, 0, 57, 0, 876, 0, 67], [0, 0, 0, 0, 0, 10, 0, 935, 0, 55], [0, 1, 0, 0, 0, 16, 0, 923, 0, 60], [0, 0, 0, 0, 0, 14, 0, 955, 0, 31], [0, 1, 0, 0, 0, 20, 1, 878, 0, 100], [0, 0, 0, 0, 0, 22, 0, 949, 0, 29], [0, 2, 0, 0, 0, 26, 0, 884, 0, 88], [0, 0, 0, 0, 0, 106, 0, 806, 0, 88], [0, 1, 0, 0, 0, 72, 0, 830, 0, 97]]"
1,1,25,0.1153,0.1139,0.1139,"[[3, 0, 0, 0, 0, 152, 1, 301, 0, 543], [2, 0, 0, 0, 0, 306, 0, 319, 0, 373], [9, 0, 0, 0, 0, 208, 2, 443, 0, 338], [7, 0, 0, 0, 0, 208, 2, 477, 0, 306], [2, 0, 0, 0, 0, 184, 2, 559, 0, 253], [5, 0, 0, 0, 0, 172, 0, 365, 0, 458], [1, 0, 0, 0, 0, 269, 0, 458, 0, 272], [3, 0, 0, 0, 0, 158, 0, 416, 0, 423], [4, 0, 0, 0, 0, 197, 0, 249, 0, 550], [1, 0, 0, 0, 0, 207, 0, 244, 0, 548]]"
2,2,25,0.13384,0.1349,0.1349,"[[831, 1, 0, 0, 0, 15, 0, 11, 22, 120], [651, 1, 0, 0, 0, 45, 0, 36, 57, 210], [818, 1, 0, 0, 0, 54, 2, 52, 19, 54], [788, 0, 0, 0, 0, 51, 1, 75, 9, 76], [800, 0, 0, 0, 0, 30, 3, 84, 9, 74], [851, 1, 0, 0, 0, 35, 0, 52, 9, 52], [762, 1, 0, 0, 0, 89, 1, 82, 12, 53], [761, 0, 0, 0, 0, 21, 0, 45, 22, 151], [673, 0, 0, 0, 0, 12, 0, 12, 69, 234], [569, 0, 0, 0, 0, 12, 0, 15, 37, 367]]"
3,3,25,0.19516,0.2086,0.2086,"[[389, 3, 18, 53, 3, 1, 90, 3, 340, 100], [104, 5, 21, 58, 2, 4, 148, 13, 483, 162], [306, 4, 69, 90, 16, 5, 236, 15, 209, 50], [178, 2, 40, 202, 15, 21, 268, 35, 155, 84], [176, 3, 60, 167, 16, 2, 322, 20, 169, 65], [195, 1, 38, 165, 15, 48, 251, 27, 200, 60], [135, 12, 41, 127, 1, 0, 425, 18, 188, 53], [195, 2, 32, 182, 15, 11, 135, 31, 225, 172], [100, 0, 9, 67, 1, 10, 111, 3, 545, 154], [122, 1, 21, 36, 4, 2, 65, 11, 382, 356]]"
4,4,25,0.24652,0.2611,0.2611,"[[468, 14, 5, 17, 0, 36, 38, 35, 315, 72], [97, 64, 5, 23, 0, 98, 107, 61, 433, 112], [210, 27, 32, 73, 3, 121, 313, 86, 77, 58], [109, 11, 16, 149, 3, 193, 265, 107, 66, 81], [86, 17, 19, 113, 2, 76, 470, 99, 62, 56], [117, 21, 15, 113, 5, 246, 242, 97, 103, 41], [44, 23, 8, 67, 1, 90, 600, 103, 18, 46], [75, 41, 13, 115, 3, 102, 181, 170, 110, 190], [171, 11, 4, 25, 0, 70, 12, 23, 555, 129], [79, 18, 5, 27, 0, 30, 78, 74, 364, 325]]"
5,5,25,0.26298,0.2857,0.2857,"[[463, 41, 1, 23, 0, 26, 52, 52, 225, 117], [85, 219, 0, 34, 5, 78, 137, 65, 244, 133], [172, 45, 7, 99, 7, 80, 393, 110, 28, 59], [67, 32, 5, 178, 5, 141, 332, 134, 29, 77], [68, 16, 2, 108, 15, 38, 570, 91, 27, 65], [61, 47, 5, 142, 11, 228, 312, 106, 46, 42], [26, 15, 5, 56, 3, 46, 698, 107, 4, 40], [49, 75, 3, 100, 13, 72, 243, 212, 25, 208], [174, 47, 2, 29, 2, 64, 19, 29, 431, 203], [60, 70, 1, 27, 2, 26, 103, 90, 215, 406]]"
6,6,25,0.28562,0.3047,0.3047,"[[508, 74, 3, 17, 9, 27, 41, 72, 164, 85], [107, 303, 1, 31, 15, 66, 114, 94, 158, 111], [159, 46, 17, 63, 73, 98, 330, 142, 25, 47], [60, 38, 13, 122, 53, 178, 277, 175, 20, 64], [67, 15, 9, 72, 106, 58, 467, 136, 27, 43], [60, 62, 11, 107, 60, 263, 254, 138, 20, 25], [21, 11, 2, 45, 36, 57, 657, 138, 3, 30], [43, 72, 4, 57, 92, 82, 162, 317, 24, 147], [230, 81, 3, 25, 4, 59, 15, 52, 378, 153], [69, 107, 2, 20, 9, 28, 87, 113, 189, 376]]"
7,7,25,0.30454,0.3283,0.3283,"[[543, 65, 6, 23, 12, 18, 27, 60, 166, 80], [114, 319, 4, 32, 17, 41, 82, 84, 161, 146], [168, 52, 45, 86, 115, 102, 218, 124, 32, 58], [63, 31, 17, 172, 66, 188, 186, 140, 40, 97], [79, 13, 23, 83, 191, 59, 315, 157, 31, 49], [64, 51, 23, 136, 63, 280, 163, 136, 37, 47], [22, 14, 17, 60, 84, 67, 548, 114, 6, 68], [53, 75, 10, 75, 81, 72, 102, 344, 22, 166], [257, 68, 2, 26, 4, 44, 9, 49, 399, 142], [78, 86, 6, 27, 4, 22, 58, 79, 198, 442]]"
8,8,25,0.32658,0.3583,0.3583,"[[451, 72, 12, 27, 26, 9, 25, 64, 200, 114], [56, 411, 4, 42, 20, 14, 77, 75, 126, 175], [121, 55, 80, 89, 207, 52, 167, 140, 39, 50], [34, 41, 37, 189, 116, 112, 182, 151, 35, 103], [47, 17, 49, 68, 339, 28, 210, 160, 41, 41], [27, 52, 35, 155, 131, 218, 150, 141, 47, 44], [9, 13, 34, 64, 168, 30, 503, 108, 6, 65], [29, 73, 20, 63, 115, 45, 73, 429, 22, 131], [138, 85, 5, 35, 13, 20, 13, 52, 461, 178], [35, 122, 4, 38, 6, 11, 55, 73, 154, 502]]"
9,9,25,0.34418,0.3773,0.3773,"[[504, 75, 19, 26, 23, 11, 19, 61, 184, 78], [72, 471, 8, 34, 11, 21, 45, 51, 118, 169], [120, 56, 152, 100, 145, 76, 139, 131, 43, 38], [44, 50, 55, 200, 75, 176, 147, 132, 42, 79], [59, 25, 93, 72, 281, 46, 184, 173, 38, 29], [32, 35, 60, 161, 77, 284, 127, 136, 52, 36], [9, 14, 67, 72, 137, 47, 492, 97, 12, 53], [35, 67, 30, 58, 95, 66, 57, 461, 24, 107], [203, 92, 5, 27, 9, 25, 11, 51, 470, 107], [51, 144, 6, 39, 2, 15, 45, 66, 174, 458]]"
