,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0]]"
1,1,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0]]"
2,2,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0]]"
3,3,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0]]"
4,4,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0]]"
5,5,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0]]"
6,6,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0]]"
7,7,0.10156,0.1022,"[[0, 0, 0, 50, 0, 0, 950, 0, 0, 0], [0, 0, 0, 25, 0, 0, 975, 0, 0, 0], [0, 0, 0, 30, 0, 0, 970, 0, 0, 0], [0, 0, 0, 48, 0, 0, 952, 0, 0, 0], [0, 0, 0, 15, 0, 0, 985, 0, 0, 0], [0, 0, 0, 47, 0, 0, 953, 0, 0, 0], [0, 0, 0, 26, 0, 0, 974, 0, 0, 0], [0, 0, 0, 58, 0, 0, 942, 0, 0, 0], [0, 0, 0, 35, 0, 0, 965, 0, 0, 0], [0, 0, 0, 65, 0, 0, 935, 0, 0, 0]]"
8,8,0.10132,0.1014,"[[0, 0, 0, 905, 0, 0, 91, 4, 0, 0], [0, 0, 0, 838, 0, 0, 151, 11, 0, 0], [0, 0, 0, 942, 0, 0, 54, 4, 0, 0], [0, 0, 0, 935, 0, 0, 60, 5, 0, 0], [0, 0, 0, 918, 0, 0, 81, 1, 0, 0], [0, 0, 0, 938, 0, 0, 58, 4, 0, 0], [0, 0, 0, 921, 0, 0, 76, 3, 0, 0], [0, 0, 0, 923, 0, 0, 74, 3, 0, 0], [0, 0, 0, 915, 0, 0, 82, 3, 0, 0], [0, 0, 0, 925, 0, 0, 70, 5, 0, 0]]"
9,9,0.10428,0.1041,"[[0, 0, 0, 899, 0, 0, 0, 5, 0, 96], [0, 0, 0, 923, 0, 0, 0, 5, 0, 72], [0, 0, 0, 976, 0, 0, 0, 3, 0, 21], [0, 0, 0, 978, 0, 0, 0, 6, 0, 16], [0, 0, 0, 986, 0, 0, 0, 5, 0, 9], [0, 0, 0, 979, 0, 0, 0, 4, 0, 17], [0, 0, 0, 988, 0, 0, 0, 3, 0, 9], [0, 0, 0, 957, 0, 0, 0, 5, 0, 38], [0, 0, 0, 969, 0, 0, 0, 6, 0, 25], [0, 0, 0, 934, 0, 0, 0, 8, 0, 58]]"
10,10,0.11838,0.12,"[[0, 0, 0, 309, 0, 0, 0, 1, 0, 690], [0, 0, 0, 366, 0, 0, 0, 0, 0, 634], [0, 0, 0, 623, 0, 0, 0, 2, 0, 375], [0, 0, 0, 533, 0, 0, 0, 2, 0, 465], [0, 0, 0, 680, 0, 0, 0, 3, 0, 317], [0, 0, 0, 435, 0, 0, 0, 1, 0, 564], [0, 0, 0, 668, 0, 0, 0, 1, 0, 331], [0, 0, 0, 477, 0, 0, 0, 0, 0, 523], [0, 0, 0, 369, 0, 0, 0, 0, 0, 631], [0, 0, 0, 331, 0, 0, 0, 2, 0, 667]]"
11,11,0.10696,0.106,"[[0, 0, 0, 26, 0, 0, 0, 0, 0, 974], [0, 0, 0, 51, 0, 0, 0, 0, 0, 949], [0, 0, 0, 116, 0, 0, 0, 0, 0, 884], [0, 0, 0, 91, 0, 0, 0, 0, 0, 909], [0, 0, 0, 159, 0, 0, 0, 0, 0, 841], [0, 0, 0, 59, 0, 0, 0, 0, 0, 941], [0, 0, 0, 147, 0, 0, 0, 0, 0, 853], [0, 0, 0, 57, 0, 0, 0, 0, 0, 943], [0, 0, 0, 27, 0, 0, 0, 0, 0, 973], [0, 0, 0, 31, 0, 0, 0, 0, 0, 969]]"
12,12,0.10112,0.1004,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 6, 0, 0, 0, 0, 0, 994], [0, 0, 0, 15, 0, 0, 0, 0, 0, 985], [0, 0, 0, 7, 0, 0, 0, 0, 0, 993], [0, 0, 0, 20, 0, 0, 0, 0, 0, 980], [0, 0, 0, 5, 0, 0, 0, 0, 0, 995], [0, 0, 0, 16, 0, 0, 0, 0, 0, 984], [0, 0, 0, 7, 0, 0, 0, 0, 0, 993], [0, 0, 1, 1, 0, 0, 0, 0, 0, 998], [0, 0, 0, 3, 0, 0, 0, 0, 0, 997]]"
13,13,0.10076,0.0994,"[[15, 0, 1, 0, 0, 0, 0, 0, 0, 984], [12, 0, 7, 5, 0, 0, 0, 0, 0, 976], [13, 0, 1, 7, 0, 0, 0, 0, 0, 979], [10, 0, 2, 2, 0, 0, 0, 0, 0, 986], [4, 0, 3, 7, 0, 0, 0, 0, 0, 986], [19, 0, 3, 5, 0, 0, 0, 0, 0, 973], [2, 0, 1, 8, 0, 0, 0, 0, 0, 989], [2, 0, 10, 2, 0, 0, 0, 0, 0, 986], [19, 0, 5, 0, 0, 0, 0, 0, 0, 976], [7, 0, 16, 1, 0, 0, 0, 0, 0, 976]]"
14,14,0.10032,0.1,"[[998, 0, 0, 0, 0, 0, 0, 0, 0, 2], [993, 0, 0, 3, 0, 0, 0, 0, 0, 4], [990, 0, 0, 2, 0, 0, 0, 0, 0, 8], [986, 0, 0, 0, 0, 0, 0, 0, 0, 14], [978, 0, 0, 5, 0, 0, 0, 1, 0, 16], [993, 0, 1, 1, 0, 0, 0, 0, 0, 5], [991, 0, 0, 4, 0, 0, 0, 0, 0, 5], [992, 0, 1, 0, 0, 0, 0, 1, 0, 6], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [998, 0, 0, 1, 0, 0, 0, 0, 0, 1]]"
15,15,0.13608,0.1344,"[[633, 0, 0, 0, 0, 0, 0, 179, 77, 111], [516, 0, 0, 0, 0, 5, 0, 239, 53, 187], [470, 0, 0, 0, 0, 6, 0, 372, 50, 102], [342, 0, 0, 0, 0, 3, 0, 455, 90, 110], [323, 0, 0, 0, 0, 0, 0, 525, 36, 116], [358, 0, 0, 0, 0, 7, 0, 419, 125, 91], [310, 0, 0, 0, 0, 0, 0, 563, 34, 93], [405, 0, 0, 0, 0, 10, 0, 329, 45, 211], [608, 0, 0, 0, 0, 4, 0, 170, 88, 130], [522, 0, 0, 0, 0, 1, 0, 147, 43, 287]]"
