,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.1,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0]]"
1,1,10,0.1,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0]]"
2,2,10,0.1,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0]]"
3,3,10,0.1,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0]]"
4,4,10,0.12836,0.1272,0.1272,"[[0, 0, 7, 0, 0, 0, 0, 65, 928, 0], [0, 0, 12, 0, 0, 0, 0, 111, 877, 0], [0, 0, 8, 0, 0, 0, 0, 407, 585, 0], [0, 0, 2, 0, 0, 0, 0, 354, 644, 0], [0, 0, 4, 0, 0, 0, 0, 525, 471, 0], [0, 0, 4, 0, 0, 0, 0, 325, 671, 0], [0, 0, 0, 0, 0, 0, 0, 547, 453, 0], [0, 0, 10, 0, 0, 0, 0, 314, 676, 0], [0, 0, 11, 0, 0, 0, 0, 39, 950, 0], [0, 0, 11, 0, 0, 0, 0, 135, 854, 0]]"
5,5,10,0.13344,0.1329,0.1329,"[[0, 0, 98, 0, 0, 0, 0, 85, 817, 0], [0, 0, 166, 0, 0, 0, 0, 192, 642, 0], [0, 0, 99, 0, 0, 0, 0, 461, 440, 0], [0, 0, 135, 0, 0, 0, 0, 447, 418, 0], [0, 0, 91, 0, 0, 0, 0, 623, 286, 0], [0, 0, 138, 0, 0, 0, 0, 389, 473, 0], [0, 0, 72, 0, 0, 0, 0, 695, 233, 0], [0, 0, 174, 0, 0, 0, 0, 421, 405, 0], [0, 0, 133, 0, 0, 0, 0, 58, 809, 0], [0, 0, 187, 0, 0, 0, 0, 217, 596, 0]]"
6,6,10,0.13684,0.1337,0.1337,"[[0, 0, 169, 0, 0, 0, 0, 133, 698, 0], [0, 0, 256, 0, 0, 0, 0, 316, 428, 0], [0, 0, 143, 0, 0, 0, 0, 602, 255, 0], [0, 0, 177, 0, 0, 0, 0, 618, 205, 0], [0, 0, 126, 0, 0, 0, 0, 758, 116, 0], [0, 0, 218, 0, 0, 0, 0, 539, 243, 0], [0, 0, 95, 0, 0, 0, 0, 839, 66, 0], [0, 0, 198, 0, 0, 0, 0, 586, 216, 0], [0, 0, 252, 0, 0, 0, 0, 140, 608, 0], [0, 0, 291, 0, 0, 0, 0, 363, 346, 0]]"
7,7,10,0.14098,0.1398,0.1398,"[[14, 0, 27, 0, 0, 0, 0, 65, 894, 0], [0, 0, 61, 0, 0, 0, 0, 175, 764, 0], [0, 0, 81, 0, 0, 0, 0, 416, 503, 0], [0, 0, 103, 0, 0, 0, 0, 409, 488, 0], [0, 0, 73, 0, 0, 0, 0, 594, 333, 0], [0, 0, 88, 0, 0, 0, 0, 348, 564, 0], [0, 0, 44, 0, 0, 0, 0, 694, 262, 0], [0, 0, 104, 0, 0, 0, 0, 376, 520, 0], [0, 0, 27, 0, 0, 0, 0, 46, 927, 0], [0, 0, 83, 0, 0, 0, 0, 179, 738, 0]]"
8,8,10,0.1457,0.1439,0.1439,"[[370, 0, 4, 0, 0, 0, 0, 48, 578, 0], [79, 0, 10, 0, 0, 0, 0, 140, 771, 0], [83, 0, 17, 0, 0, 0, 0, 371, 529, 0], [59, 0, 25, 0, 0, 0, 0, 367, 549, 0], [22, 0, 7, 0, 0, 0, 0, 554, 417, 0], [79, 0, 22, 0, 0, 0, 0, 296, 603, 0], [5, 0, 8, 0, 0, 0, 0, 642, 345, 0], [22, 0, 26, 0, 0, 0, 0, 296, 656, 0], [214, 0, 2, 0, 0, 0, 0, 28, 756, 0], [68, 0, 13, 0, 0, 0, 0, 126, 793, 0]]"
9,9,10,0.14278,0.1498,0.1498,"[[751, 0, 3, 0, 0, 0, 6, 30, 210, 0], [417, 0, 6, 0, 0, 0, 23, 89, 465, 0], [252, 0, 15, 0, 0, 0, 55, 265, 413, 0], [212, 0, 17, 0, 0, 0, 42, 275, 454, 0], [109, 0, 5, 0, 0, 0, 121, 384, 381, 0], [306, 0, 23, 0, 0, 0, 37, 218, 416, 0], [62, 0, 6, 0, 0, 0, 202, 406, 324, 0], [176, 0, 19, 0, 0, 0, 25, 229, 551, 0], [683, 0, 1, 0, 0, 0, 0, 15, 301, 0], [356, 0, 7, 0, 0, 0, 12, 87, 538, 0]]"
10,10,10,0.16832,0.1773,0.1773,"[[787, 0, 0, 0, 0, 0, 32, 19, 162, 0], [525, 0, 0, 1, 0, 0, 83, 74, 317, 0], [255, 0, 3, 1, 0, 0, 285, 139, 317, 0], [222, 0, 2, 4, 0, 0, 263, 163, 346, 0], [121, 0, 1, 0, 0, 0, 459, 173, 246, 0], [304, 0, 3, 1, 0, 0, 222, 165, 305, 0], [54, 0, 2, 2, 0, 0, 584, 147, 211, 0], [196, 0, 2, 0, 0, 0, 178, 202, 422, 0], [770, 0, 2, 0, 0, 0, 12, 23, 193, 0], [448, 0, 0, 1, 0, 0, 58, 93, 400, 0]]"
11,11,10,0.20634,0.2142,0.2142,"[[454, 2, 1, 5, 0, 0, 56, 65, 389, 28], [164, 9, 8, 10, 0, 0, 158, 113, 494, 44], [108, 2, 7, 14, 0, 0, 463, 162, 208, 36], [41, 2, 12, 36, 0, 0, 479, 204, 189, 37], [43, 1, 7, 14, 0, 0, 654, 135, 122, 24], [44, 2, 21, 27, 0, 0, 435, 184, 268, 19], [4, 1, 2, 11, 0, 0, 773, 130, 57, 22], [32, 5, 7, 13, 0, 0, 369, 247, 234, 93], [330, 0, 8, 9, 0, 0, 36, 68, 515, 34], [132, 2, 3, 4, 0, 0, 141, 144, 473, 101]]"
12,12,10,0.22996,0.2458,0.2458,"[[405, 83, 0, 26, 0, 12, 42, 45, 325, 62], [121, 181, 0, 47, 0, 37, 114, 91, 338, 71], [93, 97, 0, 144, 0, 22, 366, 124, 109, 45], [28, 100, 2, 193, 0, 59, 360, 131, 76, 51], [37, 51, 2, 106, 0, 19, 577, 112, 55, 41], [31, 168, 3, 175, 0, 68, 324, 110, 83, 38], [4, 29, 2, 107, 0, 16, 690, 110, 18, 24], [25, 104, 2, 107, 0, 28, 259, 244, 96, 135], [245, 71, 1, 30, 0, 23, 24, 46, 472, 88], [102, 69, 1, 47, 0, 9, 88, 134, 345, 205]]"
