,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.1084,0.1095,"[[0, 0, 0, 0, 0, 0, 0, 767, 0, 233], [0, 0, 0, 0, 0, 0, 0, 739, 0, 261], [0, 0, 0, 0, 0, 0, 0, 744, 0, 256], [0, 0, 0, 0, 0, 0, 0, 719, 0, 281], [0, 0, 0, 0, 0, 0, 0, 797, 0, 203], [0, 0, 0, 0, 0, 0, 0, 729, 0, 271], [0, 0, 0, 0, 0, 0, 0, 807, 0, 193], [0, 0, 0, 0, 0, 0, 0, 792, 0, 208], [0, 0, 0, 0, 0, 0, 0, 823, 0, 177], [0, 0, 0, 0, 0, 0, 0, 697, 0, 303]]"
1,1,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
2,2,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
3,3,0.09976,0.0995,"[[0, 0, 2, 0, 9, 989, 0, 0, 0, 0], [0, 0, 0, 0, 22, 978, 0, 0, 0, 0], [0, 0, 3, 0, 3, 994, 0, 0, 0, 0], [0, 0, 10, 0, 11, 979, 0, 0, 0, 0], [0, 0, 4, 0, 3, 993, 0, 0, 0, 0], [0, 0, 6, 0, 5, 989, 0, 0, 0, 0], [0, 0, 0, 0, 5, 995, 0, 0, 0, 0], [0, 0, 2, 0, 14, 984, 0, 0, 0, 0], [0, 0, 0, 0, 22, 978, 0, 0, 0, 0], [0, 0, 0, 0, 48, 952, 0, 0, 0, 0]]"
4,4,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
5,5,0.1063,0.1069,"[[0, 0, 834, 0, 78, 2, 85, 0, 0, 1], [0, 0, 691, 0, 146, 9, 149, 0, 0, 5], [0, 0, 868, 0, 29, 13, 87, 0, 0, 3], [0, 0, 714, 0, 27, 13, 243, 0, 0, 3], [0, 0, 844, 0, 25, 9, 121, 0, 0, 1], [0, 0, 656, 0, 26, 9, 306, 0, 0, 3], [0, 0, 811, 0, 20, 11, 158, 0, 0, 0], [0, 0, 806, 0, 74, 4, 116, 0, 0, 0], [0, 0, 669, 0, 160, 3, 164, 0, 0, 4], [0, 0, 758, 0, 181, 1, 51, 0, 0, 9]]"
6,6,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
7,7,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 999, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
8,8,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
9,9,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
