round, train_acc, test_acc, f1, time_stamp
0, 0.1, 0.1, 0.1, 135.68367791175842
1, 0.10012, 0.0999, 0.0999, 287.6580820083618
2, 0.13528, 0.1395, 0.1395, 437.3929936885834
3, 0.2154, 0.2213, 0.2213, 557.7253108024597
4, 0.24676, 0.2592, 0.2592, 709.9851214885712
5, 0.26588, 0.2819, 0.2819, 846.1481096744537
6, 0.29238, 0.3166, 0.3166, 935.2511019706726
7, 0.31114, 0.3335, 0.3335, 1023.5060925483704
8, 0.33514, 0.3614, 0.3614, 1114.7539229393005
9, 0.34476, 0.3747, 0.3747, 1212.4575276374817
10, 0.36592, 0.3979, 0.3979, 1310.2437789440155
