,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
1,1,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
2,2,0.09998,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
3,3,0.09954,0.0994,"[[0, 0, 26, 0, 0, 0, 0, 974, 0, 0], [0, 0, 33, 0, 0, 0, 0, 967, 0, 0], [0, 0, 11, 0, 0, 0, 0, 989, 0, 0], [0, 0, 9, 0, 0, 0, 0, 991, 0, 0], [0, 0, 2, 0, 0, 0, 0, 998, 0, 0], [0, 0, 11, 0, 0, 0, 0, 989, 0, 0], [0, 0, 4, 0, 0, 0, 0, 996, 0, 0], [0, 0, 17, 0, 0, 0, 0, 983, 0, 0], [0, 0, 16, 0, 0, 0, 0, 984, 0, 0], [0, 0, 27, 0, 0, 0, 0, 973, 0, 0]]"
4,4,0.09136,0.0946,"[[0, 0, 231, 0, 0, 0, 0, 769, 0, 0], [0, 0, 270, 0, 0, 0, 0, 730, 0, 0], [0, 0, 152, 0, 0, 0, 0, 848, 0, 0], [0, 0, 170, 0, 0, 0, 0, 830, 0, 0], [0, 0, 93, 0, 0, 0, 0, 907, 0, 0], [0, 0, 245, 0, 0, 0, 0, 755, 0, 0], [0, 0, 126, 0, 0, 0, 0, 874, 0, 0], [0, 0, 206, 0, 0, 0, 0, 794, 0, 0], [0, 0, 252, 0, 0, 0, 0, 748, 0, 0], [0, 0, 253, 0, 0, 0, 0, 747, 0, 0]]"
5,5,0.08898,0.0932,"[[0, 0, 794, 0, 0, 0, 0, 206, 0, 0], [0, 0, 816, 0, 0, 0, 0, 184, 0, 0], [0, 0, 716, 0, 0, 0, 0, 284, 0, 0], [0, 0, 741, 0, 0, 0, 0, 259, 0, 0], [0, 0, 656, 0, 0, 0, 0, 344, 0, 0], [0, 0, 823, 0, 0, 0, 0, 177, 0, 0], [0, 0, 779, 0, 0, 0, 0, 221, 0, 0], [0, 0, 784, 0, 0, 0, 0, 216, 0, 0], [0, 0, 794, 0, 0, 0, 0, 206, 0, 0], [0, 0, 803, 0, 0, 0, 0, 197, 0, 0]]"
6,6,0.098,0.0986,"[[0, 0, 983, 0, 0, 0, 0, 17, 0, 0], [0, 0, 991, 0, 0, 0, 0, 9, 0, 0], [0, 0, 968, 0, 0, 0, 0, 32, 0, 0], [0, 0, 957, 0, 0, 0, 0, 43, 0, 0], [0, 0, 957, 0, 0, 0, 0, 43, 0, 0], [0, 0, 975, 0, 0, 0, 0, 25, 0, 0], [0, 0, 984, 0, 0, 0, 0, 16, 0, 0], [0, 0, 982, 0, 0, 0, 0, 18, 0, 0], [0, 0, 981, 0, 0, 0, 0, 19, 0, 0], [0, 0, 986, 0, 0, 0, 0, 14, 0, 0]]"
7,7,0.09986,0.1,"[[0, 0, 998, 0, 0, 0, 0, 2, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 997, 0, 0, 0, 0, 3, 0, 0], [0, 0, 998, 0, 0, 0, 0, 2, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0]]"
8,8,0.1001,0.1002,"[[0, 0, 998, 0, 2, 0, 0, 0, 0, 0], [0, 0, 998, 0, 2, 0, 0, 0, 0, 0], [0, 0, 999, 0, 1, 0, 0, 0, 0, 0], [0, 0, 994, 0, 6, 0, 0, 0, 0, 0], [0, 0, 997, 0, 3, 0, 0, 0, 0, 0], [0, 0, 996, 0, 4, 0, 0, 0, 0, 0], [0, 0, 999, 0, 1, 0, 0, 0, 0, 0], [0, 0, 998, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 998, 0, 2, 0, 0, 0, 0, 0]]"
9,9,0.10354,0.105,"[[0, 0, 888, 0, 112, 0, 0, 0, 0, 0], [0, 0, 899, 0, 101, 0, 0, 0, 0, 0], [0, 0, 829, 0, 171, 0, 0, 0, 0, 0], [0, 0, 828, 0, 172, 0, 0, 0, 0, 0], [0, 0, 779, 0, 221, 0, 0, 0, 0, 0], [0, 0, 867, 0, 133, 0, 0, 0, 0, 0], [0, 0, 809, 0, 191, 0, 0, 0, 0, 0], [0, 0, 847, 0, 153, 0, 0, 0, 0, 0], [0, 0, 929, 0, 71, 0, 0, 0, 0, 0], [0, 0, 878, 0, 122, 0, 0, 0, 0, 0]]"
