,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.0938,0.0975,0.0975,"[[0, 0, 196, 0, 0, 0, 0, 804, 0, 0], [0, 0, 223, 0, 0, 0, 0, 777, 0, 0], [0, 0, 118, 0, 0, 0, 0, 882, 0, 0], [0, 0, 130, 0, 0, 0, 0, 870, 0, 0], [0, 0, 57, 0, 0, 0, 0, 943, 0, 0], [0, 0, 191, 0, 0, 0, 0, 809, 0, 0], [0, 0, 74, 0, 0, 0, 0, 926, 0, 0], [0, 0, 143, 0, 0, 0, 0, 857, 0, 0], [0, 0, 215, 0, 0, 0, 0, 785, 0, 0], [0, 0, 202, 0, 0, 0, 0, 798, 0, 0]]"
1,1,10,0.1,0.1,0.1,"[[0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0]]"
2,2,10,0.1,0.1,0.1,"[[0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0]]"
3,3,10,0.1,0.0997,0.0997,"[[0, 0, 995, 0, 0, 0, 0, 0, 5, 0], [0, 0, 957, 0, 0, 0, 0, 0, 43, 0], [0, 0, 981, 0, 0, 0, 0, 0, 19, 0], [0, 0, 979, 0, 0, 0, 0, 0, 21, 0], [0, 0, 988, 0, 0, 0, 0, 0, 12, 0], [0, 0, 956, 0, 0, 0, 0, 0, 44, 0], [0, 0, 978, 0, 0, 0, 0, 0, 22, 0], [0, 0, 983, 0, 0, 0, 0, 0, 17, 0], [0, 0, 984, 0, 0, 0, 0, 0, 16, 0], [0, 0, 990, 0, 0, 0, 0, 0, 10, 0]]"
4,4,10,0.13574,0.1408,0.1408,"[[0, 0, 587, 0, 0, 0, 0, 0, 413, 0], [0, 0, 526, 0, 0, 0, 0, 0, 474, 0], [0, 0, 787, 0, 0, 0, 0, 0, 213, 0], [0, 0, 738, 0, 0, 0, 0, 0, 262, 0], [0, 0, 827, 0, 0, 0, 0, 0, 173, 0], [0, 0, 614, 0, 0, 0, 0, 0, 386, 0], [0, 0, 733, 0, 0, 0, 0, 0, 267, 0], [0, 0, 747, 0, 0, 0, 0, 0, 253, 0], [0, 0, 379, 0, 0, 0, 0, 0, 621, 0], [0, 0, 591, 0, 0, 0, 0, 0, 409, 0]]"
5,5,10,0.10452,0.104,0.104,"[[1, 0, 17, 0, 0, 0, 0, 0, 982, 0], [0, 0, 25, 0, 0, 0, 0, 1, 974, 0], [0, 0, 48, 0, 0, 0, 0, 1, 951, 0], [0, 0, 97, 0, 0, 0, 0, 10, 893, 0], [0, 0, 80, 0, 0, 0, 0, 5, 915, 0], [1, 0, 75, 0, 0, 0, 0, 1, 923, 0], [0, 0, 64, 0, 0, 0, 0, 0, 936, 0], [0, 0, 90, 0, 0, 0, 0, 0, 910, 0], [0, 0, 9, 0, 0, 0, 0, 0, 991, 0], [0, 0, 16, 0, 0, 0, 0, 0, 984, 0]]"
6,6,10,0.15698,0.1604,0.1604,"[[211, 2, 109, 18, 0, 0, 0, 10, 635, 15], [65, 3, 95, 55, 0, 0, 0, 13, 738, 31], [124, 3, 333, 48, 0, 1, 0, 22, 455, 14], [90, 1, 323, 121, 0, 1, 0, 54, 386, 24], [47, 0, 411, 110, 0, 1, 0, 33, 392, 6], [66, 2, 242, 115, 0, 2, 0, 42, 515, 16], [55, 1, 416, 87, 0, 0, 0, 28, 397, 16], [86, 0, 299, 82, 0, 0, 0, 46, 436, 51], [38, 1, 66, 49, 0, 0, 0, 3, 821, 22], [86, 0, 88, 17, 0, 0, 0, 16, 726, 67]]"
7,7,10,0.17504,0.18,0.18,"[[242, 1, 20, 13, 0, 75, 0, 53, 580, 16], [46, 1, 24, 40, 0, 98, 2, 45, 710, 34], [156, 1, 109, 69, 0, 171, 0, 106, 375, 13], [85, 0, 65, 131, 0, 256, 2, 131, 304, 26], [76, 0, 127, 152, 0, 188, 4, 144, 302, 7], [83, 0, 48, 95, 0, 280, 0, 126, 352, 16], [56, 0, 126, 128, 0, 238, 4, 122, 308, 18], [95, 0, 38, 89, 1, 123, 3, 195, 396, 60], [51, 1, 9, 20, 0, 127, 1, 7, 765, 19], [62, 0, 21, 19, 0, 37, 1, 52, 735, 73]]"
8,8,10,0.22466,0.2347,0.2347,"[[425, 25, 18, 48, 0, 26, 19, 42, 357, 40], [140, 85, 24, 51, 1, 66, 55, 48, 450, 80], [248, 22, 62, 154, 3, 63, 202, 97, 118, 31], [179, 19, 35, 217, 4, 136, 173, 123, 73, 41], [147, 11, 63, 155, 3, 50, 349, 121, 62, 39], [198, 13, 40, 146, 5, 205, 155, 124, 92, 22], [96, 18, 60, 132, 4, 88, 406, 125, 45, 26], [159, 36, 24, 134, 6, 63, 135, 190, 131, 122], [219, 24, 6, 45, 0, 73, 8, 12, 557, 56], [190, 22, 18, 28, 3, 20, 45, 67, 410, 197]]"
9,9,10,0.23374,0.2386,0.2386,"[[184, 5, 22, 20, 0, 46, 35, 38, 565, 85], [49, 18, 12, 16, 0, 100, 105, 47, 555, 98], [78, 5, 52, 74, 0, 157, 328, 76, 182, 48], [43, 4, 46, 108, 0, 252, 274, 103, 106, 64], [47, 1, 46, 64, 0, 126, 513, 65, 83, 55], [50, 4, 41, 84, 0, 299, 269, 67, 149, 37], [15, 3, 43, 47, 0, 135, 605, 80, 36, 36], [43, 9, 32, 89, 0, 129, 229, 174, 133, 162], [65, 6, 13, 8, 0, 87, 14, 24, 672, 111], [36, 3, 28, 17, 0, 37, 83, 77, 445, 274]]"
