,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.25136,0.2621,0.2621,"[[352, 51, 34, 38, 1, 43, 30, 6, 291, 154], [43, 194, 41, 30, 7, 123, 101, 11, 239, 211], [120, 61, 89, 107, 21, 180, 228, 21, 57, 116], [54, 37, 63, 201, 33, 248, 161, 20, 24, 159], [37, 34, 70, 137, 39, 148, 369, 22, 32, 112], [66, 59, 57, 167, 37, 278, 163, 19, 48, 106], [18, 32, 35, 87, 19, 194, 480, 24, 5, 106], [31, 77, 40, 168, 23, 114, 136, 47, 42, 322], [107, 62, 23, 37, 1, 71, 6, 4, 436, 253], [30, 69, 28, 32, 6, 36, 70, 14, 210, 505]]"
1,1,10,0.29458,0.3158,0.3158,"[[440, 55, 3, 13, 13, 32, 41, 66, 210, 127], [69, 278, 3, 8, 16, 70, 120, 51, 211, 174], [137, 50, 5, 52, 150, 113, 307, 99, 35, 52], [44, 31, 10, 95, 115, 195, 274, 132, 28, 76], [61, 13, 5, 37, 233, 80, 411, 82, 29, 49], [45, 46, 4, 71, 120, 283, 255, 101, 29, 46], [15, 12, 2, 27, 110, 65, 632, 102, 3, 32], [33, 57, 4, 46, 161, 79, 158, 291, 26, 145], [149, 53, 2, 8, 7, 64, 21, 35, 461, 200], [44, 71, 2, 14, 13, 31, 90, 85, 210, 440]]"
2,2,10,0.36124,0.3913,0.3913,"[[463, 77, 31, 19, 25, 11, 25, 53, 227, 69], [34, 528, 5, 14, 12, 22, 49, 25, 131, 180], [99, 52, 97, 96, 216, 109, 166, 103, 34, 28], [38, 42, 53, 163, 82, 233, 175, 119, 31, 64], [57, 26, 34, 59, 361, 66, 234, 102, 41, 20], [28, 42, 38, 124, 100, 363, 148, 94, 31, 32], [6, 20, 27, 54, 193, 63, 518, 67, 13, 39], [29, 67, 33, 65, 119, 100, 66, 400, 26, 95], [132, 104, 7, 14, 10, 36, 14, 24, 567, 92], [26, 168, 5, 36, 8, 18, 49, 55, 182, 453]]"
3,3,10,0.40594,0.4378,0.4378,"[[467, 86, 32, 18, 34, 12, 24, 38, 213, 76], [23, 635, 1, 15, 7, 21, 25, 29, 81, 163], [75, 49, 139, 89, 182, 110, 178, 112, 36, 30], [22, 51, 45, 173, 39, 273, 192, 93, 35, 77], [47, 40, 60, 42, 337, 60, 231, 116, 40, 27], [14, 47, 45, 118, 45, 429, 130, 106, 32, 34], [4, 25, 20, 59, 128, 64, 600, 47, 15, 38], [22, 62, 33, 47, 76, 107, 51, 488, 19, 95], [103, 128, 8, 12, 11, 30, 12, 13, 591, 92], [22, 213, 2, 30, 3, 20, 36, 50, 105, 519]]"
4,4,10,0.42722,0.4713,0.4713,"[[498, 87, 49, 20, 30, 11, 26, 37, 181, 61], [22, 685, 5, 16, 6, 10, 22, 25, 82, 127], [63, 35, 235, 96, 153, 71, 193, 93, 35, 26], [18, 51, 61, 251, 30, 182, 224, 72, 34, 77], [45, 40, 71, 65, 336, 25, 242, 117, 36, 23], [11, 40, 69, 173, 38, 368, 142, 98, 32, 29], [4, 18, 31, 77, 93, 28, 674, 32, 15, 28], [19, 60, 34, 55, 64, 75, 55, 549, 18, 71], [107, 110, 16, 11, 13, 22, 17, 10, 618, 76], [24, 248, 5, 22, 3, 9, 38, 48, 104, 499]]"
5,5,10,0.4459,0.4861,0.4861,"[[483, 97, 50, 24, 35, 10, 30, 44, 167, 60], [14, 724, 5, 15, 6, 12, 25, 29, 68, 102], [56, 32, 268, 62, 161, 93, 171, 102, 31, 24], [15, 44, 56, 204, 41, 258, 206, 96, 22, 58], [34, 40, 74, 47, 378, 40, 207, 128, 38, 14], [7, 35, 54, 113, 42, 442, 137, 123, 24, 23], [2, 18, 31, 57, 106, 47, 672, 33, 14, 20], [14, 44, 31, 39, 62, 91, 41, 610, 14, 54], [81, 117, 19, 15, 22, 21, 17, 20, 628, 60], [18, 298, 3, 15, 8, 20, 37, 55, 94, 452]]"
6,6,10,0.45868,0.4998,0.4998,"[[522, 92, 48, 20, 34, 7, 32, 30, 158, 57], [20, 727, 7, 11, 8, 10, 17, 19, 73, 108], [67, 37, 305, 62, 165, 71, 165, 70, 32, 26], [18, 41, 66, 260, 61, 183, 222, 67, 27, 55], [35, 38, 81, 55, 433, 22, 177, 108, 36, 15], [10, 31, 77, 169, 46, 359, 150, 107, 28, 23], [2, 19, 44, 59, 129, 22, 671, 23, 15, 16], [20, 45, 36, 41, 66, 74, 42, 606, 15, 55], [95, 108, 15, 18, 22, 14, 19, 12, 647, 50], [25, 286, 5, 11, 8, 12, 39, 49, 97, 468]]"
7,7,10,0.47166,0.5097,0.5097,"[[531, 80, 50, 19, 26, 9, 34, 21, 159, 71], [19, 721, 7, 8, 7, 13, 17, 10, 67, 131], [73, 35, 313, 70, 140, 67, 180, 58, 32, 32], [18, 38, 64, 257, 54, 198, 231, 50, 34, 56], [33, 35, 79, 56, 413, 29, 199, 101, 36, 19], [13, 29, 72, 150, 37, 397, 152, 96, 27, 27], [2, 19, 45, 52, 105, 23, 704, 19, 14, 17], [23, 42, 32, 50, 54, 83, 48, 593, 13, 62], [97, 107, 14, 16, 15, 15, 17, 8, 652, 59], [26, 267, 4, 13, 10, 11, 31, 38, 84, 516]]"
8,8,10,0.48388,0.522,0.522,"[[535, 81, 48, 21, 24, 9, 32, 26, 163, 61], [21, 731, 5, 9, 9, 13, 17, 7, 64, 124], [78, 36, 345, 71, 123, 72, 163, 50, 35, 27], [23, 36, 67, 284, 47, 195, 223, 48, 29, 48], [32, 34, 97, 56, 416, 31, 190, 95, 34, 15], [14, 25, 76, 163, 32, 406, 139, 92, 26, 27], [1, 17, 55, 51, 91, 25, 718, 13, 13, 16], [17, 29, 33, 61, 54, 82, 51, 599, 13, 61], [81, 101, 14, 17, 17, 15, 19, 10, 677, 49], [25, 261, 6, 21, 10, 16, 29, 37, 86, 509]]"
9,9,10,0.49524,0.528,0.528,"[[533, 77, 52, 19, 23, 8, 37, 27, 151, 73], [24, 738, 5, 8, 6, 11, 21, 8, 51, 128], [74, 36, 369, 63, 107, 69, 175, 51, 30, 26], [22, 35, 73, 258, 41, 215, 234, 45, 30, 47], [35, 30, 96, 51, 407, 38, 198, 95, 34, 16], [10, 22, 87, 145, 35, 428, 143, 84, 21, 25], [2, 17, 60, 45, 75, 25, 738, 14, 11, 13], [16, 28, 33, 53, 46, 94, 53, 609, 11, 57], [90, 98, 14, 20, 18, 17, 19, 9, 661, 54], [24, 247, 8, 20, 8, 13, 34, 35, 72, 539]]"
