,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.9518333333333333,0.9566,0.9566,"[[963, 0, 2, 0, 1, 0, 8, 2, 4, 0], [0, 1124, 3, 2, 0, 0, 3, 1, 2, 0], [11, 0, 981, 3, 8, 0, 7, 14, 7, 1], [2, 1, 19, 956, 0, 8, 0, 14, 8, 2], [1, 3, 3, 0, 956, 0, 10, 0, 2, 7], [9, 5, 2, 11, 1, 836, 13, 1, 8, 6], [8, 3, 1, 0, 7, 1, 937, 0, 1, 0], [1, 9, 24, 2, 3, 0, 0, 973, 4, 12], [5, 10, 6, 8, 8, 4, 6, 12, 904, 11], [7, 7, 6, 2, 31, 3, 1, 12, 4, 936]]"
1,1,10,0.9754333333333334,0.9772,0.9772,"[[970, 1, 1, 0, 0, 0, 3, 2, 3, 0], [0, 1123, 5, 1, 0, 1, 1, 0, 4, 0], [7, 1, 1004, 3, 0, 0, 2, 11, 4, 0], [1, 0, 7, 987, 0, 3, 0, 9, 3, 0], [0, 0, 2, 0, 970, 0, 4, 2, 1, 3], [2, 0, 1, 12, 0, 868, 5, 1, 3, 0], [9, 3, 0, 0, 5, 2, 938, 0, 1, 0], [1, 3, 11, 1, 1, 0, 0, 1003, 1, 7], [5, 0, 3, 8, 3, 2, 3, 8, 939, 3], [6, 6, 1, 5, 12, 2, 0, 5, 2, 970]]"
2,2,10,0.9813333333333333,0.9818,0.9818,"[[972, 1, 1, 0, 0, 0, 2, 1, 3, 0], [0, 1124, 4, 1, 0, 1, 1, 1, 3, 0], [2, 1, 1010, 1, 1, 1, 1, 10, 5, 0], [1, 0, 5, 987, 0, 6, 0, 7, 3, 1], [0, 0, 1, 0, 970, 0, 5, 1, 1, 4], [2, 0, 0, 6, 0, 878, 4, 1, 1, 0], [7, 3, 0, 0, 3, 2, 943, 0, 0, 0], [1, 2, 10, 2, 1, 0, 0, 1005, 1, 6], [4, 0, 1, 4, 3, 2, 2, 7, 948, 3], [5, 4, 0, 3, 8, 1, 0, 5, 2, 981]]"
3,3,10,0.9845166666666667,0.9838,0.9838,"[[972, 1, 1, 0, 0, 0, 2, 1, 3, 0], [0, 1127, 4, 1, 0, 1, 1, 0, 1, 0], [2, 1, 1011, 1, 1, 0, 1, 10, 5, 0], [1, 0, 3, 990, 0, 6, 0, 6, 3, 1], [0, 0, 2, 0, 966, 0, 5, 1, 0, 8], [2, 0, 0, 6, 0, 879, 2, 1, 1, 1], [6, 3, 0, 0, 2, 3, 944, 0, 0, 0], [1, 2, 6, 2, 0, 0, 0, 1010, 1, 6], [4, 0, 1, 4, 1, 3, 1, 7, 949, 4], [5, 3, 0, 3, 2, 1, 0, 4, 1, 990]]"
4,4,10,0.9865166666666667,0.9852,0.9852,"[[973, 1, 1, 0, 0, 0, 2, 1, 2, 0], [0, 1129, 2, 1, 0, 1, 1, 1, 0, 0], [2, 1, 1016, 1, 1, 0, 1, 7, 3, 0], [1, 0, 3, 991, 0, 5, 0, 6, 3, 1], [1, 0, 3, 0, 968, 0, 4, 1, 0, 5], [2, 0, 0, 6, 0, 877, 3, 1, 2, 1], [6, 3, 0, 0, 1, 3, 945, 0, 0, 0], [1, 2, 6, 2, 0, 0, 0, 1009, 2, 6], [4, 0, 1, 4, 1, 2, 1, 4, 956, 1], [5, 3, 0, 3, 4, 1, 0, 4, 1, 988]]"
5,5,10,0.9877,0.9859,0.9859,"[[973, 1, 1, 0, 0, 0, 2, 1, 2, 0], [0, 1131, 1, 0, 0, 1, 1, 1, 0, 0], [2, 1, 1015, 1, 0, 0, 1, 8, 4, 0], [1, 0, 3, 991, 0, 6, 0, 5, 3, 1], [1, 0, 2, 0, 968, 0, 4, 1, 0, 6], [2, 0, 0, 5, 0, 882, 2, 1, 0, 0], [5, 3, 0, 0, 1, 4, 945, 0, 0, 0], [1, 3, 6, 2, 0, 0, 0, 1010, 1, 5], [3, 0, 1, 4, 1, 2, 2, 5, 953, 3], [4, 3, 0, 3, 3, 1, 0, 4, 0, 991]]"
6,6,10,0.9886333333333334,0.9872,0.9872,"[[973, 1, 1, 0, 0, 0, 2, 1, 2, 0], [0, 1131, 1, 0, 0, 1, 1, 1, 0, 0], [2, 1, 1018, 0, 0, 0, 1, 6, 3, 1], [1, 0, 3, 993, 0, 5, 0, 5, 3, 0], [0, 0, 2, 0, 968, 0, 5, 1, 0, 6], [2, 0, 0, 4, 0, 883, 2, 1, 0, 0], [5, 2, 0, 0, 1, 4, 946, 0, 0, 0], [0, 3, 6, 2, 0, 0, 0, 1011, 1, 5], [3, 0, 1, 4, 1, 1, 2, 4, 957, 1], [3, 3, 0, 3, 3, 1, 0, 4, 0, 992]]"
7,7,10,0.9895,0.9879,0.9879,"[[974, 1, 1, 0, 0, 0, 1, 1, 2, 0], [0, 1130, 1, 1, 0, 1, 1, 1, 0, 0], [1, 1, 1023, 1, 0, 0, 1, 4, 1, 0], [1, 0, 3, 993, 0, 5, 0, 5, 3, 0], [1, 0, 2, 0, 969, 0, 4, 0, 0, 6], [2, 0, 0, 4, 0, 883, 2, 1, 0, 0], [5, 2, 0, 0, 1, 5, 945, 0, 0, 0], [0, 2, 6, 2, 0, 0, 0, 1012, 1, 5], [3, 0, 1, 3, 1, 1, 2, 3, 959, 1], [4, 3, 0, 3, 3, 0, 0, 4, 1, 991]]"
8,8,10,0.99005,0.9879,0.9879,"[[974, 1, 1, 0, 0, 0, 1, 1, 2, 0], [0, 1130, 1, 1, 0, 1, 1, 1, 0, 0], [2, 1, 1020, 1, 1, 0, 1, 5, 1, 0], [1, 0, 3, 995, 0, 4, 0, 4, 3, 0], [1, 0, 2, 0, 970, 0, 3, 0, 0, 6], [2, 0, 0, 4, 0, 883, 2, 1, 0, 0], [5, 2, 0, 0, 1, 4, 946, 0, 0, 0], [0, 3, 7, 2, 0, 0, 0, 1011, 1, 4], [3, 0, 1, 3, 1, 1, 2, 4, 958, 1], [1, 3, 0, 3, 4, 1, 1, 4, 0, 992]]"
9,9,10,0.9905,0.9884,0.9884,"[[975, 1, 1, 0, 0, 0, 0, 1, 2, 0], [0, 1129, 1, 1, 0, 2, 1, 1, 0, 0], [1, 1, 1020, 1, 1, 0, 1, 5, 2, 0], [1, 0, 2, 997, 0, 3, 0, 4, 3, 0], [1, 0, 2, 0, 970, 0, 3, 0, 0, 6], [2, 0, 0, 4, 0, 884, 1, 1, 0, 0], [6, 2, 0, 0, 1, 3, 946, 0, 0, 0], [0, 3, 6, 2, 0, 0, 0, 1012, 1, 4], [3, 0, 2, 2, 1, 1, 2, 4, 958, 1], [1, 3, 0, 3, 3, 1, 1, 4, 0, 993]]"
10,10,10,0.9908666666666667,0.9885,0.9885,"[[974, 0, 1, 0, 0, 0, 2, 1, 2, 0], [0, 1129, 1, 1, 0, 2, 1, 1, 0, 0], [1, 1, 1023, 0, 1, 0, 1, 4, 1, 0], [1, 0, 2, 998, 0, 3, 0, 3, 3, 0], [1, 0, 2, 0, 970, 0, 3, 0, 0, 6], [2, 0, 0, 4, 0, 882, 1, 1, 0, 2], [4, 2, 0, 0, 1, 4, 947, 0, 0, 0], [0, 3, 7, 2, 0, 0, 0, 1011, 1, 4], [3, 0, 2, 2, 1, 3, 2, 3, 957, 1], [1, 2, 0, 3, 3, 1, 1, 4, 0, 994]]"
11,11,10,0.99155,0.989,0.989,"[[975, 1, 1, 0, 0, 0, 0, 1, 2, 0], [0, 1130, 1, 1, 0, 1, 1, 1, 0, 0], [1, 1, 1022, 0, 1, 0, 1, 4, 2, 0], [1, 0, 2, 998, 0, 3, 0, 3, 3, 0], [1, 0, 1, 0, 970, 0, 3, 1, 0, 6], [2, 0, 0, 4, 0, 882, 1, 1, 0, 2], [6, 2, 0, 0, 1, 3, 946, 0, 0, 0], [0, 2, 6, 1, 0, 0, 0, 1015, 1, 3], [3, 0, 2, 2, 1, 1, 2, 3, 959, 1], [1, 2, 0, 3, 3, 1, 1, 4, 1, 993]]"
