,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.1093,0.1111,0.1111,"[[0, 0, 0, 0, 0, 0, 0, 0, 936, 64], [0, 0, 0, 0, 0, 0, 0, 0, 875, 125], [0, 0, 0, 0, 0, 0, 0, 0, 816, 184], [0, 0, 0, 0, 0, 0, 0, 0, 794, 206], [0, 0, 0, 0, 0, 0, 0, 0, 772, 228], [0, 0, 0, 0, 0, 0, 0, 0, 852, 148], [0, 0, 0, 0, 0, 0, 0, 0, 807, 193], [0, 0, 0, 0, 0, 0, 0, 0, 810, 190], [0, 0, 0, 0, 0, 0, 0, 0, 934, 66], [0, 0, 0, 0, 0, 0, 0, 0, 823, 177]]"
1,1,10,0.11234,0.1121,0.1121,"[[0, 1, 0, 44, 0, 0, 0, 0, 955, 0], [0, 0, 0, 51, 1, 0, 0, 0, 948, 0], [0, 0, 0, 77, 3, 0, 0, 0, 920, 0], [0, 1, 0, 196, 9, 0, 0, 0, 794, 0], [0, 0, 0, 140, 4, 0, 0, 0, 856, 0], [0, 0, 0, 200, 12, 0, 0, 0, 788, 0], [0, 0, 0, 88, 2, 0, 0, 0, 910, 0], [0, 0, 0, 153, 4, 0, 0, 0, 843, 0], [0, 0, 0, 78, 1, 0, 0, 0, 921, 0], [0, 0, 0, 29, 3, 0, 0, 0, 968, 0]]"
2,2,10,0.12204,0.1234,0.1234,"[[872, 1, 1, 119, 7, 0, 0, 0, 0, 0], [862, 0, 0, 102, 36, 0, 0, 0, 0, 0], [775, 0, 1, 181, 43, 0, 0, 0, 0, 0], [604, 2, 0, 335, 59, 0, 0, 0, 0, 0], [658, 0, 4, 312, 26, 0, 0, 0, 0, 0], [671, 0, 0, 281, 48, 0, 0, 0, 0, 0], [671, 0, 3, 280, 46, 0, 0, 0, 0, 0], [716, 0, 3, 256, 25, 0, 0, 0, 0, 0], [871, 0, 0, 119, 10, 0, 0, 0, 0, 0], [922, 0, 0, 59, 19, 0, 0, 0, 0, 0]]"
3,3,10,0.12002,0.1199,0.1199,"[[915, 4, 6, 28, 47, 0, 0, 0, 0, 0], [861, 2, 19, 30, 88, 0, 0, 0, 0, 0], [822, 0, 27, 38, 113, 0, 0, 0, 0, 0], [662, 4, 26, 103, 205, 0, 0, 0, 0, 0], [724, 0, 24, 99, 152, 1, 0, 0, 0, 0], [731, 1, 18, 100, 150, 0, 0, 0, 0, 0], [736, 0, 36, 53, 175, 0, 0, 0, 0, 0], [784, 0, 14, 78, 124, 0, 0, 0, 0, 0], [879, 1, 5, 43, 72, 0, 0, 0, 0, 0], [939, 3, 6, 16, 36, 0, 0, 0, 0, 0]]"
4,4,10,0.12602,0.1264,0.1264,"[[863, 7, 18, 109, 3, 0, 0, 0, 0, 0], [825, 12, 40, 113, 10, 0, 0, 0, 0, 0], [772, 4, 49, 157, 18, 0, 0, 0, 0, 0], [595, 6, 44, 332, 23, 0, 0, 0, 0, 0], [663, 1, 45, 283, 7, 1, 0, 0, 0, 0], [655, 4, 35, 290, 15, 1, 0, 0, 0, 0], [661, 0, 92, 233, 14, 0, 0, 0, 0, 0], [729, 5, 21, 231, 14, 0, 0, 0, 0, 0], [845, 9, 15, 127, 4, 0, 0, 0, 0, 0], [915, 12, 14, 53, 6, 0, 0, 0, 0, 0]]"
5,5,10,0.13654,0.1379,0.1379,"[[740, 38, 64, 137, 19, 2, 0, 0, 0, 0], [662, 76, 108, 115, 30, 9, 0, 0, 0, 0], [561, 28, 161, 182, 64, 4, 0, 0, 0, 0], [424, 24, 137, 354, 54, 7, 0, 0, 0, 0], [456, 20, 181, 296, 45, 2, 0, 0, 0, 0], [466, 18, 141, 315, 57, 3, 0, 0, 0, 0], [412, 17, 263, 244, 58, 6, 0, 0, 0, 0], [569, 36, 87, 262, 44, 2, 0, 0, 0, 0], [697, 68, 75, 144, 13, 3, 0, 0, 0, 0], [750, 98, 74, 56, 20, 2, 0, 0, 0, 0]]"
6,6,10,0.1395,0.1409,0.1409,"[[680, 36, 116, 162, 3, 3, 0, 0, 0, 0], [606, 72, 166, 134, 11, 11, 0, 0, 0, 0], [490, 25, 229, 214, 35, 7, 0, 0, 0, 0], [362, 22, 188, 402, 19, 7, 0, 0, 0, 0], [388, 14, 249, 324, 23, 2, 0, 0, 0, 0], [394, 18, 202, 362, 21, 3, 0, 0, 0, 0], [342, 15, 324, 289, 21, 9, 0, 0, 0, 0], [521, 34, 129, 283, 29, 4, 0, 0, 0, 0], [660, 65, 112, 154, 1, 8, 0, 0, 0, 0], [738, 81, 104, 66, 9, 2, 0, 0, 0, 0]]"
7,7,10,0.1432,0.1482,0.1482,"[[619, 61, 147, 149, 10, 14, 0, 0, 0, 0], [510, 136, 179, 100, 25, 50, 0, 0, 0, 0], [417, 41, 261, 187, 70, 23, 0, 0, 0, 1], [327, 30, 194, 367, 44, 37, 0, 0, 0, 1], [324, 32, 278, 297, 52, 17, 0, 0, 0, 0], [355, 22, 218, 315, 44, 46, 0, 0, 0, 0], [302, 25, 327, 227, 44, 74, 0, 0, 0, 1], [456, 64, 146, 263, 44, 27, 0, 0, 0, 0], [566, 129, 129, 138, 8, 30, 0, 0, 0, 0], [633, 165, 114, 59, 18, 10, 0, 0, 0, 1]]"
8,8,10,0.1406,0.1485,0.1485,"[[577, 56, 77, 166, 113, 11, 0, 0, 0, 0], [531, 118, 130, 114, 73, 34, 0, 0, 0, 0], [379, 35, 160, 201, 205, 19, 0, 0, 0, 1], [325, 23, 101, 406, 124, 19, 0, 0, 0, 2], [324, 24, 128, 323, 193, 7, 0, 0, 0, 1], [347, 18, 115, 369, 124, 26, 0, 0, 0, 1], [301, 23, 193, 275, 165, 42, 0, 0, 0, 1], [445, 52, 86, 292, 108, 16, 0, 0, 0, 1], [586, 109, 75, 156, 49, 24, 0, 0, 0, 1], [669, 126, 71, 72, 51, 6, 0, 0, 0, 5]]"
9,9,10,0.14652,0.151,0.151,"[[549, 59, 203, 152, 12, 20, 0, 0, 0, 5], [481, 132, 208, 90, 21, 59, 0, 0, 0, 9], [346, 34, 339, 174, 73, 30, 0, 0, 0, 4], [283, 22, 230, 357, 44, 58, 0, 0, 0, 6], [284, 31, 315, 290, 53, 26, 0, 0, 0, 1], [307, 19, 255, 311, 44, 61, 0, 0, 0, 3], [259, 28, 371, 212, 42, 87, 0, 0, 0, 1], [417, 57, 176, 274, 42, 29, 0, 0, 0, 5], [546, 123, 151, 125, 7, 42, 0, 0, 0, 6], [634, 129, 130, 62, 14, 12, 0, 0, 0, 19]]"
