,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.1241,0.123,"[[0, 0, 0, 0, 0, 454, 0, 0, 0, 546], [0, 0, 0, 0, 0, 522, 0, 0, 0, 478], [0, 0, 0, 0, 0, 574, 0, 0, 0, 426], [0, 0, 0, 0, 0, 623, 0, 0, 0, 377], [0, 0, 0, 0, 0, 669, 0, 0, 0, 331], [0, 0, 0, 0, 0, 616, 0, 0, 0, 384], [0, 0, 0, 0, 0, 678, 0, 0, 0, 322], [0, 0, 0, 0, 0, 639, 0, 0, 0, 361], [0, 0, 0, 0, 0, 499, 0, 0, 0, 501], [0, 0, 0, 0, 0, 386, 0, 0, 0, 614]]"
1,1,0.11434,0.112,"[[0, 0, 0, 0, 0, 83, 0, 0, 0, 917], [0, 0, 0, 0, 0, 176, 0, 0, 0, 824], [0, 0, 0, 0, 0, 114, 0, 0, 0, 886], [0, 0, 0, 0, 0, 208, 0, 0, 0, 792], [0, 0, 0, 0, 0, 134, 0, 0, 0, 866], [0, 0, 0, 0, 0, 195, 0, 0, 0, 805], [0, 0, 0, 0, 0, 190, 0, 0, 0, 810], [0, 0, 0, 0, 0, 161, 0, 0, 0, 839], [0, 0, 0, 0, 0, 154, 0, 0, 0, 846], [0, 0, 0, 0, 0, 75, 0, 0, 0, 925]]"
2,2,0.1036,0.1033,"[[0, 0, 0, 0, 0, 0, 0, 938, 0, 62], [0, 0, 0, 0, 0, 0, 0, 909, 0, 91], [0, 0, 0, 0, 0, 0, 0, 871, 0, 129], [0, 0, 0, 0, 0, 0, 0, 846, 0, 154], [0, 0, 0, 0, 0, 0, 0, 921, 0, 79], [0, 0, 0, 0, 0, 0, 0, 866, 0, 134], [0, 0, 0, 0, 0, 0, 0, 934, 0, 66], [0, 0, 0, 0, 0, 1, 0, 922, 0, 77], [0, 0, 0, 0, 0, 0, 0, 956, 0, 44], [0, 0, 0, 0, 0, 0, 0, 889, 0, 111]]"
3,3,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
4,4,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
5,5,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
6,6,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
7,7,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
8,8,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
9,9,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
