,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,30,0.11264,0.1154,0.1154,"[[0, 987, 0, 2, 11, 0, 0, 0, 0, 0], [0, 948, 0, 2, 50, 0, 0, 0, 0, 0], [0, 922, 0, 6, 72, 0, 0, 0, 0, 0], [0, 842, 0, 37, 120, 1, 0, 0, 0, 0], [0, 817, 0, 14, 169, 0, 0, 0, 0, 0], [0, 893, 0, 38, 69, 0, 0, 0, 0, 0], [0, 859, 0, 16, 125, 0, 0, 0, 0, 0], [0, 899, 0, 32, 69, 0, 0, 0, 0, 0], [0, 982, 0, 3, 15, 0, 0, 0, 0, 0], [0, 970, 0, 4, 26, 0, 0, 0, 0, 0]]"
1,1,30,0.17092,0.179,0.179,"[[34, 850, 13, 1, 83, 13, 0, 6, 0, 0], [2, 757, 6, 3, 181, 42, 0, 9, 0, 0], [5, 376, 11, 4, 548, 38, 0, 18, 0, 0], [1, 289, 13, 20, 505, 136, 0, 36, 0, 0], [1, 226, 3, 7, 722, 27, 0, 14, 0, 0], [1, 341, 12, 20, 449, 154, 0, 23, 0, 0], [0, 150, 1, 19, 767, 35, 0, 28, 0, 0], [0, 418, 8, 6, 431, 45, 0, 92, 0, 0], [5, 897, 1, 2, 48, 46, 0, 1, 0, 0], [1, 815, 2, 1, 138, 13, 0, 30, 0, 0]]"
2,2,30,0.2165,0.2329,0.2329,"[[392, 378, 22, 23, 104, 8, 0, 69, 0, 4], [39, 659, 6, 13, 176, 30, 2, 64, 0, 11], [99, 121, 19, 45, 617, 28, 0, 61, 0, 10], [19, 113, 9, 57, 610, 78, 3, 108, 0, 3], [34, 77, 9, 24, 777, 12, 1, 61, 0, 5], [12, 124, 12, 60, 589, 133, 2, 66, 0, 2], [5, 46, 2, 19, 859, 11, 1, 57, 0, 0], [23, 153, 4, 11, 509, 35, 2, 251, 0, 12], [162, 658, 4, 18, 66, 33, 0, 55, 0, 4], [25, 574, 2, 6, 167, 7, 0, 179, 0, 40]]"
3,3,30,0.25904,0.2802,0.2802,"[[518, 264, 23, 35, 63, 5, 8, 78, 0, 6], [83, 690, 5, 20, 73, 14, 26, 76, 0, 13], [113, 90, 40, 93, 479, 45, 42, 97, 0, 1], [33, 82, 25, 133, 391, 108, 51, 175, 0, 2], [52, 53, 19, 57, 668, 25, 36, 90, 0, 0], [27, 82, 24, 133, 409, 176, 33, 116, 0, 0], [8, 58, 8, 42, 637, 19, 135, 90, 0, 3], [33, 121, 17, 38, 335, 46, 19, 389, 0, 2], [332, 502, 4, 42, 23, 21, 7, 59, 3, 7], [80, 522, 3, 21, 75, 6, 19, 223, 1, 50]]"
4,4,30,0.30342,0.3285,0.3285,"[[527, 244, 46, 37, 37, 7, 7, 72, 19, 4], [76, 817, 6, 20, 19, 7, 14, 30, 3, 8], [87, 83, 79, 149, 380, 59, 59, 101, 3, 0], [34, 91, 47, 237, 228, 154, 51, 154, 1, 3], [60, 59, 37, 78, 582, 33, 52, 97, 1, 1], [25, 61, 35, 196, 263, 260, 32, 126, 2, 0], [8, 76, 11, 77, 475, 29, 229, 90, 1, 4], [30, 103, 29, 82, 227, 73, 19, 432, 2, 3], [341, 456, 11, 45, 20, 13, 5, 36, 63, 10], [71, 637, 5, 39, 25, 6, 15, 122, 21, 59]]"
5,5,30,0.34512,0.3683,0.3683,"[[576, 184, 48, 41, 35, 10, 9, 45, 49, 3], [74, 815, 3, 25, 10, 10, 16, 18, 16, 13], [89, 68, 139, 152, 313, 73, 72, 84, 8, 2], [33, 80, 69, 316, 149, 157, 73, 113, 3, 7], [66, 50, 70, 83, 539, 36, 62, 86, 7, 1], [31, 45, 67, 234, 163, 314, 46, 94, 5, 1], [8, 65, 25, 117, 404, 34, 285, 57, 2, 3], [37, 85, 39, 95, 172, 88, 23, 450, 5, 6], [354, 351, 16, 42, 16, 11, 9, 23, 172, 6], [72, 612, 4, 61, 16, 7, 25, 74, 52, 77]]"
6,6,30,0.36854,0.3986,0.3986,"[[569, 173, 44, 45, 37, 8, 13, 36, 70, 5], [39, 845, 2, 26, 7, 6, 15, 16, 30, 14], [82, 70, 202, 152, 256, 69, 75, 77, 12, 5], [33, 87, 69, 380, 100, 136, 92, 90, 6, 7], [66, 54, 85, 90, 507, 29, 72, 86, 10, 1], [26, 49, 80, 274, 116, 298, 60, 84, 12, 1], [6, 58, 31, 146, 318, 27, 359, 43, 5, 7], [41, 78, 41, 108, 130, 76, 25, 486, 7, 8], [326, 317, 11, 37, 14, 10, 10, 17, 249, 9], [50, 635, 3, 65, 8, 9, 30, 55, 54, 91]]"
7,7,30,0.3887,0.429,0.429,"[[572, 139, 47, 35, 50, 9, 17, 29, 92, 10], [34, 829, 6, 25, 11, 7, 13, 16, 42, 17], [76, 60, 244, 134, 263, 67, 69, 70, 13, 4], [26, 73, 66, 381, 113, 150, 106, 71, 6, 8], [50, 49, 86, 77, 543, 34, 72, 74, 13, 2], [19, 41, 88, 249, 113, 335, 68, 72, 13, 2], [7, 34, 33, 137, 304, 28, 412, 31, 8, 6], [36, 58, 44, 105, 138, 86, 27, 488, 8, 10], [278, 247, 18, 36, 23, 8, 11, 16, 347, 16], [41, 558, 7, 70, 9, 9, 37, 53, 77, 139]]"
8,8,30,0.40464,0.4411,0.4411,"[[551, 140, 65, 36, 55, 6, 18, 28, 89, 12], [27, 825, 8, 27, 16, 4, 13, 16, 42, 22], [65, 55, 286, 128, 235, 74, 72, 68, 13, 4], [22, 65, 63, 406, 100, 153, 116, 59, 6, 10], [39, 51, 111, 85, 504, 37, 82, 75, 14, 2], [12, 41, 94, 267, 99, 335, 71, 65, 11, 5], [7, 32, 46, 127, 251, 29, 470, 22, 10, 6], [35, 56, 44, 100, 130, 94, 32, 484, 9, 16], [231, 244, 17, 39, 33, 8, 10, 15, 383, 20], [37, 544, 11, 73, 13, 9, 33, 50, 63, 167]]"
9,9,30,0.41216,0.4541,0.4541,"[[596, 137, 49, 24, 42, 6, 23, 26, 84, 13], [28, 820, 8, 26, 14, 4, 11, 20, 44, 25], [79, 49, 285, 110, 234, 85, 74, 61, 16, 7], [28, 66, 50, 366, 112, 179, 130, 52, 6, 11], [45, 43, 105, 69, 513, 43, 94, 69, 18, 1], [16, 45, 82, 234, 94, 360, 80, 73, 10, 6], [7, 29, 44, 83, 243, 32, 522, 23, 11, 6], [42, 56, 39, 80, 137, 101, 36, 488, 9, 12], [247, 212, 12, 38, 27, 8, 13, 12, 416, 15], [49, 527, 11, 62, 13, 13, 39, 44, 67, 175]]"
10,10,30,0.42148,0.4622,0.4622,"[[580, 122, 60, 22, 58, 7, 24, 20, 93, 14], [31, 802, 14, 28, 16, 8, 11, 16, 46, 28], [70, 43, 299, 104, 242, 86, 79, 53, 18, 6], [25, 62, 54, 361, 116, 175, 140, 43, 9, 15], [37, 37, 97, 69, 542, 41, 94, 62, 17, 4], [15, 39, 85, 240, 102, 347, 87, 67, 11, 7], [5, 31, 38, 73, 242, 26, 545, 20, 11, 9], [39, 54, 41, 87, 154, 95, 35, 473, 8, 14], [203, 191, 20, 39, 38, 12, 12, 11, 458, 16], [40, 483, 14, 57, 19, 14, 37, 44, 77, 215]]"
11,11,30,0.42876,0.4735,0.4735,"[[575, 122, 65, 20, 50, 5, 32, 21, 96, 14], [28, 803, 17, 23, 18, 7, 9, 20, 44, 31], [74, 41, 321, 103, 232, 74, 85, 49, 15, 6], [27, 59, 56, 378, 101, 159, 151, 45, 10, 14], [34, 35, 110, 69, 519, 37, 113, 60, 19, 4], [15, 38, 90, 234, 92, 358, 96, 61, 10, 6], [5, 26, 42, 73, 196, 23, 595, 19, 13, 8], [37, 50, 44, 91, 145, 87, 47, 473, 8, 18], [174, 183, 21, 35, 42, 12, 13, 12, 489, 19], [38, 475, 16, 54, 21, 13, 39, 44, 76, 224]]"
12,12,30,0.43212,0.4733,0.4733,"[[604, 119, 48, 17, 54, 8, 27, 21, 86, 16], [35, 807, 17, 11, 16, 10, 11, 21, 42, 30], [81, 44, 317, 90, 223, 86, 82, 52, 18, 7], [32, 64, 51, 354, 109, 171, 146, 47, 10, 16], [43, 34, 110, 60, 524, 41, 101, 65, 18, 4], [20, 41, 82, 220, 101, 362, 92, 68, 9, 5], [6, 27, 40, 63, 201, 33, 588, 23, 13, 6], [35, 51, 43, 80, 140, 90, 46, 490, 9, 16], [209, 180, 16, 31, 43, 11, 14, 13, 464, 19], [45, 479, 16, 45, 24, 12, 39, 41, 76, 223]]"
13,13,30,0.43664,0.4756,0.4756,"[[599, 115, 59, 19, 48, 6, 28, 21, 88, 17], [34, 795, 17, 14, 17, 8, 11, 22, 48, 34], [83, 43, 323, 102, 212, 81, 81, 51, 18, 6], [41, 61, 49, 362, 96, 165, 143, 51, 14, 18], [38, 30, 113, 64, 532, 40, 97, 67, 15, 4], [18, 39, 80, 243, 95, 345, 90, 72, 9, 9], [6, 25, 44, 73, 185, 29, 588, 25, 13, 12], [42, 47, 48, 92, 133, 77, 41, 495, 9, 16], [193, 172, 23, 33, 48, 10, 13, 13, 473, 22], [50, 456, 13, 47, 19, 12, 33, 47, 79, 244]]"
