,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.34418,0.3734,0.3734,"[[392, 34, 49, 0, 50, 35, 12, 37, 313, 78], [30, 298, 9, 2, 17, 52, 30, 38, 228, 296], [61, 16, 186, 5, 307, 169, 103, 103, 30, 20], [36, 25, 85, 22, 160, 288, 205, 115, 17, 47], [39, 5, 65, 0, 534, 72, 117, 102, 31, 35], [23, 8, 83, 9, 156, 398, 155, 122, 18, 28], [6, 5, 36, 7, 344, 87, 397, 73, 13, 32], [23, 26, 70, 7, 158, 109, 48, 474, 16, 69], [144, 46, 25, 0, 42, 38, 10, 22, 555, 118], [25, 75, 19, 3, 27, 20, 28, 92, 233, 478]]"
1,1,10,0.34506,0.3753,0.3753,"[[397, 40, 50, 2, 67, 40, 9, 29, 295, 71], [30, 358, 6, 6, 27, 58, 28, 31, 202, 254], [58, 18, 173, 4, 357, 182, 81, 82, 27, 18], [34, 27, 65, 27, 217, 319, 166, 90, 17, 38], [34, 4, 52, 3, 620, 81, 74, 84, 27, 21], [18, 11, 73, 10, 226, 422, 116, 89, 15, 20], [5, 8, 27, 7, 434, 96, 342, 47, 13, 21], [24, 23, 62, 8, 203, 131, 43, 435, 14, 57], [153, 55, 23, 0, 55, 45, 11, 21, 535, 102], [28, 108, 23, 3, 36, 21, 31, 84, 222, 444]]"
2,2,10,0.34762,0.3831,0.3831,"[[346, 38, 43, 4, 54, 32, 15, 30, 353, 85], [20, 348, 2, 6, 16, 40, 26, 23, 222, 297], [58, 19, 168, 9, 345, 146, 111, 75, 34, 35], [41, 30, 60, 47, 190, 249, 206, 89, 27, 61], [36, 4, 49, 5, 608, 53, 98, 76, 31, 40], [16, 18, 78, 24, 203, 357, 153, 90, 23, 38], [7, 9, 22, 18, 371, 55, 411, 53, 23, 31], [22, 29, 45, 13, 188, 104, 50, 432, 20, 97], [100, 51, 17, 2, 50, 35, 10, 17, 591, 127], [15, 95, 11, 2, 20, 15, 32, 57, 230, 523]]"
3,3,10,0.35106,0.3893,0.3893,"[[347, 43, 45, 5, 88, 37, 17, 38, 285, 95], [22, 379, 9, 5, 23, 58, 35, 40, 168, 261], [45, 17, 164, 12, 332, 169, 127, 90, 21, 23], [21, 25, 60, 66, 176, 284, 222, 92, 15, 39], [29, 6, 45, 5, 596, 66, 122, 77, 22, 32], [8, 10, 63, 32, 188, 406, 169, 81, 15, 28], [4, 6, 19, 25, 330, 62, 470, 47, 12, 25], [17, 23, 54, 14, 188, 123, 64, 442, 11, 64], [121, 59, 21, 2, 64, 46, 15, 16, 529, 127], [16, 102, 15, 4, 39, 27, 39, 87, 177, 494]]"
4,4,10,0.35742,0.3872,0.3872,"[[405, 41, 46, 2, 61, 41, 12, 21, 287, 84], [27, 385, 9, 11, 18, 49, 24, 26, 170, 281], [62, 19, 197, 11, 300, 188, 90, 77, 27, 29], [45, 30, 76, 69, 149, 328, 164, 74, 14, 51], [37, 5, 61, 7, 561, 95, 93, 80, 26, 35], [18, 12, 81, 47, 155, 441, 122, 82, 15, 27], [6, 10, 28, 40, 348, 106, 379, 41, 13, 29], [28, 26, 68, 16, 175, 144, 44, 408, 13, 78], [150, 60, 23, 1, 51, 43, 10, 17, 524, 121], [27, 108, 18, 4, 25, 24, 32, 60, 199, 503]]"
5,5,10,0.35506,0.3878,0.3878,"[[386, 40, 39, 4, 89, 32, 13, 34, 279, 84], [23, 372, 8, 8, 22, 47, 29, 39, 167, 285], [64, 16, 185, 8, 338, 147, 112, 84, 27, 19], [31, 22, 74, 50, 200, 283, 193, 91, 14, 42], [32, 3, 55, 4, 615, 52, 107, 76, 26, 30], [13, 11, 100, 25, 203, 387, 143, 79, 13, 26], [6, 10, 24, 9, 367, 64, 435, 46, 15, 24], [26, 21, 70, 12, 207, 110, 57, 420, 13, 64], [148, 55, 15, 4, 65, 40, 15, 18, 516, 124], [25, 102, 16, 4, 35, 20, 45, 62, 179, 512]]"
6,6,10,0.35878,0.3888,0.3888,"[[406, 44, 38, 3, 62, 32, 15, 24, 296, 80], [27, 395, 6, 5, 18, 48, 30, 31, 182, 258], [73, 23, 174, 5, 304, 180, 102, 85, 29, 25], [46, 29, 58, 32, 156, 341, 189, 83, 20, 46], [40, 6, 49, 4, 563, 82, 104, 82, 31, 39], [19, 13, 70, 20, 163, 450, 126, 89, 21, 29], [6, 9, 26, 11, 329, 100, 421, 50, 16, 32], [29, 35, 60, 8, 171, 128, 53, 422, 13, 81], [157, 59, 19, 0, 52, 38, 9, 13, 537, 116], [28, 109, 19, 3, 28, 21, 33, 67, 204, 488]]"
7,7,10,0.3562,0.3897,0.3897,"[[408, 39, 42, 4, 68, 28, 16, 24, 279, 92], [21, 365, 10, 9, 17, 43, 28, 27, 177, 303], [64, 19, 209, 8, 326, 141, 100, 75, 27, 31], [34, 28, 82, 51, 185, 284, 186, 76, 14, 60], [37, 5, 62, 3, 587, 63, 97, 80, 28, 38], [15, 11, 107, 30, 186, 393, 127, 84, 16, 31], [6, 9, 33, 16, 361, 68, 418, 43, 16, 30], [23, 30, 74, 12, 189, 111, 49, 415, 12, 85], [156, 56, 23, 1, 48, 35, 9, 15, 523, 134], [22, 101, 21, 5, 31, 18, 30, 55, 189, 528]]"
8,8,10,0.3612,0.396,0.396,"[[370, 43, 40, 4, 66, 30, 15, 20, 336, 76], [15, 395, 7, 11, 17, 50, 24, 20, 205, 256], [65, 23, 193, 10, 289, 188, 92, 80, 31, 29], [45, 30, 70, 53, 163, 340, 166, 63, 23, 47], [38, 7, 66, 8, 561, 88, 90, 85, 30, 27], [16, 10, 79, 38, 147, 464, 122, 79, 19, 26], [6, 8, 29, 19, 334, 96, 419, 43, 18, 28], [26, 34, 65, 19, 169, 139, 45, 413, 16, 74], [105, 60, 18, 2, 47, 37, 10, 11, 599, 111], [18, 110, 19, 9, 23, 24, 36, 45, 223, 493]]"
9,9,10,0.36222,0.3943,0.3943,"[[391, 41, 43, 3, 96, 29, 21, 32, 247, 97], [26, 374, 5, 7, 27, 44, 32, 30, 164, 291], [58, 19, 169, 8, 337, 141, 137, 88, 24, 19], [30, 26, 55, 35, 191, 284, 244, 82, 13, 40], [32, 3, 44, 1, 593, 52, 147, 81, 21, 26], [14, 10, 72, 18, 188, 394, 187, 84, 13, 20], [6, 9, 15, 7, 310, 55, 526, 40, 12, 20], [21, 26, 47, 12, 204, 117, 61, 444, 9, 59], [163, 59, 14, 2, 70, 35, 20, 15, 499, 123], [26, 99, 10, 5, 41, 20, 50, 70, 161, 518]]"
