round, train_acc, test_acc, f1, time_stamp
0, 0.1, 0.1, 0.1, 77.27038335800171
1, 0.10002, 0.1, 0.1, 149.35700058937073
2, 0.0999, 0.1005, 0.1005, 223.46354126930237
3, 0.10412, 0.1042, 0.1042, 288.4953942298889
4, 0.13222, 0.1345, 0.1345, 355.1209604740143
5, 0.12848, 0.1279, 0.1279, 429.6125786304474
6, 0.15722, 0.1655, 0.1655, 515.1364722251892
7, 0.14792, 0.1485, 0.1485, 600.6373925209045
8, 0.15196, 0.1531, 0.1531, 687.3068265914917
9, 0.1646, 0.1667, 0.1667, 773.7357938289642
10, 0.16742, 0.1737, 0.1737, 860.4777810573578
11, 0.17254, 0.1723, 0.1723, 946.6399598121643
12, 0.17712, 0.1842, 0.1842, 1031.289445400238
13, 0.18012, 0.1852, 0.1852, 1117.0014836788177
14, 0.18798, 0.2052, 0.2052, 1202.1145343780518
15, 0.19652, 0.2059, 0.2059, 1287.3430552482605
16, 0.20038, 0.2156, 0.2156, 1372.917763710022
17, 0.21496, 0.2316, 0.2316, 1458.326110124588
18, 0.21046, 0.2236, 0.2236, 1544.496007680893
19, 0.2287, 0.2416, 0.2416, 1630.3873920440674
20, 0.22406, 0.2368, 0.2368, 1715.9147045612335
21, 0.24384, 0.2608, 0.2608, 1801.7372386455536
22, 0.23336, 0.2443, 0.2443, 1886.9582302570343
23, 0.25474, 0.2772, 0.2772, 1971.8739948272705
24, 0.25262, 0.2691, 0.2691, 2057.367725610733
25, 0.27242, 0.2934, 0.2934, 2143.0891902446747
26, 0.26946, 0.2859, 0.2859, 2228.846356153488
27, 0.28028, 0.3027, 0.3027, 2314.777872800827
28, 0.28134, 0.2963, 0.2963, 2401.36385512352
29, 0.28894, 0.3103, 0.3103, 2487.6130242347717
30, 0.28728, 0.3059, 0.3059, 2574.042786836624
31, 0.295, 0.3157, 0.3157, 2660.429694890976
32, 0.29006, 0.312, 0.312, 2747.2914118766785
33, 0.29464, 0.3192, 0.3192, 2834.8590698242188
34, 0.29064, 0.3088, 0.3088, 2921.3766429424286
35, 0.29176, 0.316, 0.316, 3008.0923941135406
36, 0.28052, 0.2991, 0.2991, 3094.3247423171997
37, 0.28492, 0.3089, 0.3089, 3180.020037174225
38, 0.27682, 0.2909, 0.2909, 3267.750616312027
39, 0.27266, 0.2972, 0.2972, 3354.591241836548
40, 0.26466, 0.2791, 0.2791, 3441.7895002365112
41, 0.26364, 0.2863, 0.2863, 3528.763792514801
42, 0.24346, 0.2521, 0.2521, 3614.5767793655396
43, 0.26008, 0.2822, 0.2822, 3700.172516107559
44, 0.25228, 0.263, 0.263, 3785.108664751053
45, 0.26614, 0.2897, 0.2897, 3870.8915395736694
