,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.10232,0.1024,0.1024,"[[0, 884, 111, 0, 5, 0, 0, 0, 0, 0], [0, 868, 123, 0, 9, 0, 0, 0, 0, 0], [0, 851, 137, 0, 12, 0, 0, 0, 0, 0], [0, 696, 264, 1, 39, 0, 0, 0, 0, 0], [0, 774, 208, 0, 18, 0, 0, 0, 0, 0], [0, 741, 225, 0, 34, 0, 0, 0, 0, 0], [0, 820, 167, 0, 13, 0, 0, 0, 0, 0], [0, 813, 168, 0, 19, 0, 0, 0, 0, 0], [0, 873, 119, 0, 8, 0, 0, 0, 0, 0], [0, 953, 42, 0, 5, 0, 0, 0, 0, 0]]"
1,1,10,0.14826,0.1548,0.1548,"[[224, 489, 15, 0, 270, 2, 0, 0, 0, 0], [36, 629, 37, 0, 295, 3, 0, 0, 0, 0], [90, 331, 38, 1, 536, 4, 0, 0, 0, 0], [27, 296, 29, 0, 640, 3, 5, 0, 0, 0], [20, 305, 24, 0, 649, 0, 2, 0, 0, 0], [39, 300, 40, 0, 614, 5, 2, 0, 0, 0], [17, 290, 26, 2, 658, 4, 3, 0, 0, 0], [16, 512, 26, 0, 444, 2, 0, 0, 0, 0], [70, 668, 29, 1, 232, 0, 0, 0, 0, 0], [28, 784, 20, 0, 168, 0, 0, 0, 0, 0]]"
2,2,10,0.16526,0.1693,0.1693,"[[197, 514, 253, 2, 27, 4, 3, 0, 0, 0], [14, 586, 265, 10, 91, 22, 12, 0, 0, 0], [53, 234, 440, 5, 238, 15, 15, 0, 0, 0], [3, 215, 421, 26, 298, 24, 13, 0, 0, 0], [13, 196, 358, 15, 386, 8, 24, 0, 0, 0], [3, 211, 441, 15, 284, 33, 13, 0, 0, 0], [3, 142, 318, 11, 471, 30, 25, 0, 0, 0], [5, 416, 343, 15, 205, 6, 10, 0, 0, 0], [41, 713, 193, 4, 35, 14, 0, 0, 0, 0], [8, 759, 152, 1, 67, 1, 12, 0, 0, 0]]"
3,3,10,0.20284,0.2077,0.2077,"[[662, 106, 70, 9, 76, 25, 35, 12, 1, 4], [346, 195, 104, 11, 128, 75, 115, 18, 1, 7], [170, 57, 83, 21, 437, 39, 174, 13, 0, 6], [75, 57, 83, 57, 492, 77, 136, 22, 0, 1], [83, 35, 59, 21, 562, 14, 206, 14, 1, 5], [70, 65, 129, 46, 423, 116, 143, 7, 0, 1], [20, 20, 42, 15, 561, 17, 314, 11, 0, 0], [77, 116, 70, 25, 420, 36, 183, 58, 0, 15], [601, 188, 52, 16, 49, 42, 31, 18, 0, 3], [323, 280, 52, 6, 135, 16, 125, 32, 1, 30]]"
4,4,10,0.23018,0.2418,0.2418,"[[651, 62, 42, 2, 26, 26, 52, 30, 52, 57], [323, 214, 68, 1, 37, 76, 161, 35, 20, 65], [171, 54, 92, 2, 157, 60, 384, 44, 3, 33], [81, 56, 93, 8, 208, 127, 330, 65, 5, 27], [76, 32, 54, 4, 192, 45, 509, 43, 11, 34], [76, 114, 109, 1, 191, 136, 326, 33, 1, 13], [23, 13, 45, 2, 127, 32, 700, 43, 1, 14], [73, 70, 75, 4, 203, 48, 260, 139, 7, 121], [587, 97, 41, 0, 18, 45, 32, 29, 69, 82], [282, 121, 33, 2, 39, 24, 148, 63, 71, 217]]"
5,5,10,0.24362,0.263,0.263,"[[673, 89, 13, 3, 29, 31, 31, 51, 52, 28], [300, 312, 13, 2, 40, 82, 111, 74, 24, 42], [180, 87, 38, 8, 216, 123, 253, 70, 3, 22], [98, 84, 29, 16, 226, 214, 201, 113, 5, 14], [90, 47, 14, 11, 309, 83, 348, 68, 10, 20], [85, 159, 33, 11, 201, 223, 216, 63, 1, 8], [29, 28, 17, 4, 179, 82, 578, 73, 2, 8], [86, 118, 19, 8, 235, 87, 137, 246, 8, 56], [608, 119, 6, 1, 17, 58, 12, 57, 81, 41], [305, 143, 13, 6, 40, 33, 96, 118, 92, 154]]"
6,6,10,0.2556,0.2728,0.2728,"[[419, 123, 16, 11, 49, 49, 52, 106, 99, 76], [86, 399, 6, 7, 45, 98, 161, 78, 49, 71], [102, 59, 11, 23, 246, 79, 351, 102, 12, 15], [22, 52, 6, 34, 259, 155, 331, 124, 2, 15], [37, 26, 10, 12, 289, 54, 449, 93, 12, 18], [18, 77, 6, 18, 258, 209, 321, 79, 4, 10], [6, 11, 2, 10, 170, 34, 686, 71, 1, 9], [20, 62, 3, 15, 262, 69, 235, 280, 8, 46], [258, 194, 3, 4, 27, 68, 32, 111, 186, 117], [60, 191, 2, 6, 44, 39, 158, 196, 89, 215]]"
7,7,10,0.25852,0.2786,0.2786,"[[688, 112, 8, 10, 41, 23, 20, 60, 17, 21], [258, 421, 10, 6, 42, 55, 82, 77, 13, 36], [185, 91, 30, 35, 323, 100, 143, 82, 1, 10], [101, 85, 20, 84, 250, 179, 150, 124, 0, 7], [108, 36, 12, 35, 433, 74, 215, 80, 3, 4], [80, 152, 19, 52, 255, 216, 145, 78, 1, 2], [27, 30, 8, 29, 285, 69, 463, 80, 2, 7], [76, 128, 8, 34, 271, 66, 91, 294, 2, 30], [635, 146, 3, 9, 12, 42, 11, 63, 47, 32], [311, 221, 7, 18, 31, 26, 62, 176, 38, 110]]"
8,8,10,0.2902,0.3126,0.3126,"[[497, 134, 5, 11, 27, 17, 25, 67, 181, 36], [97, 509, 5, 7, 23, 45, 72, 51, 116, 75], [146, 108, 25, 42, 257, 99, 177, 108, 21, 17], [68, 106, 14, 82, 167, 182, 204, 135, 21, 21], [71, 43, 14, 34, 341, 71, 284, 109, 23, 10], [54, 171, 13, 52, 171, 222, 190, 104, 11, 12], [18, 41, 6, 25, 194, 69, 527, 102, 6, 12], [44, 130, 3, 41, 188, 65, 126, 335, 19, 49], [291, 153, 2, 8, 6, 35, 12, 61, 382, 50], [77, 254, 1, 16, 14, 22, 56, 129, 225, 206]]"
9,9,10,0.28056,0.3044,0.3044,"[[670, 121, 19, 16, 45, 16, 25, 70, 6, 12], [209, 562, 9, 15, 35, 46, 51, 40, 1, 32], [154, 78, 63, 57, 357, 70, 137, 78, 0, 6], [85, 66, 35, 124, 219, 152, 188, 120, 0, 11], [88, 33, 34, 52, 466, 32, 209, 86, 0, 0], [55, 110, 43, 77, 268, 202, 160, 78, 2, 5], [18, 22, 18, 35, 302, 51, 469, 76, 2, 7], [55, 98, 21, 41, 266, 61, 102, 341, 0, 15], [625, 182, 4, 19, 12, 35, 13, 65, 23, 22], [271, 301, 10, 21, 20, 31, 57, 151, 14, 124]]"
