,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0]]"
1,1,0.10002,0.1,"[[0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0]]"
2,2,0.0999,0.1005,"[[999, 0, 1, 0, 0, 0, 0, 0, 0, 0], [994, 0, 2, 3, 0, 0, 0, 0, 0, 1], [996, 0, 1, 1, 0, 0, 0, 0, 0, 2], [993, 0, 2, 0, 0, 0, 0, 0, 0, 5], [990, 0, 1, 5, 0, 0, 0, 1, 0, 3], [995, 0, 1, 1, 0, 0, 0, 0, 0, 3], [996, 0, 1, 3, 0, 0, 0, 0, 0, 0], [988, 0, 8, 0, 0, 0, 0, 1, 0, 3], [999, 0, 1, 0, 0, 0, 0, 0, 0, 0], [984, 0, 11, 1, 0, 0, 0, 0, 0, 4]]"
3,3,0.10444,0.1045,"[[0, 4, 0, 0, 0, 988, 0, 0, 0, 8], [0, 7, 0, 0, 0, 972, 0, 0, 0, 21], [0, 0, 0, 0, 0, 995, 0, 0, 0, 5], [0, 2, 0, 0, 0, 987, 0, 0, 0, 11], [0, 0, 0, 0, 0, 997, 0, 0, 0, 3], [0, 1, 0, 0, 0, 994, 0, 0, 0, 5], [0, 0, 0, 0, 0, 1000, 0, 0, 0, 0], [0, 5, 0, 0, 0, 987, 0, 0, 0, 8], [0, 11, 0, 0, 0, 964, 0, 0, 0, 25], [0, 9, 0, 0, 0, 947, 0, 0, 0, 44]]"
4,4,0.13142,0.1342,"[[848, 0, 0, 130, 0, 0, 0, 0, 0, 22], [785, 0, 0, 173, 0, 0, 0, 0, 0, 42], [778, 0, 2, 206, 0, 0, 0, 0, 0, 14], [594, 0, 2, 386, 0, 0, 0, 0, 0, 18], [646, 0, 2, 341, 0, 0, 0, 0, 0, 11], [647, 0, 0, 336, 0, 0, 0, 0, 0, 17], [639, 0, 0, 353, 0, 0, 0, 0, 0, 8], [688, 0, 1, 260, 0, 0, 0, 0, 0, 51], [779, 0, 0, 179, 0, 0, 0, 0, 0, 42], [824, 0, 0, 70, 0, 0, 0, 0, 0, 106]]"
5,5,0.13122,0.1305,"[[0, 550, 0, 0, 0, 431, 0, 0, 5, 14], [0, 596, 0, 0, 0, 360, 0, 1, 20, 23], [0, 415, 0, 0, 0, 573, 0, 1, 3, 8], [0, 332, 0, 0, 0, 651, 0, 2, 1, 14], [0, 372, 0, 0, 0, 615, 0, 3, 4, 6], [0, 342, 0, 0, 0, 644, 0, 2, 4, 8], [0, 367, 0, 0, 0, 624, 0, 1, 5, 3], [0, 489, 0, 0, 0, 479, 0, 0, 8, 24], [0, 622, 0, 0, 0, 343, 0, 0, 3, 32], [0, 730, 0, 0, 0, 204, 0, 0, 4, 62]]"
6,6,0.15706,0.1635,"[[277, 0, 24, 95, 277, 0, 0, 0, 0, 327], [206, 0, 25, 135, 219, 0, 0, 0, 0, 415], [252, 0, 30, 145, 383, 0, 0, 0, 0, 190], [154, 0, 28, 311, 291, 0, 0, 1, 0, 215], [174, 0, 15, 236, 381, 0, 0, 0, 0, 194], [193, 0, 34, 273, 308, 0, 0, 0, 0, 192], [160, 0, 20, 234, 385, 0, 0, 0, 0, 201], [162, 0, 27, 186, 241, 0, 0, 0, 0, 384], [183, 0, 21, 138, 185, 0, 0, 0, 0, 473], [166, 0, 21, 45, 132, 0, 0, 0, 0, 636]]"
7,7,0.14872,0.1462,"[[12, 195, 0, 56, 0, 211, 0, 2, 308, 216], [1, 177, 0, 92, 0, 168, 0, 2, 277, 283], [8, 225, 0, 86, 0, 290, 0, 3, 283, 105], [5, 182, 1, 205, 0, 327, 0, 11, 139, 130], [2, 194, 0, 147, 0, 343, 0, 2, 202, 110], [6, 163, 4, 184, 0, 325, 0, 7, 209, 102], [5, 193, 0, 152, 0, 359, 0, 2, 188, 101], [5, 155, 0, 107, 0, 274, 0, 2, 179, 278], [0, 174, 0, 110, 0, 144, 0, 0, 253, 319], [1, 205, 0, 35, 0, 89, 0, 1, 181, 488]]"
8,8,0.1531,0.1543,"[[11, 0, 13, 0, 242, 34, 4, 251, 3, 442], [7, 4, 13, 2, 254, 86, 15, 90, 17, 512], [1, 4, 6, 3, 306, 68, 4, 332, 1, 275], [2, 1, 4, 2, 311, 151, 8, 249, 1, 271], [5, 1, 4, 2, 385, 85, 8, 245, 0, 265], [3, 0, 12, 2, 345, 129, 5, 223, 1, 280], [1, 7, 5, 1, 393, 127, 8, 183, 1, 274], [8, 1, 12, 0, 215, 41, 5, 259, 8, 451], [14, 1, 13, 0, 243, 77, 4, 89, 3, 556], [6, 3, 8, 0, 123, 29, 1, 93, 1, 736]]"
9,9,0.16934,0.1736,"[[259, 0, 56, 123, 3, 106, 1, 5, 150, 297], [86, 0, 17, 196, 2, 88, 0, 4, 225, 382], [277, 3, 91, 199, 7, 143, 0, 5, 105, 170], [138, 4, 46, 356, 6, 149, 0, 24, 73, 204], [189, 4, 60, 315, 8, 144, 0, 4, 94, 182], [158, 4, 31, 322, 7, 194, 0, 10, 97, 177], [115, 4, 39, 332, 5, 187, 0, 6, 118, 194], [118, 2, 25, 233, 5, 109, 0, 18, 119, 371], [89, 1, 20, 191, 1, 75, 0, 0, 185, 438], [93, 2, 20, 76, 4, 46, 0, 6, 128, 625]]"
