,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0,0.1297,0,0
1,1,10,0,0.1142,0,0
2,2,10,0,0.1593,0,0
3,3,10,0,0.1745,0,0
4,4,10,0,0.177,0,0
5,5,10,0,0.197,0,0
6,6,10,0,0.1965,0,0
7,7,10,0,0.2083,0,0
8,8,10,0,0.2127,0,0
9,9,10,0,0.2238,0,0
10,10,10,0,0.2307,0,0
11,11,10,0,0.2409,0,0
12,12,10,0,0.2516,0,0
13,13,10,0,0.2602,0,0
14,14,10,0,0.2692,0,0
15,15,10,0,0.2722,0,0
16,16,10,0,0.2798,0,0
17,17,10,0,0.2846,0,0
18,18,10,0,0.2939,0,0
19,19,10,0,0.2947,0,0
20,20,10,0,0.3019,0,0
21,21,10,0,0.3082,0,0
22,22,10,0,0.3161,0,0
23,23,10,0,0.3228,0,0
24,24,10,0,0.3307,0,0
25,25,10,0,0.3363,0,0
26,26,10,0,0.3545,0,0
27,27,10,0,0.3654,0,0
28,28,10,0,0.3731,0,0
29,29,10,0,0.3745,0,0
30,30,10,0,0.3892,0,0
31,31,10,0,0.395,0,0
32,32,10,0,0.4005,0,0
33,33,10,0,0.4039,0,0
34,34,10,0,0.4141,0,0
35,35,10,0,0.4122,0,0
36,36,10,0,0.4178,0,0
37,37,10,0,0.4216,0,0
38,38,10,0,0.4304,0,0
39,39,10,0,0.4318,0,0
40,40,10,0,0.438,0,0
41,41,10,0,0.4417,0,0
42,42,10,0,0.4452,0,0
43,43,10,0,0.453,0,0
44,44,10,0,0.4529,0,0
45,45,10,0,0.455,0,0
46,46,10,0,0.4532,0,0
47,47,10,0,0.4585,0,0
48,48,10,0,0.4665,0,0
49,49,10,0,0.4658,0,0
