,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.11924,0.122,0.122,"[[0, 0, 0, 0, 0, 0, 0, 0, 568, 432], [0, 0, 0, 0, 0, 0, 0, 0, 459, 541], [0, 0, 0, 0, 0, 0, 0, 0, 335, 665], [0, 0, 0, 0, 0, 0, 0, 0, 339, 661], [0, 0, 0, 0, 0, 0, 0, 0, 249, 751], [0, 0, 0, 0, 0, 0, 0, 0, 422, 578], [0, 0, 0, 0, 0, 0, 0, 0, 275, 725], [0, 0, 0, 0, 0, 0, 0, 0, 322, 678], [0, 0, 0, 0, 0, 0, 0, 0, 592, 408], [0, 0, 0, 0, 0, 0, 0, 0, 372, 628]]"
1,1,10,0.0942,0.0966,0.0966,"[[0, 793, 2, 12, 7, 0, 0, 0, 186, 0], [0, 708, 3, 12, 16, 0, 0, 0, 261, 0], [0, 748, 2, 12, 10, 0, 0, 0, 228, 0], [0, 653, 4, 34, 45, 0, 0, 0, 264, 0], [0, 772, 3, 37, 21, 0, 0, 0, 166, 1], [0, 737, 3, 26, 51, 0, 0, 0, 183, 0], [0, 797, 4, 13, 15, 0, 0, 0, 171, 0], [0, 730, 5, 33, 22, 0, 0, 0, 210, 0], [0, 768, 2, 12, 17, 0, 0, 0, 201, 0], [0, 751, 2, 8, 4, 0, 0, 0, 235, 0]]"
2,2,10,0.11014,0.1089,0.1089,"[[924, 66, 3, 1, 6, 0, 0, 0, 0, 0], [855, 121, 5, 1, 18, 0, 0, 0, 0, 0], [892, 81, 10, 1, 16, 0, 0, 0, 0, 0], [865, 65, 15, 6, 48, 1, 0, 0, 0, 0], [887, 64, 14, 5, 28, 2, 0, 0, 0, 0], [883, 53, 11, 1, 52, 0, 0, 0, 0, 0], [906, 55, 17, 0, 22, 0, 0, 0, 0, 0], [828, 136, 4, 4, 27, 1, 0, 0, 0, 0], [892, 93, 2, 1, 12, 0, 0, 0, 0, 0], [788, 206, 0, 0, 6, 0, 0, 0, 0, 0]]"
3,3,10,0.1137,0.1104,0.1104,"[[894, 91, 2, 1, 6, 6, 0, 0, 0, 0], [816, 150, 4, 1, 7, 22, 0, 0, 0, 0], [894, 77, 5, 1, 10, 13, 0, 0, 0, 0], [856, 59, 5, 8, 25, 47, 0, 0, 0, 0], [872, 66, 7, 4, 21, 30, 0, 0, 0, 0], [878, 52, 7, 4, 33, 26, 0, 0, 0, 0], [881, 58, 12, 2, 7, 40, 0, 0, 0, 0], [811, 136, 3, 4, 19, 27, 0, 0, 0, 0], [830, 143, 3, 1, 10, 13, 0, 0, 0, 0], [753, 237, 1, 0, 4, 5, 0, 0, 0, 0]]"
4,4,10,0.12164,0.1219,0.1219,"[[830, 127, 9, 4, 7, 23, 0, 0, 0, 0], [686, 225, 28, 4, 5, 52, 0, 0, 0, 0], [818, 96, 31, 5, 6, 44, 0, 0, 0, 0], [737, 77, 34, 14, 37, 101, 0, 0, 0, 0], [743, 86, 54, 12, 26, 79, 0, 0, 0, 0], [767, 72, 23, 8, 37, 93, 0, 0, 0, 0], [747, 94, 63, 4, 6, 86, 0, 0, 0, 0], [718, 176, 17, 13, 21, 55, 0, 0, 0, 0], [691, 238, 11, 2, 13, 45, 0, 0, 0, 0], [627, 348, 6, 4, 2, 13, 0, 0, 0, 0]]"
5,5,10,0.13218,0.1304,0.1304,"[[797, 112, 5, 5, 5, 76, 0, 0, 0, 0], [619, 220, 33, 4, 3, 121, 0, 0, 0, 0], [739, 76, 32, 5, 20, 128, 0, 0, 0, 0], [608, 61, 39, 22, 31, 239, 0, 0, 0, 0], [637, 74, 43, 16, 9, 221, 0, 0, 0, 0], [655, 49, 29, 19, 24, 224, 0, 0, 0, 0], [623, 72, 68, 5, 12, 220, 0, 0, 0, 0], [657, 136, 17, 16, 30, 144, 0, 0, 0, 0], [635, 220, 9, 5, 3, 128, 0, 0, 0, 0], [645, 299, 11, 5, 1, 39, 0, 0, 0, 0]]"
6,6,10,0.13516,0.1361,0.1361,"[[758, 130, 2, 6, 23, 81, 0, 0, 0, 0], [578, 250, 7, 7, 20, 138, 0, 0, 0, 0], [704, 83, 13, 7, 60, 133, 0, 0, 0, 0], [555, 66, 8, 30, 97, 244, 0, 0, 0, 0], [596, 74, 10, 25, 69, 226, 0, 0, 0, 0], [602, 56, 8, 24, 69, 241, 0, 0, 0, 0], [583, 85, 23, 7, 50, 252, 0, 0, 0, 0], [600, 148, 2, 20, 101, 129, 0, 0, 0, 0], [597, 244, 2, 7, 20, 130, 0, 0, 0, 0], [613, 317, 6, 6, 18, 40, 0, 0, 0, 0]]"
7,7,10,0.13872,0.142,0.142,"[[748, 118, 5, 7, 20, 102, 0, 0, 0, 0], [551, 251, 17, 9, 13, 159, 0, 0, 0, 0], [672, 77, 22, 7, 44, 178, 0, 0, 0, 0], [511, 63, 15, 43, 70, 298, 0, 0, 0, 0], [547, 72, 29, 33, 45, 274, 0, 0, 0, 0], [557, 51, 8, 33, 40, 311, 0, 0, 0, 0], [535, 82, 35, 9, 40, 299, 0, 0, 0, 0], [580, 131, 7, 27, 76, 179, 0, 0, 0, 0], [579, 241, 1, 8, 6, 165, 0, 0, 0, 0], [614, 300, 7, 7, 15, 57, 0, 0, 0, 0]]"
8,8,10,0.14384,0.1447,0.1447,"[[705, 129, 5, 6, 62, 93, 0, 0, 0, 0], [508, 274, 11, 7, 39, 161, 0, 0, 0, 0], [629, 84, 12, 5, 107, 163, 0, 0, 0, 0], [461, 64, 11, 41, 128, 294, 0, 0, 0, 1], [511, 73, 21, 29, 107, 259, 0, 0, 0, 0], [505, 58, 2, 28, 99, 308, 0, 0, 0, 0], [479, 85, 28, 8, 102, 298, 0, 0, 0, 0], [537, 136, 6, 27, 146, 148, 0, 0, 0, 0], [540, 258, 0, 6, 22, 174, 0, 0, 0, 0], [588, 313, 4, 7, 31, 57, 0, 0, 0, 0]]"
9,9,10,0.1488,0.1522,0.1522,"[[646, 136, 13, 14, 86, 104, 0, 0, 0, 1], [466, 286, 21, 12, 40, 175, 0, 0, 0, 0], [535, 88, 40, 15, 144, 177, 0, 0, 0, 1], [393, 65, 30, 62, 144, 305, 0, 0, 0, 1], [426, 74, 35, 48, 145, 271, 0, 0, 0, 1], [427, 59, 11, 42, 121, 340, 0, 0, 0, 0], [382, 95, 53, 15, 121, 333, 0, 0, 0, 1], [478, 142, 13, 45, 164, 157, 0, 0, 0, 1], [494, 281, 1, 11, 27, 185, 0, 0, 0, 1], [555, 313, 15, 13, 37, 64, 0, 0, 0, 3]]"
