,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.10694,0.1069,0.1069,"[[0, 0, 0, 0, 0, 932, 0, 0, 0, 68], [0, 0, 0, 0, 0, 914, 0, 0, 0, 86], [0, 0, 0, 0, 0, 938, 0, 0, 0, 62], [0, 0, 0, 0, 0, 951, 0, 0, 0, 49], [0, 0, 0, 0, 0, 980, 0, 0, 0, 20], [0, 0, 0, 0, 0, 954, 0, 0, 0, 46], [0, 0, 0, 0, 0, 977, 0, 0, 0, 23], [0, 0, 0, 0, 0, 951, 0, 0, 0, 49], [0, 0, 0, 0, 0, 924, 0, 0, 0, 76], [0, 0, 0, 0, 0, 885, 0, 0, 0, 115]]"
1,1,10,0.10906,0.1086,0.1086,"[[0, 0, 0, 0, 0, 908, 0, 0, 0, 92], [0, 0, 0, 0, 0, 893, 0, 0, 0, 107], [0, 0, 0, 0, 0, 929, 0, 0, 0, 71], [0, 0, 0, 0, 0, 940, 0, 0, 0, 60], [0, 0, 0, 0, 0, 973, 0, 0, 0, 27], [0, 0, 0, 0, 0, 942, 0, 0, 0, 58], [0, 0, 0, 0, 0, 969, 0, 0, 0, 31], [0, 0, 0, 0, 0, 935, 0, 0, 0, 65], [0, 0, 0, 0, 0, 902, 0, 0, 0, 98], [0, 0, 0, 0, 0, 856, 0, 0, 0, 144]]"
2,2,10,0.11066,0.1103,0.1103,"[[0, 0, 0, 0, 0, 885, 0, 0, 0, 115], [0, 0, 0, 0, 0, 870, 0, 0, 0, 130], [0, 0, 0, 0, 0, 914, 0, 0, 0, 86], [0, 0, 0, 0, 0, 925, 0, 0, 0, 75], [0, 0, 0, 0, 0, 962, 0, 0, 0, 38], [0, 0, 0, 0, 0, 923, 0, 0, 0, 77], [0, 0, 0, 0, 0, 956, 0, 0, 0, 44], [0, 0, 0, 0, 0, 924, 0, 0, 0, 76], [0, 0, 0, 0, 0, 879, 0, 0, 0, 121], [0, 0, 0, 0, 0, 820, 0, 0, 0, 180]]"
3,3,10,0.11232,0.1111,0.1111,"[[0, 0, 0, 0, 0, 852, 0, 0, 0, 148], [0, 0, 0, 0, 0, 837, 0, 0, 0, 163], [0, 0, 0, 0, 0, 902, 0, 0, 0, 98], [0, 0, 0, 0, 0, 906, 0, 0, 0, 94], [0, 0, 0, 0, 0, 954, 0, 0, 0, 46], [0, 0, 0, 0, 0, 896, 0, 0, 0, 104], [0, 0, 0, 0, 0, 947, 0, 0, 0, 53], [0, 0, 0, 0, 0, 907, 0, 0, 0, 93], [0, 0, 0, 0, 0, 851, 0, 0, 0, 149], [0, 0, 0, 0, 0, 785, 0, 0, 0, 215]]"
4,4,10,0.1143,0.113,0.113,"[[0, 0, 0, 0, 0, 819, 0, 0, 0, 181], [0, 0, 0, 0, 0, 807, 0, 0, 0, 193], [0, 0, 0, 0, 0, 886, 0, 0, 0, 114], [0, 0, 0, 0, 0, 885, 0, 0, 0, 115], [0, 0, 0, 0, 0, 932, 0, 0, 0, 68], [0, 0, 0, 0, 0, 876, 0, 0, 0, 124], [0, 0, 0, 0, 0, 933, 0, 0, 0, 67], [0, 0, 0, 0, 0, 891, 0, 0, 0, 109], [0, 0, 0, 0, 0, 815, 0, 0, 0, 185], [0, 0, 0, 0, 0, 746, 0, 0, 0, 254]]"
5,5,10,0.11464,0.114,0.114,"[[0, 0, 0, 0, 0, 771, 0, 0, 0, 229], [0, 0, 0, 0, 0, 760, 0, 0, 0, 240], [0, 0, 0, 0, 0, 864, 0, 0, 0, 136], [0, 0, 0, 0, 0, 863, 0, 0, 0, 137], [0, 0, 0, 0, 0, 912, 0, 0, 0, 88], [0, 0, 0, 0, 0, 853, 0, 0, 0, 147], [0, 0, 0, 0, 0, 913, 0, 0, 0, 87], [0, 0, 0, 0, 0, 869, 0, 0, 0, 131], [0, 0, 0, 0, 0, 783, 0, 0, 0, 217], [0, 0, 0, 0, 0, 713, 0, 0, 0, 287]]"
6,6,10,0.11814,0.1154,0.1154,"[[0, 0, 0, 0, 0, 736, 0, 0, 0, 264], [0, 0, 0, 0, 0, 739, 0, 0, 0, 261], [0, 0, 0, 0, 0, 833, 0, 0, 0, 167], [0, 0, 0, 0, 0, 842, 0, 0, 0, 158], [0, 0, 0, 0, 0, 899, 0, 0, 0, 101], [0, 0, 0, 0, 0, 829, 0, 0, 0, 171], [0, 0, 0, 0, 0, 893, 0, 0, 0, 107], [0, 0, 0, 0, 0, 847, 0, 0, 0, 153], [0, 0, 0, 0, 0, 737, 0, 0, 0, 263], [0, 0, 0, 0, 0, 675, 0, 0, 0, 325]]"
7,7,10,0.11946,0.1178,0.1178,"[[0, 0, 0, 0, 0, 696, 0, 0, 0, 304], [0, 0, 0, 0, 0, 710, 0, 0, 0, 290], [0, 0, 0, 0, 0, 800, 0, 0, 0, 200], [0, 0, 0, 0, 0, 819, 0, 0, 0, 181], [0, 0, 0, 0, 0, 871, 0, 0, 0, 129], [0, 0, 0, 0, 0, 803, 0, 0, 0, 197], [0, 0, 0, 0, 0, 871, 0, 0, 0, 129], [0, 0, 0, 0, 0, 822, 0, 0, 0, 178], [0, 0, 0, 0, 0, 700, 0, 0, 0, 300], [0, 0, 0, 0, 0, 625, 0, 0, 0, 375]]"
8,8,10,0.12112,0.1198,0.1198,"[[0, 0, 0, 0, 0, 654, 0, 0, 0, 346], [0, 0, 0, 0, 0, 676, 0, 0, 0, 324], [0, 0, 0, 0, 0, 770, 0, 0, 0, 230], [0, 0, 0, 0, 0, 791, 0, 0, 0, 209], [0, 0, 0, 0, 0, 841, 0, 0, 0, 159], [0, 0, 0, 0, 0, 774, 0, 0, 0, 226], [0, 0, 0, 0, 0, 838, 0, 0, 0, 162], [0, 0, 0, 0, 0, 799, 0, 0, 0, 201], [0, 0, 0, 0, 0, 671, 0, 0, 0, 329], [0, 0, 0, 0, 0, 576, 0, 0, 0, 424]]"
9,9,10,0.12148,0.1217,0.1217,"[[0, 0, 0, 0, 0, 604, 0, 0, 0, 396], [0, 0, 0, 0, 0, 644, 0, 0, 0, 356], [0, 0, 0, 0, 0, 729, 0, 0, 0, 271], [0, 0, 0, 0, 0, 750, 0, 0, 0, 250], [0, 0, 0, 0, 0, 812, 0, 0, 0, 188], [0, 0, 0, 0, 0, 738, 0, 0, 0, 262], [0, 0, 0, 0, 0, 809, 0, 0, 0, 191], [0, 0, 0, 0, 0, 767, 0, 0, 0, 233], [0, 0, 0, 0, 0, 638, 0, 0, 0, 362], [0, 0, 0, 0, 0, 521, 0, 0, 0, 479]]"
