,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,20,0.10464,0.1051,0.1051,"[[0, 986, 0, 1, 13, 0, 0, 0, 0, 0], [0, 963, 0, 0, 37, 0, 0, 0, 0, 0], [0, 947, 0, 2, 51, 0, 0, 0, 0, 0], [0, 924, 0, 5, 70, 1, 0, 0, 0, 0], [0, 916, 0, 1, 83, 0, 0, 0, 0, 0], [0, 957, 0, 2, 41, 0, 0, 0, 0, 0], [0, 945, 0, 2, 53, 0, 0, 0, 0, 0], [0, 964, 0, 4, 32, 0, 0, 0, 0, 0], [0, 990, 0, 0, 10, 0, 0, 0, 0, 0], [0, 980, 0, 2, 18, 0, 0, 0, 0, 0]]"
1,1,20,0.12434,0.1266,0.1266,"[[0, 881, 0, 0, 49, 70, 0, 0, 0, 0], [0, 824, 0, 0, 70, 106, 0, 0, 0, 0], [0, 739, 0, 0, 146, 115, 0, 0, 0, 0], [0, 579, 0, 0, 144, 277, 0, 0, 0, 0], [0, 593, 0, 0, 198, 209, 0, 0, 0, 0], [0, 666, 0, 0, 90, 244, 0, 0, 0, 0], [0, 595, 0, 0, 200, 205, 0, 0, 0, 0], [0, 717, 0, 0, 89, 194, 0, 0, 0, 0], [0, 870, 0, 0, 17, 113, 0, 0, 0, 0], [0, 908, 0, 0, 53, 39, 0, 0, 0, 0]]"
2,2,20,0.13392,0.1379,0.1379,"[[0, 791, 4, 0, 26, 174, 0, 5, 0, 0], [0, 737, 3, 0, 51, 203, 0, 6, 0, 0], [0, 576, 4, 0, 119, 298, 0, 3, 0, 0], [0, 414, 5, 0, 81, 485, 0, 15, 0, 0], [0, 427, 2, 0, 163, 402, 0, 6, 0, 0], [0, 454, 8, 0, 63, 463, 0, 12, 0, 0], [0, 402, 2, 0, 156, 432, 0, 8, 0, 0], [0, 591, 5, 0, 66, 327, 0, 10, 0, 1], [0, 785, 0, 0, 6, 209, 0, 0, 0, 0], [0, 861, 0, 0, 31, 92, 0, 14, 0, 2]]"
3,3,20,0.16032,0.1707,0.1707,"[[0, 791, 4, 0, 91, 91, 0, 20, 0, 3], [0, 695, 1, 0, 151, 132, 0, 14, 0, 7], [0, 378, 4, 0, 429, 162, 0, 22, 0, 5], [0, 269, 2, 1, 317, 366, 0, 44, 0, 1], [0, 253, 0, 1, 509, 216, 0, 20, 0, 1], [0, 294, 1, 2, 282, 387, 0, 33, 0, 1], [0, 194, 0, 2, 501, 259, 0, 42, 0, 2], [0, 429, 1, 0, 270, 205, 0, 82, 0, 13], [0, 808, 2, 0, 37, 143, 0, 6, 0, 4], [0, 774, 0, 0, 107, 52, 0, 38, 0, 29]]"
4,4,20,0.18862,0.2051,0.2051,"[[185, 531, 24, 0, 136, 30, 0, 51, 0, 43], [10, 589, 16, 0, 239, 69, 0, 45, 0, 32], [52, 182, 21, 0, 644, 40, 0, 39, 0, 22], [4, 126, 11, 0, 637, 144, 0, 70, 0, 8], [10, 103, 10, 0, 798, 21, 0, 43, 0, 15], [5, 150, 7, 0, 598, 195, 0, 39, 0, 6], [2, 44, 5, 0, 881, 24, 0, 41, 0, 3], [7, 196, 6, 0, 546, 52, 0, 148, 0, 45], [28, 726, 11, 0, 86, 81, 0, 27, 0, 41], [4, 544, 6, 0, 191, 21, 0, 119, 0, 115]]"
5,5,20,0.2004,0.2162,0.2162,"[[416, 260, 20, 0, 154, 26, 0, 86, 0, 38], [100, 470, 10, 0, 256, 63, 0, 71, 0, 30], [95, 92, 12, 1, 689, 27, 0, 69, 0, 15], [16, 67, 12, 0, 742, 58, 0, 98, 0, 7], [31, 46, 8, 0, 827, 11, 0, 60, 0, 17], [14, 87, 4, 0, 727, 109, 0, 54, 0, 5], [6, 15, 1, 0, 922, 8, 0, 47, 0, 1], [25, 99, 2, 0, 598, 28, 0, 226, 0, 22], [257, 453, 4, 0, 108, 52, 0, 86, 0, 40], [87, 351, 3, 0, 222, 20, 0, 215, 0, 102]]"
6,6,20,0.22386,0.2403,0.2403,"[[467, 268, 16, 3, 83, 17, 0, 83, 0, 63], [107, 544, 3, 0, 150, 46, 0, 99, 0, 51], [115, 129, 15, 3, 558, 60, 0, 101, 0, 19], [24, 116, 14, 3, 540, 130, 0, 159, 0, 14], [47, 75, 5, 2, 721, 36, 0, 93, 0, 21], [18, 182, 7, 1, 528, 147, 0, 111, 0, 6], [10, 32, 3, 1, 812, 34, 0, 103, 0, 5], [32, 135, 6, 0, 403, 53, 0, 330, 0, 41], [311, 431, 3, 0, 41, 46, 0, 82, 1, 85], [98, 351, 2, 2, 133, 9, 0, 230, 0, 175]]"
7,7,20,0.23516,0.2477,0.2477,"[[502, 229, 25, 17, 75, 20, 0, 86, 1, 45], [141, 516, 4, 1, 134, 54, 1, 107, 1, 41], [124, 104, 31, 21, 525, 90, 1, 89, 0, 15], [28, 96, 25, 20, 485, 181, 5, 152, 0, 8], [53, 56, 16, 9, 694, 61, 5, 90, 0, 16], [25, 144, 16, 25, 475, 208, 1, 101, 0, 5], [10, 32, 6, 6, 765, 66, 8, 103, 0, 4], [40, 127, 10, 6, 371, 59, 3, 355, 0, 29], [387, 363, 6, 3, 34, 53, 0, 93, 3, 58], [141, 320, 6, 5, 117, 19, 1, 250, 1, 140]]"
8,8,20,0.2426,0.262,0.262,"[[444, 234, 29, 40, 68, 10, 7, 108, 4, 56], [82, 571, 7, 15, 111, 34, 14, 123, 1, 42], [107, 93, 22, 63, 497, 58, 35, 114, 0, 11], [19, 79, 21, 74, 469, 119, 38, 171, 0, 10], [37, 43, 16, 45, 681, 29, 25, 112, 0, 12], [16, 106, 16, 72, 469, 167, 23, 128, 1, 2], [8, 30, 3, 15, 696, 35, 96, 112, 0, 5], [27, 113, 10, 29, 353, 40, 13, 387, 0, 28], [295, 378, 1, 33, 32, 36, 5, 110, 23, 87], [70, 334, 4, 15, 99, 11, 10, 296, 6, 155]]"
9,9,20,0.25424,0.2724,0.2724,"[[540, 212, 30, 37, 55, 10, 8, 83, 6, 19], [144, 541, 7, 12, 73, 40, 33, 114, 3, 33], [123, 92, 35, 86, 450, 67, 43, 100, 0, 4], [45, 79, 34, 95, 381, 162, 37, 163, 0, 4], [55, 36, 22, 64, 631, 40, 44, 103, 0, 5], [32, 94, 32, 108, 383, 206, 23, 118, 2, 2], [12, 46, 7, 26, 614, 56, 137, 97, 0, 5], [42, 114, 20, 40, 314, 51, 16, 389, 0, 14], [397, 353, 4, 41, 24, 31, 5, 78, 27, 40], [126, 349, 7, 21, 69, 15, 18, 259, 13, 123]]"
