,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,20,0.1,0.1,0.1,"[[0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0]]"
1,1,20,0.1,0.1,0.1,"[[0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 999, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 999, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0]]"
2,2,20,0.12236,0.1218,0.1218,"[[9, 0, 123, 0, 0, 0, 0, 0, 867, 1], [3, 0, 131, 0, 0, 1, 0, 1, 855, 9], [10, 1, 273, 0, 0, 0, 0, 1, 711, 4], [8, 0, 372, 3, 0, 1, 0, 12, 600, 4], [2, 0, 427, 0, 0, 0, 0, 5, 566, 0], [8, 0, 320, 1, 0, 1, 0, 4, 661, 5], [9, 0, 376, 0, 0, 0, 0, 0, 612, 3], [4, 0, 378, 0, 0, 1, 0, 4, 610, 3], [0, 0, 79, 0, 0, 1, 0, 0, 917, 3], [7, 0, 98, 0, 0, 0, 0, 0, 884, 11]]"
3,3,20,0.20588,0.2132,0.2132,"[[221, 8, 16, 43, 0, 58, 6, 57, 538, 53], [50, 29, 20, 43, 0, 115, 33, 45, 575, 90], [121, 4, 73, 208, 0, 183, 48, 94, 235, 34], [73, 3, 36, 225, 0, 287, 32, 133, 166, 45], [60, 2, 69, 257, 0, 181, 121, 124, 145, 41], [62, 1, 45, 165, 0, 325, 32, 133, 211, 26], [43, 4, 73, 213, 0, 243, 149, 134, 114, 27], [65, 11, 35, 184, 0, 123, 30, 194, 222, 136], [51, 7, 8, 24, 0, 131, 1, 12, 694, 72], [62, 4, 16, 49, 0, 41, 11, 70, 525, 222]]"
4,4,20,0.24366,0.2525,0.2525,"[[125, 31, 8, 16, 0, 39, 43, 49, 560, 129], [24, 152, 11, 6, 0, 83, 114, 60, 412, 138], [46, 28, 33, 56, 0, 142, 371, 96, 161, 67], [23, 23, 30, 82, 1, 232, 310, 134, 76, 89], [22, 8, 22, 39, 0, 96, 580, 87, 78, 68], [21, 25, 29, 68, 0, 290, 301, 99, 118, 49], [7, 18, 19, 31, 0, 100, 666, 100, 15, 44], [17, 44, 14, 62, 0, 106, 241, 213, 93, 210], [38, 36, 7, 10, 0, 78, 16, 28, 635, 152], [22, 35, 11, 18, 0, 28, 92, 84, 381, 329]]"
5,5,20,0.26932,0.2851,0.2851,"[[407, 29, 4, 8, 1, 56, 46, 52, 315, 82], [95, 156, 5, 5, 0, 114, 122, 63, 330, 110], [116, 34, 18, 43, 5, 184, 375, 103, 80, 42], [49, 14, 12, 58, 2, 298, 306, 150, 62, 49], [61, 5, 10, 32, 5, 127, 578, 96, 44, 42], [46, 12, 12, 38, 6, 371, 294, 110, 85, 26], [16, 8, 8, 22, 2, 126, 676, 102, 13, 27], [37, 29, 6, 51, 10, 154, 227, 278, 70, 138], [123, 31, 6, 6, 0, 85, 19, 30, 582, 118], [77, 32, 2, 11, 0, 43, 101, 92, 342, 300]]"
6,6,20,0.29072,0.3118,0.3118,"[[391, 51, 7, 7, 6, 45, 34, 46, 313, 100], [75, 312, 3, 3, 4, 60, 104, 53, 236, 150], [109, 61, 14, 40, 68, 191, 281, 91, 81, 64], [54, 35, 14, 53, 37, 290, 243, 128, 59, 87], [64, 12, 6, 31, 118, 140, 431, 99, 50, 49], [38, 43, 15, 41, 53, 359, 216, 105, 90, 40], [13, 19, 6, 23, 38, 131, 613, 95, 18, 44], [49, 52, 4, 50, 67, 135, 141, 267, 60, 175], [91, 74, 1, 3, 2, 64, 14, 22, 593, 136], [58, 69, 1, 10, 1, 38, 84, 50, 291, 398]]"
7,7,20,0.3155,0.3356,0.3356,"[[508, 52, 15, 12, 6, 42, 32, 55, 211, 67], [108, 348, 7, 3, 5, 54, 96, 49, 173, 157], [128, 53, 70, 41, 129, 155, 227, 105, 53, 39], [64, 30, 42, 54, 66, 278, 226, 131, 45, 64], [74, 9, 44, 29, 192, 115, 349, 123, 30, 35], [50, 30, 43, 39, 67, 368, 211, 112, 50, 30], [12, 13, 30, 28, 79, 105, 587, 89, 20, 37], [55, 44, 24, 46, 83, 125, 117, 337, 47, 122], [184, 74, 4, 6, 3, 60, 18, 26, 518, 107], [82, 88, 4, 12, 2, 31, 87, 53, 267, 374]]"
8,8,20,0.33398,0.3618,0.3618,"[[456, 59, 28, 19, 7, 24, 34, 71, 234, 68], [51, 467, 3, 7, 5, 33, 89, 38, 144, 163], [99, 58, 122, 51, 97, 116, 257, 118, 51, 31], [42, 37, 59, 87, 39, 206, 266, 156, 42, 66], [57, 18, 65, 45, 175, 74, 362, 141, 34, 29], [27, 36, 61, 52, 44, 343, 237, 127, 45, 28], [6, 21, 38, 29, 67, 75, 630, 80, 17, 37], [33, 54, 25, 50, 66, 94, 139, 400, 45, 94], [137, 95, 4, 19, 3, 42, 17, 35, 539, 109], [50, 140, 3, 12, 2, 19, 92, 67, 216, 399]]"
9,9,20,0.3472,0.3761,0.3761,"[[454, 48, 43, 10, 10, 42, 23, 62, 260, 48], [38, 443, 5, 6, 6, 51, 77, 32, 180, 162], [95, 42, 187, 35, 108, 161, 199, 107, 44, 22], [40, 34, 86, 53, 56, 287, 217, 134, 34, 59], [59, 15, 98, 30, 234, 101, 267, 137, 38, 21], [23, 19, 83, 29, 58, 427, 179, 119, 41, 22], [6, 15, 73, 27, 94, 104, 555, 73, 16, 37], [37, 38, 33, 30, 87, 137, 98, 432, 43, 65], [135, 81, 8, 11, 7, 60, 14, 25, 578, 81], [53, 123, 6, 10, 6, 39, 71, 55, 239, 398]]"
