,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0,0.0986,0,0
1,1,10,0,0.1001,0,0
2,2,10,0,0.108,0,0
3,3,10,0,0.1226,0,0
4,4,10,0,0.1517,0,0
5,5,10,0,0.1612,0,0
6,6,10,0,0.1988,0,0
7,7,10,0,0.2159,0,0
8,8,10,0,0.1833,0,0
9,9,10,0,0.2157,0,0
10,10,10,0,0.2127,0,0
11,11,10,0,0.2451,0,0
12,12,10,0,0.2525,0,0
13,13,10,0,0.2643,0,0
14,14,10,0,0.2607,0,0
15,15,10,0,0.263,0,0
16,16,10,0,0.276,0,0
17,17,10,0,0.2829,0,0
18,18,10,0,0.2727,0,0
19,19,10,0,0.2841,0,0
20,20,10,0,0.2868,0,0
21,21,10,0,0.2944,0,0
22,22,10,0,0.2939,0,0
23,23,10,0,0.3022,0,0
24,24,10,0,0.3091,0,0
