,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,5,0.10004,0.1001,0.1001,"[[0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 999, 0, 0, 1]]"
1,1,5,0.1005,0.1007,0.1007,"[[0, 0, 0, 0, 0, 0, 997, 0, 0, 3], [0, 0, 0, 0, 0, 1, 984, 0, 0, 15], [0, 0, 0, 0, 0, 0, 997, 0, 0, 3], [0, 0, 0, 0, 0, 1, 998, 0, 0, 1], [0, 0, 0, 0, 0, 0, 998, 0, 0, 2], [0, 0, 0, 0, 0, 0, 998, 0, 0, 2], [0, 0, 0, 0, 0, 1, 997, 0, 0, 2], [0, 0, 0, 0, 0, 0, 996, 0, 0, 4], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 990, 0, 0, 10]]"
2,2,5,0.1064,0.1063,0.1063,"[[0, 0, 0, 0, 0, 0, 949, 0, 0, 51], [0, 0, 0, 0, 0, 6, 848, 0, 0, 146], [0, 0, 0, 0, 0, 0, 965, 0, 0, 35], [0, 0, 0, 0, 0, 1, 975, 0, 0, 24], [0, 0, 0, 0, 0, 1, 984, 0, 0, 15], [0, 0, 0, 0, 0, 0, 980, 0, 0, 20], [0, 0, 0, 0, 0, 0, 952, 0, 0, 48], [0, 0, 0, 0, 0, 1, 946, 0, 0, 53], [0, 0, 0, 0, 0, 0, 982, 0, 0, 18], [0, 0, 0, 0, 0, 0, 889, 0, 0, 111]]"
3,3,5,0.1152,0.1192,0.1192,"[[0, 0, 0, 0, 0, 0, 839, 0, 0, 161], [0, 0, 0, 0, 0, 3, 636, 0, 0, 361], [0, 0, 0, 0, 0, 0, 892, 0, 0, 108], [0, 0, 0, 0, 0, 1, 906, 0, 0, 93], [0, 0, 0, 0, 0, 1, 939, 0, 0, 60], [0, 0, 0, 0, 0, 0, 906, 0, 0, 94], [0, 0, 0, 0, 0, 0, 882, 0, 0, 118], [0, 0, 0, 0, 0, 0, 853, 0, 0, 147], [0, 0, 0, 0, 0, 0, 897, 0, 0, 103], [0, 0, 0, 0, 0, 0, 690, 0, 0, 310]]"
4,4,5,0.1193,0.12,0.12,"[[0, 0, 0, 0, 0, 0, 355, 0, 0, 645], [0, 0, 0, 0, 0, 3, 171, 0, 0, 826], [0, 0, 0, 0, 0, 1, 508, 0, 0, 491], [0, 0, 0, 0, 0, 0, 529, 0, 0, 471], [0, 0, 0, 0, 0, 3, 578, 0, 0, 419], [0, 0, 0, 0, 0, 1, 543, 0, 0, 456], [0, 0, 0, 0, 0, 1, 392, 0, 0, 607], [0, 0, 0, 0, 0, 5, 399, 0, 0, 596], [0, 0, 0, 0, 0, 0, 394, 0, 0, 606], [0, 0, 0, 0, 0, 0, 193, 0, 0, 807]]"
5,5,5,0.10336,0.1035,0.1035,"[[0, 0, 0, 0, 0, 4, 26, 0, 0, 970], [0, 0, 0, 0, 0, 15, 28, 0, 0, 957], [0, 0, 0, 0, 0, 6, 81, 0, 0, 913], [0, 0, 0, 0, 0, 15, 99, 0, 0, 886], [0, 0, 0, 0, 0, 13, 109, 0, 0, 878], [0, 0, 0, 0, 0, 22, 111, 0, 0, 867], [0, 0, 0, 0, 0, 17, 36, 0, 0, 947], [0, 0, 0, 0, 0, 37, 60, 0, 0, 903], [0, 0, 0, 0, 0, 4, 41, 0, 0, 955], [0, 0, 0, 0, 0, 7, 16, 0, 0, 977]]"
6,6,5,0.09996,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 1, 0, 0, 999], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 1, 0, 0, 0, 999], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 1, 0, 0, 0, 999], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000]]"
7,7,5,0.10028,0.1006,0.1006,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 5, 1, 0, 0, 994], [0, 0, 0, 0, 0, 2, 0, 0, 0, 998], [0, 0, 0, 0, 0, 6, 1, 0, 0, 993], [0, 0, 0, 0, 0, 4, 0, 0, 0, 996], [0, 0, 0, 0, 0, 8, 0, 0, 0, 992], [0, 0, 0, 0, 0, 6, 0, 0, 0, 994], [0, 0, 0, 0, 0, 10, 0, 0, 0, 990], [0, 0, 0, 0, 0, 2, 0, 0, 0, 998], [0, 0, 0, 0, 0, 2, 0, 0, 0, 998]]"
8,8,5,0.10038,0.1002,0.1002,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 6, 0, 0, 0, 994], [0, 0, 0, 0, 0, 2, 0, 0, 0, 998], [0, 0, 0, 0, 0, 4, 0, 0, 0, 996], [0, 0, 0, 0, 0, 4, 0, 0, 0, 996], [0, 0, 0, 0, 0, 4, 0, 0, 0, 996], [0, 0, 0, 0, 0, 4, 0, 0, 0, 996], [0, 0, 0, 0, 0, 9, 0, 0, 0, 991], [0, 0, 0, 0, 0, 2, 0, 0, 0, 998], [0, 0, 0, 0, 0, 2, 0, 0, 0, 998]]"
9,9,5,0.10262,0.1049,0.1049,"[[0, 0, 0, 0, 0, 4, 0, 0, 0, 996], [0, 0, 0, 0, 0, 31, 0, 0, 0, 969], [0, 0, 0, 0, 0, 17, 0, 0, 0, 983], [0, 0, 0, 0, 0, 53, 0, 0, 0, 947], [0, 0, 0, 0, 0, 44, 0, 0, 0, 956], [0, 0, 0, 0, 0, 64, 0, 0, 0, 936], [0, 0, 0, 0, 0, 35, 0, 0, 0, 965], [0, 0, 0, 0, 0, 57, 0, 0, 0, 943], [0, 0, 0, 0, 0, 8, 0, 0, 0, 992], [0, 0, 0, 0, 0, 15, 0, 0, 0, 985]]"
