,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.27156,0.287,0.287,"[[118, 32, 0, 3, 5, 80, 33, 40, 578, 111], [11, 157, 2, 11, 6, 105, 84, 46, 406, 172], [41, 41, 1, 32, 105, 236, 269, 71, 149, 55], [32, 17, 2, 53, 82, 353, 189, 124, 71, 77], [25, 7, 0, 20, 196, 163, 392, 77, 61, 59], [29, 18, 1, 30, 103, 431, 169, 92, 82, 45], [5, 11, 1, 36, 89, 146, 564, 92, 16, 40], [14, 39, 1, 24, 111, 198, 102, 271, 86, 154], [34, 28, 0, 9, 2, 104, 10, 21, 642, 150], [11, 38, 0, 18, 6, 52, 60, 62, 316, 437]]"
1,1,10,0.35884,0.3939,0.3939,"[[493, 69, 5, 11, 10, 24, 31, 63, 216, 78], [36, 524, 1, 8, 6, 19, 30, 25, 150, 201], [118, 61, 50, 48, 186, 118, 225, 135, 36, 23], [58, 48, 20, 90, 72, 226, 244, 137, 25, 80], [65, 24, 21, 30, 319, 78, 280, 137, 28, 18], [44, 37, 19, 52, 89, 368, 175, 135, 42, 39], [11, 27, 16, 35, 122, 52, 606, 82, 9, 40], [53, 51, 10, 20, 108, 103, 72, 472, 27, 84], [164, 86, 0, 13, 1, 37, 16, 21, 524, 138], [36, 167, 1, 19, 3, 11, 51, 38, 181, 493]]"
2,2,10,0.4222,0.4596,0.4596,"[[510, 76, 45, 25, 12, 10, 20, 29, 201, 72], [22, 639, 5, 11, 4, 13, 17, 19, 99, 171], [79, 51, 238, 91, 138, 80, 169, 97, 31, 26], [27, 47, 63, 305, 34, 168, 186, 84, 15, 71], [52, 31, 100, 71, 318, 31, 215, 130, 31, 21], [22, 26, 72, 200, 36, 358, 122, 110, 22, 32], [3, 24, 56, 87, 103, 26, 612, 46, 8, 35], [39, 42, 30, 75, 73, 77, 45, 541, 16, 62], [148, 105, 11, 19, 7, 17, 11, 15, 562, 105], [37, 220, 7, 29, 4, 8, 31, 38, 113, 513]]"
3,3,10,0.44802,0.4918,0.4918,"[[520, 63, 60, 14, 15, 8, 24, 25, 211, 60], [23, 665, 10, 9, 4, 13, 20, 17, 102, 137], [69, 32, 397, 66, 110, 79, 127, 72, 29, 19], [31, 38, 97, 296, 31, 174, 200, 70, 18, 45], [43, 30, 159, 50, 346, 32, 195, 98, 34, 13], [18, 24, 121, 168, 32, 382, 124, 88, 23, 20], [2, 19, 100, 69, 92, 25, 626, 31, 12, 24], [38, 28, 57, 64, 67, 80, 51, 553, 17, 45], [121, 93, 14, 14, 7, 16, 10, 15, 639, 71], [33, 233, 10, 31, 6, 10, 37, 42, 104, 494]]"
4,4,10,0.46978,0.5098,0.5098,"[[559, 53, 48, 15, 13, 7, 29, 20, 196, 60], [23, 670, 9, 10, 4, 8, 13, 13, 88, 162], [74, 33, 344, 74, 150, 85, 123, 62, 30, 25], [29, 33, 74, 305, 37, 178, 200, 66, 21, 57], [41, 32, 120, 53, 393, 35, 178, 90, 36, 22], [19, 21, 88, 173, 38, 407, 119, 85, 25, 25], [3, 19, 69, 65, 108, 26, 638, 28, 13, 31], [37, 24, 39, 65, 74, 79, 52, 559, 17, 54], [112, 81, 13, 14, 5, 18, 9, 8, 664, 76], [27, 217, 6, 21, 4, 10, 29, 33, 94, 559]]"
5,5,10,0.48764,0.5273,0.5273,"[[535, 55, 58, 22, 16, 9, 29, 24, 183, 69], [14, 682, 11, 10, 8, 9, 15, 15, 63, 173], [64, 24, 386, 80, 134, 86, 109, 69, 28, 20], [17, 27, 69, 354, 43, 177, 177, 73, 19, 44], [33, 24, 137, 62, 400, 42, 142, 110, 31, 19], [12, 14, 81, 208, 40, 409, 91, 96, 26, 23], [0, 17, 75, 74, 114, 23, 636, 23, 12, 26], [20, 19, 30, 66, 68, 83, 38, 624, 11, 41], [94, 84, 10, 17, 8, 17, 16, 8, 666, 80], [26, 213, 7, 18, 7, 10, 33, 36, 69, 581]]"
6,6,10,0.502,0.5391,0.5391,"[[556, 53, 45, 22, 15, 7, 30, 26, 173, 73], [16, 699, 12, 12, 6, 7, 14, 16, 55, 163], [70, 21, 380, 80, 132, 81, 113, 68, 28, 27], [17, 27, 60, 367, 41, 179, 167, 77, 25, 40], [32, 19, 113, 58, 413, 44, 147, 123, 33, 18], [11, 12, 76, 214, 35, 407, 101, 100, 24, 20], [2, 17, 62, 72, 102, 27, 661, 21, 13, 23], [17, 17, 25, 65, 63, 79, 38, 645, 11, 40], [94, 83, 12, 13, 7, 16, 13, 13, 676, 73], [23, 221, 7, 15, 7, 11, 32, 32, 65, 587]]"
7,7,10,0.51622,0.5493,0.5493,"[[555, 52, 63, 21, 16, 5, 33, 18, 161, 76], [14, 710, 10, 13, 9, 7, 12, 10, 50, 165], [61, 22, 396, 83, 120, 89, 122, 57, 27, 23], [17, 24, 64, 346, 34, 210, 179, 61, 25, 40], [29, 19, 124, 54, 408, 54, 162, 106, 29, 15], [9, 11, 68, 205, 28, 455, 108, 77, 20, 19], [2, 12, 60, 65, 79, 34, 707, 13, 11, 17], [13, 14, 30, 70, 59, 95, 49, 617, 9, 44], [84, 81, 10, 13, 7, 21, 13, 8, 692, 71], [21, 203, 8, 21, 6, 13, 33, 27, 61, 607]]"
8,8,10,0.52402,0.5563,0.5563,"[[583, 48, 60, 19, 18, 2, 31, 21, 155, 63], [21, 722, 12, 12, 6, 7, 13, 10, 51, 146], [61, 22, 371, 79, 152, 72, 132, 63, 30, 18], [17, 25, 63, 347, 53, 187, 184, 66, 27, 31], [31, 20, 96, 51, 446, 42, 154, 119, 30, 11], [11, 9, 66, 201, 43, 411, 115, 103, 23, 18], [2, 13, 51, 52, 90, 27, 715, 22, 11, 17], [15, 13, 26, 57, 58, 72, 45, 667, 11, 36], [83, 84, 8, 14, 13, 12, 13, 13, 710, 50], [23, 211, 7, 16, 7, 11, 33, 32, 69, 591]]"
9,9,10,0.5336,0.5665,0.5665,"[[598, 52, 43, 18, 17, 4, 28, 18, 164, 58], [22, 744, 8, 13, 5, 5, 11, 9, 55, 128], [74, 22, 394, 77, 135, 75, 115, 56, 31, 21], [26, 34, 54, 359, 51, 193, 155, 62, 34, 32], [35, 21, 95, 55, 446, 46, 134, 118, 37, 13], [14, 7, 68, 184, 45, 445, 95, 96, 24, 22], [5, 14, 46, 60, 81, 28, 717, 20, 13, 16], [24, 18, 22, 53, 56, 84, 38, 649, 12, 44], [81, 82, 5, 12, 7, 12, 11, 9, 734, 47], [25, 230, 5, 19, 4, 11, 25, 29, 73, 579]]"
