,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,25,0.10006,0.1,0.1,"[[0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0]]"
1,1,25,0.13644,0.1333,0.1333,"[[861, 0, 0, 0, 0, 114, 0, 22, 0, 3], [797, 0, 0, 0, 0, 147, 0, 45, 4, 7], [644, 0, 0, 0, 0, 236, 0, 113, 1, 6], [473, 0, 0, 0, 0, 418, 1, 99, 0, 9], [493, 0, 0, 0, 2, 322, 0, 182, 0, 1], [556, 0, 0, 0, 0, 367, 0, 73, 0, 4], [439, 0, 0, 0, 0, 350, 1, 207, 0, 3], [639, 0, 0, 0, 0, 258, 0, 84, 2, 17], [859, 0, 0, 0, 0, 127, 0, 8, 0, 6], [859, 0, 0, 0, 1, 74, 0, 46, 2, 18]]"
2,2,25,0.19722,0.2019,0.2019,"[[519, 2, 0, 23, 7, 74, 2, 10, 163, 200], [264, 1, 0, 28, 34, 120, 1, 23, 233, 296], [347, 2, 0, 132, 85, 180, 2, 39, 57, 156], [226, 2, 0, 90, 66, 371, 2, 34, 42, 167], [197, 1, 0, 136, 171, 219, 10, 62, 33, 171], [297, 0, 1, 76, 59, 341, 1, 37, 65, 123], [147, 5, 0, 178, 210, 218, 13, 53, 32, 144], [191, 1, 0, 63, 50, 195, 0, 43, 91, 366], [257, 1, 0, 7, 1, 109, 0, 3, 298, 324], [159, 0, 1, 21, 19, 63, 2, 16, 176, 543]]"
3,3,25,0.25234,0.2665,0.2665,"[[462, 68, 6, 21, 7, 33, 28, 26, 144, 205], [97, 239, 3, 70, 9, 48, 72, 59, 166, 237], [175, 63, 15, 95, 54, 94, 299, 84, 22, 99], [85, 52, 19, 143, 55, 173, 236, 106, 12, 119], [58, 25, 6, 64, 48, 88, 502, 89, 21, 99], [109, 85, 14, 118, 54, 229, 195, 101, 17, 78], [27, 26, 8, 77, 57, 60, 574, 111, 1, 59], [58, 99, 8, 53, 52, 88, 171, 164, 25, 282], [213, 60, 2, 34, 3, 57, 9, 18, 276, 328], [63, 90, 5, 28, 16, 26, 44, 71, 142, 515]]"
4,4,25,0.26396,0.2855,0.2855,"[[391, 72, 15, 77, 5, 16, 50, 51, 171, 152], [34, 307, 3, 124, 0, 12, 118, 80, 169, 153], [124, 50, 26, 134, 14, 25, 470, 81, 26, 50], [35, 24, 12, 234, 21, 50, 402, 160, 14, 48], [36, 11, 12, 97, 13, 15, 660, 75, 27, 54], [29, 37, 9, 227, 24, 131, 381, 116, 19, 27], [13, 12, 7, 65, 17, 9, 747, 109, 3, 18], [23, 67, 11, 100, 15, 36, 305, 253, 27, 163], [128, 79, 3, 99, 1, 21, 30, 53, 353, 233], [27, 105, 10, 57, 1, 5, 89, 151, 155, 400]]"
5,5,25,0.28298,0.3027,0.3027,"[[525, 68, 10, 9, 8, 22, 39, 41, 105, 173], [74, 357, 7, 31, 4, 24, 88, 61, 108, 246], [168, 71, 45, 49, 56, 89, 368, 82, 17, 55], [85, 33, 47, 128, 33, 147, 302, 148, 13, 64], [74, 14, 17, 49, 51, 62, 574, 84, 23, 52], [79, 39, 34, 89, 49, 252, 279, 112, 20, 47], [24, 21, 13, 47, 35, 50, 658, 123, 3, 26], [60, 75, 19, 46, 49, 76, 204, 284, 26, 161], [275, 75, 5, 35, 4, 40, 15, 35, 239, 277], [62, 99, 9, 22, 4, 17, 54, 123, 122, 488]]"
6,6,25,0.2974,0.3217,0.3217,"[[565, 86, 3, 12, 9, 6, 22, 20, 205, 72], [98, 472, 1, 19, 0, 4, 53, 17, 160, 176], [220, 111, 42, 72, 104, 67, 209, 89, 44, 42], [151, 86, 33, 194, 53, 84, 173, 100, 57, 69], [113, 41, 20, 80, 157, 50, 352, 111, 49, 27], [166, 77, 32, 160, 59, 165, 129, 103, 64, 45], [57, 53, 20, 73, 65, 50, 511, 107, 19, 45], [107, 99, 21, 70, 64, 44, 82, 298, 78, 137], [319, 122, 2, 27, 1, 7, 6, 19, 386, 111], [84, 151, 5, 27, 4, 1, 31, 41, 229, 427]]"
7,7,25,0.339,0.3675,0.3675,"[[460, 90, 11, 21, 15, 32, 21, 51, 196, 103], [34, 556, 3, 28, 3, 25, 26, 27, 108, 190], [119, 61, 70, 76, 178, 131, 171, 132, 29, 33], [47, 54, 50, 176, 89, 194, 173, 144, 15, 58], [55, 30, 24, 58, 276, 85, 271, 146, 35, 20], [38, 26, 40, 141, 98, 347, 122, 136, 20, 32], [16, 21, 19, 80, 154, 61, 495, 112, 3, 39], [34, 47, 14, 69, 81, 116, 57, 452, 30, 100], [182, 144, 5, 29, 7, 44, 12, 36, 360, 181], [28, 187, 3, 49, 0, 13, 35, 69, 133, 483]]"
8,8,25,0.35514,0.3922,0.3922,"[[433, 61, 19, 21, 34, 28, 21, 63, 206, 114], [29, 491, 2, 27, 7, 25, 24, 40, 111, 244], [87, 30, 71, 108, 259, 125, 138, 127, 26, 29], [33, 31, 31, 272, 136, 153, 160, 113, 15, 56], [44, 14, 21, 70, 429, 57, 172, 136, 34, 23], [25, 13, 30, 189, 138, 330, 103, 130, 14, 28], [5, 9, 12, 99, 258, 43, 462, 74, 6, 32], [23, 25, 11, 75, 129, 108, 44, 484, 25, 76], [158, 84, 5, 34, 22, 30, 16, 44, 414, 193], [21, 134, 3, 61, 8, 13, 42, 60, 122, 536]]"
9,9,25,0.37142,0.4072,0.4072,"[[488, 50, 22, 6, 25, 17, 24, 53, 261, 54], [46, 485, 16, 13, 6, 13, 23, 41, 176, 181], [120, 27, 121, 60, 221, 99, 161, 136, 38, 17], [51, 30, 49, 208, 97, 177, 196, 104, 35, 53], [63, 18, 36, 32, 385, 43, 207, 149, 48, 19], [51, 11, 44, 145, 113, 331, 111, 139, 27, 28], [11, 6, 20, 61, 197, 50, 536, 74, 18, 27], [43, 21, 17, 48, 106, 92, 46, 524, 45, 58], [178, 72, 8, 14, 15, 18, 17, 33, 558, 87], [33, 141, 11, 41, 10, 10, 41, 52, 225, 436]]"
