,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.11486,0.1224,0.1224,"[[0, 402, 0, 0, 0, 0, 1, 570, 27, 0], [1, 619, 0, 0, 0, 0, 2, 307, 71, 0], [0, 320, 0, 0, 0, 0, 4, 587, 89, 0], [0, 238, 0, 0, 0, 0, 5, 645, 112, 0], [0, 317, 0, 0, 0, 0, 5, 575, 103, 0], [0, 273, 0, 0, 0, 0, 7, 648, 72, 0], [0, 349, 0, 0, 0, 0, 5, 562, 84, 0], [0, 323, 0, 0, 0, 0, 10, 559, 108, 0], [0, 563, 0, 0, 0, 0, 0, 396, 41, 0], [0, 538, 0, 0, 0, 0, 3, 348, 111, 0]]"
1,1,10,0.10904,0.1148,0.1148,"[[868, 121, 11, 0, 0, 0, 0, 0, 0, 0], [708, 256, 36, 0, 0, 0, 0, 0, 0, 0], [868, 115, 17, 0, 0, 0, 0, 0, 0, 0], [875, 98, 21, 5, 0, 0, 0, 1, 0, 0], [873, 112, 10, 5, 0, 0, 0, 0, 0, 0], [870, 111, 18, 0, 0, 0, 0, 1, 0, 0], [848, 139, 11, 2, 0, 0, 0, 0, 0, 0], [774, 172, 52, 0, 0, 0, 0, 2, 0, 0], [756, 211, 32, 0, 0, 0, 0, 1, 0, 0], [693, 194, 113, 0, 0, 0, 0, 0, 0, 0]]"
2,2,10,0.11004,0.1078,0.1078,"[[423, 0, 573, 4, 0, 0, 0, 0, 0, 0], [361, 0, 621, 18, 0, 0, 0, 0, 0, 0], [364, 0, 584, 52, 0, 0, 0, 0, 0, 0], [411, 0, 519, 70, 0, 0, 0, 0, 0, 0], [325, 1, 595, 79, 0, 0, 0, 0, 0, 0], [470, 0, 493, 37, 0, 0, 0, 0, 0, 0], [323, 1, 612, 63, 0, 1, 0, 0, 0, 0], [354, 0, 624, 21, 0, 0, 0, 1, 0, 0], [415, 0, 580, 5, 0, 0, 0, 0, 0, 0], [229, 0, 759, 12, 0, 0, 0, 0, 0, 0]]"
3,3,10,0.1294,0.1299,0.1299,"[[449, 0, 462, 89, 0, 0, 0, 0, 0, 0], [372, 2, 466, 157, 0, 3, 0, 0, 0, 0], [269, 0, 494, 237, 0, 0, 0, 0, 0, 0], [226, 1, 422, 347, 1, 3, 0, 0, 0, 0], [199, 2, 460, 339, 0, 0, 0, 0, 0, 0], [293, 0, 446, 255, 0, 6, 0, 0, 0, 0], [182, 1, 473, 342, 0, 2, 0, 0, 0, 0], [291, 0, 500, 207, 0, 1, 0, 1, 0, 0], [485, 1, 408, 101, 0, 5, 0, 0, 0, 0], [322, 0, 607, 71, 0, 0, 0, 0, 0, 0]]"
4,4,10,0.13394,0.1382,0.1382,"[[816, 3, 32, 147, 0, 2, 0, 0, 0, 0], [727, 10, 45, 213, 0, 5, 0, 0, 0, 0], [593, 3, 77, 327, 0, 0, 0, 0, 0, 0], [445, 3, 81, 465, 1, 5, 0, 0, 0, 0], [470, 3, 55, 470, 2, 0, 0, 0, 0, 0], [533, 0, 64, 392, 0, 11, 0, 0, 0, 0], [437, 1, 59, 501, 0, 2, 0, 0, 0, 0], [601, 5, 68, 323, 0, 2, 0, 1, 0, 0], [816, 6, 13, 158, 0, 7, 0, 0, 0, 0], [827, 3, 65, 105, 0, 0, 0, 0, 0, 0]]"
5,5,10,0.13908,0.1393,0.1393,"[[558, 10, 278, 152, 0, 2, 0, 0, 0, 0], [583, 28, 191, 188, 0, 10, 0, 0, 0, 0], [350, 7, 353, 283, 0, 7, 0, 0, 0, 0], [281, 5, 276, 426, 0, 12, 0, 0, 0, 0], [266, 6, 313, 409, 1, 5, 0, 0, 0, 0], [305, 1, 312, 356, 0, 26, 0, 0, 0, 0], [256, 4, 306, 425, 1, 8, 0, 0, 0, 0], [460, 9, 229, 292, 0, 9, 0, 1, 0, 0], [678, 24, 121, 161, 0, 16, 0, 0, 0, 0], [709, 11, 190, 89, 0, 1, 0, 0, 0, 0]]"
6,6,10,0.13528,0.1423,0.1423,"[[649, 20, 125, 204, 0, 2, 0, 0, 0, 0], [620, 54, 86, 230, 0, 10, 0, 0, 0, 0], [442, 10, 196, 347, 0, 5, 0, 0, 0, 0], [355, 8, 125, 494, 0, 17, 0, 0, 0, 1], [357, 13, 149, 475, 2, 4, 0, 0, 0, 0], [385, 6, 150, 430, 0, 28, 0, 1, 0, 0], [338, 7, 139, 507, 0, 9, 0, 0, 0, 0], [517, 19, 99, 355, 0, 10, 0, 0, 0, 0], [677, 52, 44, 210, 0, 17, 0, 0, 0, 0], [775, 28, 86, 110, 0, 1, 0, 0, 0, 0]]"
7,7,10,0.13862,0.1431,0.1431,"[[493, 32, 263, 209, 0, 2, 0, 0, 0, 1], [533, 79, 149, 226, 0, 13, 0, 0, 0, 0], [308, 13, 323, 348, 0, 6, 0, 0, 0, 2], [250, 12, 216, 497, 0, 23, 0, 0, 0, 2], [252, 16, 252, 475, 1, 4, 0, 0, 0, 0], [278, 10, 239, 434, 0, 37, 0, 1, 0, 1], [249, 11, 234, 497, 0, 9, 0, 0, 0, 0], [436, 32, 160, 361, 0, 10, 0, 0, 0, 1], [595, 68, 107, 210, 0, 18, 0, 0, 0, 2], [707, 50, 132, 109, 0, 1, 0, 0, 0, 1]]"
8,8,10,0.14054,0.1472,0.1472,"[[526, 37, 215, 212, 0, 4, 0, 0, 0, 6], [540, 101, 109, 225, 1, 13, 0, 0, 0, 11], [354, 22, 268, 343, 0, 9, 0, 0, 0, 4], [297, 13, 158, 498, 2, 27, 0, 0, 0, 5], [291, 22, 202, 476, 4, 4, 0, 0, 0, 1], [327, 12, 171, 431, 0, 55, 0, 1, 0, 3], [287, 17, 184, 497, 2, 13, 0, 0, 0, 0], [450, 42, 127, 361, 0, 13, 0, 0, 0, 7], [617, 83, 62, 209, 0, 21, 0, 0, 0, 8], [717, 61, 93, 107, 0, 2, 0, 0, 0, 20]]"
9,9,10,0.1466,0.151,0.151,"[[431, 53, 275, 226, 0, 1, 0, 0, 0, 14], [454, 139, 147, 236, 0, 4, 0, 1, 0, 19], [263, 36, 328, 361, 0, 7, 0, 0, 0, 5], [221, 20, 206, 529, 0, 16, 0, 0, 0, 8], [229, 27, 252, 486, 2, 1, 0, 0, 0, 3], [259, 17, 205, 481, 0, 30, 0, 2, 0, 6], [239, 22, 216, 517, 0, 4, 0, 0, 0, 2], [381, 55, 158, 371, 0, 11, 0, 0, 0, 24], [518, 121, 102, 224, 0, 11, 0, 0, 0, 24], [628, 81, 127, 112, 0, 1, 0, 0, 0, 51]]"
