,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.10706,0.1095,"[[0, 0, 0, 0, 0, 0, 0, 762, 0, 238], [0, 0, 0, 0, 0, 0, 0, 736, 0, 264], [0, 0, 0, 0, 0, 0, 0, 734, 0, 266], [0, 0, 0, 0, 0, 0, 0, 714, 0, 286], [0, 0, 0, 0, 0, 0, 0, 796, 0, 204], [0, 0, 0, 0, 0, 0, 0, 724, 0, 276], [0, 0, 0, 0, 0, 0, 0, 806, 0, 194], [0, 0, 0, 0, 0, 0, 0, 793, 0, 207], [0, 0, 0, 0, 0, 0, 0, 819, 0, 181], [0, 0, 0, 0, 0, 0, 0, 698, 0, 302]]"
1,1,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
2,2,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
3,3,0.13918,0.1373,"[[1, 0, 1, 0, 0, 652, 0, 0, 0, 346], [0, 0, 0, 0, 9, 599, 1, 0, 0, 391], [1, 0, 1, 0, 2, 782, 0, 0, 0, 214], [0, 0, 3, 0, 0, 758, 6, 0, 0, 233], [0, 0, 4, 0, 2, 818, 2, 0, 0, 174], [0, 0, 1, 0, 1, 774, 7, 0, 0, 217], [0, 0, 0, 0, 2, 812, 2, 0, 0, 184], [0, 0, 3, 0, 4, 649, 1, 0, 0, 343], [0, 0, 0, 0, 1, 543, 0, 0, 0, 456], [0, 0, 0, 0, 5, 402, 0, 0, 0, 593]]"
4,4,0.10068,0.101,"[[0, 26, 0, 0, 0, 0, 0, 974, 0, 0], [0, 40, 0, 0, 0, 0, 0, 960, 0, 0], [0, 9, 0, 0, 0, 0, 0, 991, 0, 0], [0, 12, 1, 0, 0, 0, 0, 987, 0, 0], [0, 9, 0, 0, 0, 0, 0, 991, 0, 0], [0, 5, 0, 0, 0, 0, 0, 995, 0, 0], [0, 3, 0, 0, 0, 0, 0, 997, 0, 0], [0, 30, 0, 0, 0, 0, 0, 970, 0, 0], [0, 51, 0, 0, 0, 0, 0, 949, 0, 0], [0, 87, 0, 0, 0, 0, 0, 913, 0, 0]]"
5,5,0.13134,0.1295,"[[0, 0, 0, 0, 145, 0, 91, 0, 0, 764], [0, 0, 0, 0, 217, 1, 116, 0, 0, 666], [0, 0, 0, 0, 188, 5, 136, 0, 0, 671], [0, 0, 0, 0, 185, 7, 306, 0, 0, 502], [0, 0, 0, 0, 220, 4, 234, 0, 0, 542], [0, 0, 0, 0, 194, 1, 296, 0, 0, 509], [0, 0, 0, 0, 293, 1, 210, 0, 0, 496], [0, 0, 0, 0, 139, 2, 190, 0, 0, 669], [0, 0, 0, 0, 145, 0, 142, 0, 0, 713], [0, 0, 0, 0, 90, 0, 46, 0, 0, 864]]"
6,6,0.09854,0.0988,"[[0, 30, 57, 0, 0, 0, 0, 913, 0, 0], [0, 54, 13, 0, 0, 0, 0, 933, 0, 0], [0, 11, 46, 0, 0, 0, 0, 943, 0, 0], [0, 19, 70, 0, 0, 0, 0, 911, 0, 0], [0, 10, 27, 0, 0, 0, 0, 963, 0, 0], [0, 8, 67, 0, 0, 0, 0, 925, 0, 0], [0, 5, 59, 0, 0, 0, 0, 936, 0, 0], [0, 45, 67, 0, 0, 0, 0, 888, 0, 0], [0, 59, 3, 0, 0, 0, 0, 938, 0, 0], [0, 119, 26, 0, 0, 0, 0, 855, 0, 0]]"
7,7,0.15324,0.1506,"[[0, 0, 41, 0, 298, 0, 28, 1, 137, 495], [0, 7, 20, 0, 276, 0, 56, 1, 198, 442], [0, 1, 69, 0, 480, 1, 43, 1, 72, 333], [0, 2, 88, 0, 337, 0, 118, 4, 129, 322], [0, 1, 68, 0, 478, 0, 85, 5, 68, 295], [0, 5, 89, 0, 304, 0, 107, 2, 209, 284], [0, 0, 54, 0, 502, 0, 69, 2, 83, 290], [0, 1, 125, 0, 229, 0, 61, 2, 113, 469], [0, 0, 13, 0, 224, 0, 66, 2, 186, 509], [0, 2, 20, 0, 160, 0, 8, 1, 114, 695]]"
8,8,0.11216,0.1131,"[[0, 0, 33, 0, 0, 153, 47, 757, 1, 9], [0, 0, 15, 0, 0, 233, 73, 662, 0, 17], [0, 0, 52, 0, 0, 196, 67, 677, 0, 8], [0, 0, 51, 0, 0, 238, 171, 524, 0, 16], [0, 0, 25, 0, 0, 237, 133, 599, 0, 6], [0, 0, 57, 0, 0, 282, 164, 483, 0, 14], [0, 0, 37, 0, 0, 307, 120, 520, 0, 16], [0, 0, 72, 0, 0, 179, 82, 636, 0, 31], [0, 0, 5, 0, 0, 163, 96, 728, 0, 8], [0, 0, 12, 0, 0, 89, 27, 831, 0, 41]]"
9,9,0.15788,0.1606,"[[0, 0, 229, 0, 164, 0, 0, 78, 228, 301], [0, 2, 79, 0, 222, 0, 0, 154, 232, 311], [0, 0, 315, 0, 259, 0, 2, 133, 127, 164], [0, 0, 241, 0, 167, 0, 2, 268, 103, 219], [0, 0, 245, 0, 267, 0, 0, 223, 88, 177], [0, 0, 190, 0, 197, 0, 2, 253, 176, 182], [0, 0, 174, 0, 312, 0, 0, 242, 83, 189], [0, 0, 220, 0, 155, 0, 1, 132, 136, 356], [0, 0, 73, 0, 125, 0, 0, 147, 343, 312], [0, 0, 77, 0, 98, 0, 0, 54, 224, 547]]"
