,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.2645,0.2783,"[[524, 61, 9, 25, 2, 20, 23, 6, 145, 185], [104, 274, 8, 18, 2, 81, 71, 5, 170, 267], [205, 80, 44, 101, 21, 161, 201, 32, 19, 136], [102, 45, 37, 203, 20, 224, 131, 21, 15, 202], [80, 45, 34, 140, 53, 132, 326, 35, 18, 137], [136, 78, 35, 152, 20, 266, 127, 28, 28, 130], [33, 50, 20, 86, 10, 176, 453, 31, 4, 137], [61, 88, 22, 148, 25, 94, 93, 62, 30, 377], [245, 61, 5, 27, 1, 43, 4, 1, 333, 280], [79, 72, 15, 30, 2, 25, 43, 3, 160, 571]]"
1,1,0.36086,0.3899,"[[411, 65, 25, 20, 31, 11, 38, 63, 225, 111], [23, 505, 6, 17, 8, 24, 64, 24, 108, 221], [85, 47, 64, 105, 194, 68, 265, 105, 33, 34], [25, 35, 35, 152, 58, 189, 277, 117, 23, 89], [42, 22, 23, 58, 295, 37, 363, 92, 41, 27], [10, 33, 26, 109, 74, 330, 238, 110, 31, 39], [6, 15, 10, 36, 101, 34, 688, 59, 8, 43], [16, 60, 20, 60, 124, 84, 108, 390, 21, 117], [103, 86, 4, 20, 12, 37, 24, 27, 539, 148], [18, 161, 6, 28, 6, 12, 60, 54, 130, 525]]"
2,2,0.41714,0.4514,"[[469, 92, 42, 18, 22, 12, 19, 33, 209, 84], [16, 667, 3, 14, 3, 12, 18, 20, 81, 166], [78, 51, 193, 98, 155, 103, 151, 109, 28, 34], [25, 58, 52, 230, 17, 252, 158, 84, 31, 93], [52, 50, 72, 58, 306, 60, 193, 139, 37, 33], [16, 48, 57, 137, 26, 420, 98, 114, 33, 51], [6, 30, 34, 85, 105, 54, 594, 34, 12, 46], [21, 66, 43, 57, 48, 106, 29, 505, 16, 109], [106, 126, 10, 14, 10, 27, 8, 11, 587, 101], [22, 242, 4, 19, 2, 12, 21, 35, 100, 543]]"
3,3,0.44718,0.4865,"[[495, 109, 33, 17, 21, 12, 23, 24, 196, 70], [11, 756, 2, 9, 4, 11, 10, 14, 70, 113], [75, 55, 267, 89, 128, 96, 147, 70, 39, 34], [33, 63, 41, 251, 27, 228, 165, 67, 36, 89], [52, 57, 72, 57, 343, 53, 167, 124, 45, 30], [13, 50, 48, 158, 23, 426, 105, 97, 33, 47], [2, 38, 39, 75, 95, 39, 623, 23, 20, 46], [28, 65, 33, 44, 41, 98, 27, 547, 19, 98], [83, 125, 10, 9, 7, 19, 9, 6, 647, 85], [20, 308, 4, 15, 4, 9, 19, 24, 87, 510]]"
4,4,0.47246,0.5142,"[[498, 85, 65, 23, 38, 10, 42, 33, 145, 61], [15, 703, 12, 14, 9, 13, 26, 31, 56, 121], [53, 24, 363, 50, 144, 89, 170, 63, 22, 22], [18, 30, 77, 249, 51, 216, 226, 75, 15, 43], [27, 29, 86, 48, 426, 40, 184, 116, 33, 11], [5, 19, 78, 135, 43, 440, 140, 101, 16, 23], [0, 13, 55, 44, 110, 35, 702, 20, 4, 17], [12, 26, 40, 43, 60, 102, 41, 626, 12, 38], [84, 106, 21, 17, 31, 20, 25, 13, 625, 58], [21, 253, 11, 17, 11, 15, 44, 49, 69, 510]]"
5,5,0.49084,0.5273,"[[558, 83, 53, 17, 22, 7, 37, 20, 146, 57], [21, 740, 9, 10, 7, 10, 18, 9, 64, 112], [78, 25, 411, 64, 107, 56, 165, 46, 26, 22], [32, 34, 87, 277, 43, 181, 231, 48, 23, 44], [44, 33, 97, 53, 407, 33, 194, 85, 39, 15], [11, 21, 104, 179, 32, 383, 144, 72, 25, 29], [0, 17, 58, 56, 82, 20, 729, 11, 10, 17], [24, 35, 40, 63, 51, 80, 52, 586, 11, 58], [98, 98, 17, 14, 17, 16, 17, 5, 664, 54], [29, 260, 14, 18, 8, 7, 36, 29, 81, 518]]"
6,6,0.50626,0.5422,"[[553, 75, 47, 17, 28, 7, 43, 24, 145, 61], [27, 724, 12, 17, 10, 9, 18, 15, 62, 106], [68, 23, 412, 68, 127, 57, 153, 50, 24, 18], [27, 29, 87, 300, 46, 193, 206, 55, 23, 34], [39, 23, 80, 56, 453, 42, 167, 93, 33, 14], [8, 18, 81, 177, 43, 436, 121, 74, 20, 22], [1, 16, 55, 44, 89, 28, 725, 17, 8, 17], [19, 25, 36, 58, 53, 90, 50, 611, 10, 48], [84, 90, 21, 21, 24, 16, 13, 8, 672, 51], [26, 243, 13, 27, 10, 7, 33, 32, 73, 536]]"
7,7,0.51242,0.5434,"[[550, 81, 43, 12, 31, 7, 34, 26, 164, 52], [28, 747, 10, 10, 6, 4, 21, 13, 67, 94], [75, 24, 410, 67, 139, 45, 135, 51, 30, 24], [26, 29, 77, 299, 55, 190, 197, 63, 32, 32], [39, 23, 77, 53, 471, 39, 152, 100, 35, 11], [12, 17, 85, 177, 47, 413, 114, 85, 26, 24], [3, 21, 53, 45, 97, 27, 708, 20, 10, 16], [21, 25, 32, 55, 61, 83, 47, 612, 12, 52], [75, 97, 15, 13, 25, 10, 11, 5, 701, 48], [26, 276, 9, 20, 12, 7, 27, 29, 71, 523]]"
8,8,0.51672,0.548,"[[549, 66, 91, 19, 34, 8, 41, 25, 122, 45], [35, 736, 12, 12, 12, 11, 24, 13, 50, 95], [51, 16, 443, 70, 107, 69, 157, 45, 20, 22], [22, 18, 78, 325, 47, 218, 205, 43, 23, 21], [31, 18, 91, 54, 454, 51, 172, 94, 26, 9], [9, 10, 74, 191, 41, 457, 120, 67, 13, 18], [3, 15, 53, 55, 80, 27, 735, 15, 5, 12], [22, 13, 34, 61, 57, 102, 49, 613, 8, 41], [110, 88, 28, 21, 33, 16, 17, 6, 636, 45], [32, 248, 16, 29, 11, 13, 41, 26, 52, 532]]"
9,9,0.53016,0.5532,"[[580, 62, 40, 24, 28, 7, 31, 17, 155, 56], [36, 731, 8, 11, 8, 6, 18, 9, 57, 116], [85, 25, 412, 66, 117, 62, 147, 37, 23, 26], [30, 14, 78, 311, 53, 204, 197, 43, 39, 31], [40, 19, 79, 57, 459, 46, 178, 70, 38, 14], [10, 10, 80, 192, 43, 447, 114, 52, 23, 29], [3, 17, 51, 53, 74, 23, 738, 11, 10, 20], [29, 12, 34, 58, 70, 96, 54, 574, 12, 61], [77, 90, 16, 13, 21, 7, 12, 4, 712, 48], [29, 234, 16, 27, 11, 9, 27, 15, 64, 568]]"
