,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,20,0.28292,0.3045,0.3045,"[[303, 32, 22, 30, 11, 28, 34, 34, 375, 131], [25, 212, 13, 27, 9, 78, 106, 22, 310, 198], [101, 42, 36, 121, 98, 101, 291, 49, 73, 88], [34, 21, 21, 214, 71, 179, 221, 79, 40, 120], [37, 10, 16, 103, 164, 68, 428, 54, 48, 72], [27, 26, 17, 171, 79, 264, 205, 70, 74, 67], [9, 17, 14, 78, 57, 79, 607, 67, 7, 65], [24, 47, 13, 103, 104, 89, 148, 158, 52, 262], [61, 35, 7, 40, 2, 54, 12, 15, 583, 191], [20, 47, 12, 34, 7, 27, 71, 24, 254, 504]]"
1,1,20,0.37742,0.4084,0.4084,"[[400, 91, 30, 30, 49, 10, 34, 55, 198, 103], [16, 528, 3, 18, 14, 25, 54, 28, 74, 240], [65, 40, 83, 112, 231, 90, 219, 98, 30, 32], [15, 30, 37, 181, 73, 216, 244, 109, 15, 80], [34, 21, 27, 54, 401, 42, 275, 88, 32, 26], [7, 30, 26, 134, 93, 371, 191, 95, 25, 28], [2, 14, 10, 39, 160, 39, 635, 57, 5, 39], [15, 46, 24, 66, 131, 104, 81, 428, 13, 92], [91, 109, 6, 23, 18, 36, 26, 22, 522, 147], [12, 175, 4, 37, 7, 19, 57, 66, 88, 535]]"
2,2,20,0.42646,0.4656,0.4656,"[[439, 100, 42, 27, 36, 12, 31, 40, 192, 81], [9, 659, 7, 21, 5, 13, 22, 28, 79, 157], [61, 28, 189, 106, 164, 89, 207, 103, 25, 28], [17, 35, 41, 270, 21, 230, 217, 78, 20, 71], [32, 36, 60, 57, 322, 58, 257, 122, 32, 24], [5, 36, 45, 166, 34, 411, 142, 109, 21, 31], [1, 14, 25, 75, 92, 37, 691, 31, 8, 26], [16, 45, 24, 68, 56, 101, 47, 562, 13, 68], [74, 120, 14, 24, 16, 28, 23, 14, 588, 99], [13, 244, 5, 27, 5, 15, 38, 46, 82, 525]]"
3,3,20,0.45708,0.4988,0.4988,"[[468, 73, 46, 15, 39, 10, 35, 23, 234, 57], [25, 649, 8, 15, 10, 11, 18, 20, 111, 133], [61, 32, 319, 63, 168, 79, 163, 55, 34, 26], [23, 32, 57, 213, 57, 227, 233, 63, 34, 61], [32, 29, 85, 40, 427, 36, 190, 98, 41, 22], [4, 23, 81, 113, 43, 425, 165, 91, 31, 24], [0, 15, 46, 41, 125, 28, 698, 17, 14, 16], [15, 27, 35, 37, 71, 98, 49, 589, 16, 63], [68, 93, 15, 11, 17, 22, 15, 8, 695, 56], [19, 238, 8, 13, 8, 20, 38, 37, 114, 505]]"
4,4,20,0.4793,0.5174,0.5174,"[[510, 68, 54, 23, 34, 5, 39, 22, 197, 48], [26, 685, 9, 14, 12, 10, 14, 12, 109, 109], [60, 27, 362, 66, 132, 69, 179, 53, 30, 22], [18, 29, 60, 332, 42, 179, 207, 54, 32, 47], [30, 33, 92, 60, 380, 39, 215, 95, 39, 17], [5, 22, 92, 195, 28, 390, 140, 84, 22, 22], [2, 18, 47, 65, 79, 26, 735, 11, 9, 8], [20, 24, 33, 65, 54, 87, 55, 596, 16, 50], [68, 85, 15, 18, 33, 12, 15, 6, 702, 46], [22, 269, 8, 24, 9, 17, 35, 31, 103, 482]]"
5,5,20,0.49016,0.5197,0.5197,"[[521, 65, 51, 18, 32, 4, 56, 19, 179, 55], [27, 739, 8, 12, 12, 9, 22, 6, 72, 93], [62, 28, 338, 74, 150, 40, 218, 44, 29, 17], [17, 26, 69, 361, 58, 107, 271, 36, 24, 31], [32, 26, 71, 56, 437, 15, 240, 77, 34, 12], [6, 23, 84, 250, 48, 291, 189, 71, 16, 22], [1, 17, 41, 49, 86, 7, 776, 7, 7, 9], [19, 24, 36, 59, 70, 72, 83, 576, 12, 49], [79, 96, 17, 23, 23, 10, 22, 7, 682, 41], [22, 291, 12, 23, 10, 13, 45, 25, 83, 476]]"
6,6,20,0.50828,0.54,0.54,"[[550, 36, 62, 18, 35, 8, 42, 23, 156, 70], [32, 673, 17, 11, 12, 8, 26, 9, 78, 134], [57, 22, 377, 69, 136, 58, 193, 43, 24, 21], [18, 21, 69, 336, 69, 171, 218, 39, 23, 36], [29, 13, 74, 56, 436, 33, 226, 86, 32, 15], [8, 8, 82, 217, 53, 387, 139, 67, 17, 22], [2, 10, 44, 50, 71, 13, 775, 11, 10, 14], [24, 10, 31, 57, 72, 89, 59, 604, 8, 46], [85, 70, 22, 20, 27, 16, 14, 7, 679, 60], [26, 189, 21, 27, 9, 12, 32, 23, 78, 583]]"
7,7,20,0.5254,0.5515,0.5515,"[[530, 60, 57, 19, 42, 9, 33, 26, 149, 75], [22, 741, 13, 12, 7, 9, 19, 12, 52, 113], [57, 26, 417, 63, 135, 67, 138, 49, 27, 21], [14, 26, 77, 338, 70, 203, 172, 46, 21, 33], [28, 18, 87, 59, 490, 37, 142, 97, 29, 13], [7, 12, 86, 193, 62, 430, 100, 75, 14, 21], [2, 14, 56, 50, 98, 20, 723, 11, 9, 17], [21, 16, 32, 51, 74, 93, 42, 618, 7, 46], [83, 88, 16, 19, 26, 17, 13, 9, 671, 58], [23, 249, 10, 31, 8, 15, 24, 24, 59, 557]]"
8,8,20,0.52942,0.553,0.553,"[[545, 71, 50, 20, 36, 6, 33, 16, 155, 68], [16, 779, 10, 11, 6, 4, 17, 6, 57, 94], [66, 36, 361, 74, 123, 69, 172, 49, 31, 19], [15, 32, 66, 376, 57, 185, 159, 47, 28, 35], [33, 25, 52, 70, 443, 40, 187, 106, 32, 12], [6, 17, 86, 220, 49, 407, 87, 85, 19, 24], [3, 20, 43, 51, 69, 22, 753, 13, 11, 15], [23, 24, 34, 47, 68, 71, 45, 621, 10, 57], [85, 97, 16, 13, 13, 12, 12, 7, 690, 55], [26, 254, 13, 26, 8, 9, 22, 15, 72, 555]]"
9,9,20,0.5412,0.5636,0.5636,"[[531, 62, 62, 18, 37, 5, 42, 18, 160, 65], [19, 766, 6, 6, 6, 6, 18, 7, 58, 108], [49, 28, 410, 60, 124, 67, 176, 38, 23, 25], [14, 24, 77, 347, 58, 174, 199, 52, 24, 31], [31, 16, 65, 51, 462, 32, 192, 113, 30, 8], [4, 16, 81, 198, 58, 423, 111, 75, 16, 18], [2, 15, 50, 36, 64, 12, 786, 9, 8, 18], [19, 19, 32, 48, 66, 76, 46, 646, 8, 40], [81, 93, 17, 15, 16, 11, 15, 7, 687, 58], [25, 237, 14, 22, 5, 13, 28, 21, 57, 578]]"
