,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.12224,0.119,"[[972, 1, 0, 0, 0, 16, 1, 0, 0, 10], [884, 1, 2, 0, 0, 74, 0, 3, 0, 36], [817, 1, 1, 0, 0, 173, 0, 0, 0, 8], [755, 1, 5, 0, 0, 213, 1, 1, 0, 24], [669, 2, 2, 0, 0, 308, 5, 2, 0, 12], [809, 1, 3, 0, 0, 167, 0, 0, 0, 20], [613, 1, 2, 0, 0, 368, 2, 1, 0, 13], [821, 1, 0, 0, 0, 128, 0, 1, 0, 49], [971, 0, 0, 0, 0, 22, 0, 0, 0, 7], [921, 0, 1, 0, 0, 30, 1, 1, 0, 46]]"
1,1,0.17248,0.1745,"[[31, 3, 0, 154, 2, 0, 214, 156, 272, 168], [2, 41, 0, 154, 2, 0, 370, 176, 100, 155], [11, 7, 0, 74, 1, 0, 756, 67, 54, 30], [0, 0, 0, 51, 3, 0, 840, 78, 12, 16], [2, 0, 0, 31, 0, 0, 859, 52, 24, 32], [1, 1, 0, 64, 0, 0, 885, 27, 8, 14], [1, 0, 0, 4, 0, 0, 957, 31, 2, 5], [0, 1, 0, 26, 0, 0, 712, 188, 9, 64], [3, 9, 0, 135, 0, 0, 185, 214, 199, 255], [0, 6, 0, 53, 0, 0, 319, 282, 62, 278]]"
2,2,0.20534,0.2193,"[[0, 251, 50, 1, 0, 537, 41, 120, 0, 0], [1, 684, 11, 0, 0, 124, 69, 111, 0, 0], [0, 132, 12, 3, 0, 335, 419, 99, 0, 0], [0, 127, 7, 1, 1, 329, 387, 148, 0, 0], [0, 78, 7, 1, 0, 191, 609, 114, 0, 0], [0, 125, 3, 4, 0, 400, 365, 103, 0, 0], [0, 145, 5, 2, 0, 105, 671, 71, 0, 1], [0, 160, 8, 1, 0, 174, 234, 423, 0, 0], [1, 360, 96, 6, 0, 364, 35, 137, 0, 1], [0, 454, 18, 1, 0, 107, 78, 340, 0, 2]]"
3,3,0.20186,0.2047,"[[1, 0, 0, 0, 2, 1, 10, 1, 875, 110], [0, 0, 0, 1, 1, 0, 15, 1, 697, 285], [0, 0, 1, 17, 118, 16, 86, 47, 578, 137], [3, 0, 0, 45, 49, 8, 95, 40, 569, 191], [0, 0, 3, 33, 224, 5, 139, 63, 377, 156], [1, 0, 2, 50, 40, 12, 70, 59, 617, 149], [2, 0, 0, 29, 100, 7, 319, 50, 296, 197], [1, 0, 0, 21, 36, 2, 26, 79, 395, 440], [0, 0, 0, 2, 0, 0, 2, 0, 887, 109], [0, 0, 0, 1, 0, 0, 6, 3, 511, 479]]"
4,4,0.17032,0.1864,"[[248, 29, 378, 58, 62, 129, 23, 22, 46, 5], [215, 148, 40, 145, 33, 186, 74, 36, 95, 28], [64, 7, 335, 335, 13, 187, 26, 25, 7, 1], [90, 11, 201, 387, 4, 255, 12, 30, 8, 2], [39, 3, 338, 400, 19, 107, 37, 54, 2, 1], [29, 6, 245, 303, 7, 339, 24, 43, 3, 1], [19, 8, 135, 578, 8, 87, 94, 54, 9, 8], [125, 8, 257, 256, 12, 149, 18, 168, 5, 2], [216, 108, 197, 106, 55, 169, 45, 13, 89, 2], [179, 113, 50, 220, 30, 160, 76, 52, 83, 37]]"
5,5,0.13584,0.1374,"[[0, 2, 0, 0, 1, 0, 5, 3, 48, 941], [0, 1, 0, 0, 2, 1, 15, 0, 77, 904], [0, 23, 0, 0, 36, 13, 76, 27, 22, 803], [0, 18, 0, 0, 3, 2, 47, 9, 25, 896], [0, 10, 0, 0, 68, 3, 126, 30, 11, 752], [0, 21, 0, 0, 9, 3, 40, 17, 36, 874], [0, 18, 0, 0, 20, 4, 195, 20, 16, 727], [0, 1, 0, 0, 11, 0, 18, 50, 24, 896], [0, 0, 0, 0, 0, 0, 0, 0, 88, 912], [0, 1, 0, 0, 1, 0, 9, 0, 20, 969]]"
6,6,0.15714,0.1663,"[[463, 61, 0, 1, 0, 0, 2, 32, 436, 5], [95, 229, 0, 1, 0, 0, 8, 95, 561, 11], [89, 133, 0, 3, 0, 0, 34, 167, 474, 100], [34, 203, 0, 10, 0, 2, 41, 168, 451, 91], [52, 92, 0, 12, 0, 0, 26, 315, 401, 102], [44, 211, 0, 10, 0, 1, 21, 177, 463, 73], [8, 125, 0, 17, 0, 2, 84, 367, 258, 139], [22, 148, 0, 5, 0, 1, 9, 292, 465, 58], [353, 64, 0, 0, 0, 0, 0, 19, 561, 3], [75, 125, 0, 2, 0, 0, 5, 131, 639, 23]]"
7,7,0.11796,0.1169,"[[2, 1, 2, 1, 382, 57, 385, 0, 10, 160], [0, 0, 1, 0, 261, 227, 496, 0, 0, 15], [2, 0, 1, 0, 208, 55, 712, 0, 2, 20], [0, 0, 0, 0, 147, 44, 809, 0, 0, 0], [0, 0, 0, 0, 242, 15, 729, 1, 0, 13], [0, 0, 0, 0, 113, 38, 848, 0, 0, 1], [0, 0, 0, 0, 111, 14, 875, 0, 0, 0], [0, 0, 0, 0, 359, 14, 627, 0, 0, 0], [0, 0, 0, 1, 455, 56, 392, 0, 0, 96], [0, 1, 0, 0, 398, 89, 501, 0, 0, 11]]"
8,8,0.15462,0.1528,"[[220, 46, 0, 1, 24, 1, 1, 16, 691, 0], [116, 156, 0, 9, 89, 13, 5, 38, 574, 0], [52, 40, 0, 8, 193, 24, 5, 15, 663, 0], [56, 53, 0, 23, 164, 50, 15, 18, 621, 0], [35, 9, 0, 13, 263, 31, 29, 15, 605, 0], [15, 62, 0, 18, 169, 24, 9, 12, 691, 0], [26, 29, 0, 32, 268, 77, 11, 8, 549, 0], [83, 44, 0, 4, 221, 15, 5, 105, 523, 0], [161, 80, 0, 1, 16, 1, 0, 15, 726, 0], [245, 39, 0, 3, 81, 0, 4, 40, 588, 0]]"
9,9,0.20978,0.2196,"[[0, 72, 0, 1, 0, 27, 57, 74, 45, 724], [0, 182, 0, 4, 0, 35, 103, 112, 20, 544], [0, 51, 0, 15, 0, 65, 482, 152, 15, 220], [0, 30, 0, 32, 0, 98, 474, 211, 5, 150], [0, 6, 0, 5, 0, 40, 681, 138, 1, 129], [0, 37, 0, 31, 0, 124, 488, 191, 5, 124], [0, 10, 0, 11, 0, 47, 767, 113, 0, 52], [0, 34, 0, 3, 0, 42, 271, 394, 1, 255], [0, 90, 0, 10, 0, 46, 36, 49, 66, 703], [0, 51, 0, 14, 0, 26, 100, 168, 10, 631]]"
