round, train_acc, test_acc, f1, time_stamp
0, 0.22798, 0.2298, 0.2298, 941.870344877243
1, 0.25724, 0.2732, 0.2732, 1903.0346398353577
2, 0.32956, 0.3507, 0.3507, 2995.7979550361633
3, 0.37874, 0.4067, 0.4067, 4184.936815023422
4, 0.4028, 0.4367, 0.4367, 5327.198843955994
5, 0.42754, 0.4677, 0.4677, 6509.547467947006
6, 0.4436, 0.484, 0.484, 7708.762273788452
7, 0.45316, 0.4961, 0.4961, 8850.048881292343
8, 0.46422, 0.5092, 0.5092, 9997.150208234787
9, 0.47196, 0.5101, 0.5101, 11114.447713851929
10, 0.48214, 0.5195, 0.5195, 12147.857714653015
11, 0.4949, 0.5229, 0.5229, 13152.918037176132
12, 0.5009, 0.5329, 0.5329, 14114.44112944603
13, 0.50784, 0.5385, 0.5385, 15015.026603221893
14, 0.5094, 0.537, 0.537, 15982.631154060364
15, 0.52044, 0.5499, 0.5499, 16962.56027030945
16, 0.5255, 0.5537, 0.5537, 17906.765993356705
17, 0.53228, 0.5571, 0.5571, 18881.19550395012
18, 0.53192, 0.5612, 0.5612, 19920.916335105896
19, 0.53536, 0.5612, 0.5612, 20926.584688663483
20, 0.54418, 0.5715, 0.5715, 21884.79815864563
21, 0.54424, 0.5744, 0.5744, 22851.08388566971
22, 0.54688, 0.5729, 0.5729, 23817.816299676895
23, 0.55234, 0.5781, 0.5781, 24782.73674583435
24, 0.55412, 0.5802, 0.5802, 25748.32441854477
25, 0.55656, 0.5843, 0.5843, 26716.126916646957
26, 0.5628, 0.5861, 0.5861, 27679.361050367355
27, 0.56394, 0.5863, 0.5863, 28646.687060832977
28, 0.5682, 0.5961, 0.5961, 29604.60800266266
29, 0.57046, 0.596, 0.596, 30566.022694587708
30, 0.57012, 0.6005, 0.6005, 31533.743185520172
31, 0.57322, 0.5978, 0.5978, 32496.208491802216
32, 0.57608, 0.6021, 0.6021, 33463.51976919174
33, 0.57824, 0.6048, 0.6048, 34426.79156756401
34, 0.58052, 0.6063, 0.6063, 35394.805591106415
35, 0.58114, 0.6061, 0.6061, 36357.04784202576
36, 0.58254, 0.6033, 0.6033, 37317.60742068291
37, 0.5876, 0.6059, 0.6059, 38275.98814535141
38, 0.5944, 0.61, 0.61, 39236.51531243324
39, 0.59034, 0.6077, 0.6077, 40195.4565513134
40, 0.58946, 0.6127, 0.6127, 41157.51855754852
41, 0.59548, 0.6114, 0.6114, 42118.297853946686
42, 0.59298, 0.6089, 0.6089, 43083.01857638359
43, 0.59904, 0.6174, 0.6174, 44044.03215646744
44, 0.59932, 0.6141, 0.6141, 44999.821691036224
45, 0.6019, 0.6167, 0.6167, 45960.51523208618
46, 0.6006, 0.6173, 0.6173, 46920.205315351486
47, 0.60292, 0.6179, 0.6179, 47881.37054204941
48, 0.60668, 0.6201, 0.6201, 48847.33866238594
49, 0.60202, 0.6213, 0.6213, 49808.842686891556
