,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.1,0.1,0.1,"[[0, 0, 0, 1, 0, 0, 0, 0, 999, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0]]"
1,1,10,0.09996,0.1,0.1,"[[0, 0, 0, 1, 0, 0, 0, 0, 999, 0], [0, 0, 0, 1, 0, 0, 0, 0, 999, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 1, 0, 0, 0, 0, 999, 0], [0, 0, 0, 1, 0, 0, 0, 0, 999, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0]]"
2,2,10,0.09994,0.1001,0.1001,"[[0, 0, 0, 2, 0, 0, 0, 0, 998, 0], [0, 0, 0, 2, 0, 0, 0, 0, 998, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 1, 0, 0, 0, 0, 999, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 1, 0, 0, 0, 0, 999, 0], [0, 0, 0, 3, 0, 0, 0, 0, 997, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0]]"
3,3,10,0.10008,0.0999,0.0999,"[[0, 0, 0, 5, 0, 0, 0, 0, 995, 0], [0, 0, 0, 15, 0, 0, 0, 0, 985, 0], [0, 0, 0, 3, 0, 0, 0, 0, 997, 0], [0, 0, 0, 3, 0, 0, 0, 0, 997, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 5, 0, 0, 0, 0, 995, 0], [0, 0, 0, 2, 0, 0, 0, 0, 998, 0], [0, 0, 0, 7, 0, 0, 0, 0, 993, 0], [0, 0, 0, 4, 0, 0, 0, 0, 996, 0], [0, 0, 0, 1, 0, 0, 0, 0, 999, 0]]"
4,4,10,0.1001,0.1003,0.1003,"[[0, 0, 0, 17, 0, 0, 0, 0, 983, 0], [0, 0, 0, 38, 0, 0, 0, 0, 962, 0], [0, 0, 0, 15, 0, 0, 0, 0, 985, 0], [0, 0, 0, 22, 0, 0, 0, 0, 978, 0], [0, 0, 0, 9, 0, 0, 0, 0, 991, 0], [0, 0, 0, 28, 0, 0, 0, 0, 972, 0], [0, 0, 0, 8, 0, 0, 0, 0, 992, 0], [0, 0, 0, 27, 0, 0, 0, 0, 973, 0], [0, 0, 0, 19, 0, 0, 0, 0, 981, 0], [0, 0, 0, 7, 0, 0, 0, 0, 993, 0]]"
5,5,10,0.1001,0.0994,0.0994,"[[0, 0, 0, 113, 0, 0, 0, 0, 887, 0], [0, 0, 0, 131, 0, 0, 0, 0, 869, 0], [0, 0, 0, 80, 0, 0, 0, 0, 920, 0], [0, 0, 0, 111, 0, 0, 0, 0, 889, 0], [0, 0, 0, 55, 0, 0, 0, 0, 945, 0], [0, 0, 0, 125, 0, 0, 0, 0, 875, 0], [0, 0, 0, 57, 0, 0, 0, 0, 943, 0], [0, 0, 0, 94, 0, 0, 0, 0, 906, 0], [0, 0, 0, 117, 0, 0, 0, 0, 883, 0], [0, 0, 0, 57, 0, 0, 0, 0, 943, 0]]"
6,6,10,0.09774,0.0954,0.0954,"[[0, 0, 204, 178, 0, 62, 0, 0, 556, 0], [0, 0, 85, 274, 0, 22, 0, 0, 619, 0], [0, 0, 97, 181, 0, 42, 0, 0, 680, 0], [0, 0, 140, 218, 0, 34, 0, 0, 608, 0], [0, 0, 69, 191, 0, 11, 0, 0, 729, 0], [0, 0, 252, 185, 0, 54, 0, 0, 509, 0], [0, 0, 73, 218, 0, 15, 0, 0, 694, 0], [0, 0, 119, 220, 0, 23, 0, 0, 638, 0], [0, 0, 159, 219, 0, 37, 0, 0, 585, 0], [0, 0, 95, 136, 0, 22, 0, 0, 747, 0]]"
7,7,10,0.10164,0.0989,0.0989,"[[0, 0, 215, 9, 0, 713, 0, 0, 63, 0], [0, 4, 375, 28, 0, 475, 0, 0, 118, 0], [0, 2, 292, 23, 0, 549, 0, 0, 134, 0], [0, 8, 277, 27, 0, 565, 0, 0, 123, 0], [0, 0, 365, 15, 0, 449, 0, 0, 171, 0], [0, 3, 306, 8, 0, 599, 0, 0, 84, 0], [0, 2, 394, 36, 0, 440, 0, 0, 128, 0], [0, 3, 357, 10, 0, 514, 0, 0, 116, 0], [0, 2, 262, 12, 0, 657, 0, 0, 67, 0], [0, 12, 303, 9, 0, 520, 0, 0, 156, 0]]"
8,8,10,0.10628,0.1053,0.1053,"[[0, 36, 7, 0, 0, 953, 0, 0, 4, 0], [0, 103, 27, 1, 0, 864, 0, 0, 5, 0], [0, 78, 15, 5, 0, 898, 0, 0, 4, 0], [0, 77, 13, 2, 0, 899, 0, 0, 9, 0], [0, 86, 11, 2, 0, 890, 0, 0, 11, 0], [0, 55, 9, 0, 0, 930, 0, 0, 6, 0], [0, 91, 16, 0, 0, 891, 0, 0, 2, 0], [0, 70, 14, 1, 0, 909, 0, 0, 6, 0], [0, 51, 4, 0, 0, 942, 0, 0, 3, 0], [0, 115, 10, 0, 0, 866, 0, 0, 9, 0]]"
9,9,10,0.10238,0.1025,0.1025,"[[0, 985, 0, 0, 0, 14, 0, 0, 1, 0], [0, 997, 0, 0, 0, 2, 0, 0, 1, 0], [0, 991, 0, 0, 0, 8, 0, 0, 1, 0], [0, 972, 0, 0, 0, 27, 0, 0, 1, 0], [0, 992, 0, 0, 0, 7, 0, 0, 1, 0], [0, 970, 0, 0, 0, 28, 0, 0, 2, 0], [0, 993, 0, 0, 0, 7, 0, 0, 0, 0], [0, 985, 0, 0, 0, 14, 0, 0, 1, 0], [0, 983, 0, 0, 0, 17, 0, 0, 0, 0], [0, 996, 0, 0, 0, 0, 0, 0, 4, 0]]"
