round, train_acc, test_acc, f1, time_stamp
0, 0.1, 0.1, 0.1, 512.2366659641266
1, 0.09996, 0.1, 0.1, 1037.6187932491302
2, 0.09994, 0.1001, 0.1001, 1571.4744930267334
3, 0.10008, 0.0999, 0.0999, 2109.8088052272797
4, 0.1001, 0.1003, 0.1003, 2628.820652246475
5, 0.1001, 0.0994, 0.0994, 3150.214385032654
6, 0.09774, 0.0954, 0.0954, 3667.5298686027527
7, 0.10164, 0.0989, 0.0989, 4188.811407089233
8, 0.10628, 0.1053, 0.1053, 4705.747591018677
9, 0.10238, 0.1025, 0.1025, 5219.033772468567
10, 0.09932, 0.0993, 0.0993, 5742.579124212265
11, 0.09926, 0.1006, 0.1006, 6258.844611167908
12, 0.1, 0.1006, 0.1006, 6779.072331666946
13, 0.09894, 0.1005, 0.1005, 7292.8806393146515
14, 0.11036, 0.1133, 0.1133, 7841.920888662338
15, 0.10686, 0.1109, 0.1109, 8410.932188987732
16, 0.1425, 0.152, 0.152, 8974.213073015213
17, 0.11584, 0.1185, 0.1185, 9531.056592941284
18, 0.15558, 0.1591, 0.1591, 10090.773178577423
19, 0.11944, 0.123, 0.123, 10659.758325099945
20, 0.14356, 0.1455, 0.1455, 11219.997949361801
21, 0.11732, 0.1209, 0.1209, 11781.204170703888
22, 0.13742, 0.1376, 0.1376, 12335.244960546494
23, 0.11696, 0.1205, 0.1205, 12885.919467687607
24, 0.13926, 0.142, 0.142, 13442.604110479355
25, 0.13136, 0.1352, 0.1352, 14001.565782785416
26, 0.1355, 0.1354, 0.1354, 14553.302603006363
27, 0.1374, 0.1425, 0.1425, 15109.679394721985
28, 0.13908, 0.1431, 0.1431, 15661.477692365646
29, 0.14774, 0.1554, 0.1554, 16217.163076639175
30, 0.16168, 0.1709, 0.1709, 16774.956063508987
31, 0.15642, 0.1641, 0.1641, 17331.481739282608
32, 0.16556, 0.1749, 0.1749, 17890.96946644783
33, 0.15916, 0.1638, 0.1638, 18440.589681386948
34, 0.15568, 0.1603, 0.1603, 19003.29381632805
35, 0.17232, 0.1771, 0.1771, 19564.679707288742
36, 0.14822, 0.1517, 0.1517, 20122.981645345688
37, 0.17696, 0.1853, 0.1853, 20686.9047768116
38, 0.14676, 0.1526, 0.1526, 21245.91221022606
39, 0.17894, 0.1858, 0.1858, 21805.450296401978
40, 0.15136, 0.1585, 0.1585, 22356.524808883667
41, 0.16638, 0.1739, 0.1739, 22909.538277864456
42, 0.16448, 0.1749, 0.1749, 23457.933502674103
43, 0.16458, 0.1709, 0.1709, 24002.11688685417
44, 0.17672, 0.1883, 0.1883, 24555.102882146835
45, 0.15976, 0.1645, 0.1645, 25092.88958311081
46, 0.16716, 0.1789, 0.1789, 25643.469255447388
47, 0.15892, 0.1648, 0.1648, 26186.134736776352
48, 0.1551, 0.1687, 0.1687, 26725.501434326172
49, 0.1826, 0.1957, 0.1957, 27261.686720609665
