,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
0,0,10,10,0.2273,"[[0, 4, 0, 49, 0, 2, 57, 36, 675, 177], [0, 13, 0, 127, 0, 13, 157, 67, 465, 158], [0, 1, 0, 149, 0, 15, 460, 69, 221, 85], [0, 4, 0, 240, 0, 25, 409, 83, 140, 99], [0, 1, 0, 102, 0, 4, 652, 68, 103, 70], [0, 3, 0, 213, 0, 27, 398, 59, 218, 82], [0, 0, 0, 104, 0, 6, 759, 57, 25, 49], [0, 7, 0, 122, 0, 13, 337, 238, 113, 170], [0, 1, 0, 66, 0, 2, 35, 40, 657, 199], [0, 0, 0, 75, 0, 2, 129, 122, 333, 339]]"
1,1,10,10,0.3107,"[[5, 127, 0, 88, 3, 28, 21, 62, 523, 143], [0, 456, 0, 43, 5, 74, 48, 85, 124, 165], [2, 44, 0, 209, 22, 224, 230, 136, 96, 37], [0, 35, 0, 285, 6, 233, 187, 166, 36, 52], [0, 24, 0, 153, 67, 118, 405, 149, 51, 33], [0, 41, 0, 247, 10, 339, 165, 142, 38, 18], [0, 18, 0, 150, 31, 121, 539, 104, 10, 27], [0, 55, 0, 107, 14, 133, 114, 445, 28, 104], [0, 133, 0, 51, 1, 21, 7, 46, 552, 189], [0, 183, 0, 62, 0, 40, 48, 106, 142, 419]]"
2,2,10,10,0.3738,"[[113, 141, 6, 100, 12, 19, 28, 43, 480, 58], [2, 625, 0, 32, 4, 26, 32, 24, 107, 148], [23, 43, 9, 236, 85, 202, 202, 125, 42, 33], [2, 49, 0, 340, 23, 229, 167, 108, 22, 60], [11, 36, 4, 153, 224, 80, 285, 136, 40, 31], [0, 40, 3, 291, 28, 374, 122, 99, 20, 23], [0, 47, 1, 153, 70, 49, 560, 61, 6, 53], [4, 70, 1, 156, 42, 121, 70, 444, 18, 74], [7, 159, 0, 39, 8, 9, 13, 16, 659, 90], [2, 287, 0, 65, 1, 24, 29, 53, 149, 390]]"
3,3,10,10,0.4147,"[[299, 42, 31, 49, 38, 14, 56, 37, 377, 57], [15, 484, 2, 25, 7, 16, 85, 29, 179, 158], [45, 20, 98, 138, 144, 183, 236, 89, 25, 22], [8, 22, 18, 261, 40, 231, 284, 73, 19, 44], [23, 13, 23, 72, 312, 94, 315, 95, 40, 13], [6, 16, 22, 213, 38, 410, 176, 81, 26, 12], [0, 12, 11, 73, 87, 47, 710, 34, 7, 19], [18, 20, 18, 90, 74, 136, 124, 456, 20, 44], [44, 76, 8, 36, 15, 10, 31, 16, 680, 84], [17, 167, 1, 63, 4, 13, 87, 46, 165, 437]]"
4,4,10,10,0.4381,"[[293, 103, 23, 37, 55, 11, 53, 34, 323, 68], [5, 697, 2, 20, 5, 7, 63, 14, 86, 101], [46, 33, 119, 120, 161, 193, 206, 73, 20, 29], [5, 36, 19, 271, 35, 237, 281, 54, 11, 51], [21, 22, 22, 76, 328, 101, 306, 83, 21, 20], [4, 29, 15, 197, 43, 443, 163, 76, 14, 16], [2, 13, 14, 79, 71, 36, 736, 20, 6, 23], [12, 46, 8, 84, 78, 143, 121, 450, 8, 50], [40, 146, 5, 31, 25, 9, 29, 13, 610, 92], [10, 301, 2, 53, 4, 9, 58, 43, 86, 434]]"
5,5,10,10,0.4464,"[[286, 34, 65, 29, 87, 17, 64, 28, 333, 57], [18, 554, 4, 30, 13, 20, 87, 31, 109, 134], [31, 14, 183, 82, 220, 165, 204, 65, 23, 13], [3, 19, 20, 244, 67, 245, 311, 43, 12, 36], [14, 11, 37, 48, 409, 89, 292, 67, 22, 11], [3, 9, 26, 173, 70, 456, 169, 66, 17, 11], [1, 7, 12, 56, 91, 30, 773, 14, 5, 11], [12, 12, 13, 65, 116, 145, 133, 461, 13, 30], [46, 82, 8, 33, 45, 13, 39, 13, 647, 74], [13, 182, 2, 56, 9, 22, 91, 57, 117, 451]]"
6,6,10,10,0.4561,"[[257, 44, 46, 35, 81, 10, 56, 29, 368, 74], [10, 600, 1, 20, 8, 10, 63, 27, 108, 153], [29, 16, 174, 98, 222, 159, 154, 92, 31, 25], [4, 27, 25, 293, 62, 216, 249, 61, 15, 48], [10, 15, 33, 63, 441, 90, 204, 95, 31, 18], [2, 14, 27, 203, 78, 426, 122, 93, 16, 19], [2, 6, 18, 83, 115, 40, 689, 25, 7, 15], [8, 19, 8, 69, 107, 114, 101, 514, 14, 46], [26, 100, 10, 31, 36, 9, 30, 9, 675, 74], [9, 195, 2, 48, 10, 14, 66, 48, 116, 492]]"
7,7,10,10,0.4578,"[[365, 17, 79, 41, 69, 9, 67, 34, 266, 53], [27, 481, 8, 58, 14, 11, 86, 25, 138, 152], [34, 9, 308, 103, 182, 98, 176, 47, 28, 15], [6, 13, 52, 370, 72, 134, 275, 41, 13, 24], [15, 4, 97, 71, 416, 50, 254, 64, 21, 8], [3, 5, 72, 269, 75, 341, 142, 65, 17, 11], [4, 5, 35, 82, 103, 19, 731, 8, 6, 7], [15, 5, 37, 102, 123, 94, 116, 472, 10, 26], [73, 52, 23, 41, 34, 6, 38, 10, 654, 69], [22, 135, 14, 81, 16, 7, 83, 66, 136, 440]]"
8,8,10,10,0.4619,"[[293, 39, 58, 35, 73, 6, 67, 39, 335, 55], [17, 618, 1, 23, 10, 10, 65, 20, 122, 114], [34, 15, 233, 84, 193, 94, 228, 79, 24, 16], [5, 23, 35, 301, 74, 140, 320, 60, 12, 30], [15, 12, 47, 53, 436, 38, 272, 98, 19, 10], [1, 15, 53, 200, 81, 322, 194, 102, 16, 16], [3, 8, 25, 52, 89, 11, 774, 24, 5, 9], [14, 17, 16, 53, 99, 78, 131, 546, 10, 36], [43, 87, 13, 32, 34, 4, 38, 12, 674, 63], [16, 235, 4, 40, 5, 8, 83, 60, 127, 422]]"
9,9,10,10,0.4736,"[[350, 32, 67, 29, 69, 12, 52, 22, 313, 54], [23, 574, 4, 33, 12, 10, 50, 22, 163, 109], [41, 12, 312, 92, 183, 76, 177, 59, 32, 16], [9, 21, 51, 358, 78, 129, 253, 49, 22, 30], [22, 11, 87, 59, 429, 41, 220, 90, 26, 15], [4, 10, 72, 264, 69, 309, 148, 83, 27, 14], [3, 10, 40, 63, 90, 17, 745, 13, 14, 5], [28, 13, 28, 77, 101, 84, 102, 518, 16, 33], [59, 61, 11, 29, 35, 4, 26, 6, 718, 51], [17, 204, 9, 42, 17, 12, 66, 51, 159, 423]]"
