round, train_acc, test_acc, f1, time_stamp
0, 0.74755, 0.7622, 0.7622, 370.33400797843933
1, 0.91705, 0.9225, 0.9225, 746.7699618339539
2, 0.9528166666666666, 0.9583, 0.9583, 1129.028299331665
3, 0.9636, 0.9668, 0.9668, 1505.7266755104065
4, 0.9699, 0.9724, 0.9724, 1884.1930708885193
5, 0.9733166666666667, 0.9745, 0.9745, 2255.508864879608
6, 0.9762333333333333, 0.9773, 0.9773, 2631.5454218387604
7, 0.9782, 0.9782, 0.9782, 3003.336165904999
8, 0.9793833333333334, 0.9795, 0.9795, 3382.334110021591
9, 0.9797, 0.9789, 0.9789, 3757.557154417038
10, 0.9810166666666666, 0.9812, 0.9812, 4139.771677017212
11, 0.9817833333333333, 0.9815, 0.9815, 4522.897478818893
12, 0.9824, 0.9816, 0.9816, 4903.011552810669
13, 0.9831166666666666, 0.9817, 0.9817, 5281.90226316452
14, 0.9834333333333334, 0.9821, 0.9821, 5662.933344841003
15, 0.9842166666666666, 0.9824, 0.9824, 6041.531969308853
16, 0.9845666666666667, 0.9827, 0.9827, 6416.7775337696075
17, 0.9847833333333333, 0.9834, 0.9834, 6796.980489730835
18, 0.9852, 0.9836, 0.9836, 7171.62798166275
19, 0.9855166666666667, 0.9834, 0.9834, 7555.379588365555
20, 0.98575, 0.9837, 0.9837, 7936.08411192894
21, 0.986, 0.9837, 0.9837, 8319.055413484573
22, 0.9862333333333333, 0.9841, 0.9841, 8692.915899276733
23, 0.9868, 0.9837, 0.9837, 9071.527278900146
24, 0.9868, 0.9841, 0.9841, 9451.232655286789
25, 0.9872833333333333, 0.9842, 0.9842, 9829.753416061401
26, 0.98735, 0.9843, 0.9843, 10210.478699922562
27, 0.9876666666666667, 0.9843, 0.9843, 10590.640454292297
28, 0.9877833333333333, 0.9843, 0.9843, 10968.978717803955
29, 0.9881166666666666, 0.9846, 0.9846, 11349.933730125427
30, 0.9882, 0.9848, 0.9848, 11725.029079914093
31, 0.9881833333333333, 0.9846, 0.9846, 12105.0574696064
32, 0.9886166666666667, 0.985, 0.985, 12484.187803506851
33, 0.9889, 0.9847, 0.9847, 12869.173598051071
34, 0.9889666666666667, 0.9849, 0.9849, 13251.972197771072
35, 0.9892, 0.9848, 0.9848, 13634.638035774231
36, 0.9891666666666666, 0.9849, 0.9849, 14002.992128133774
37, 0.98935, 0.9855, 0.9855, 14370.661950349808
38, 0.9895166666666667, 0.9853, 0.9853, 14737.582387447357
39, 0.9895833333333334, 0.9857, 0.9857, 15102.03172326088
40, 0.9897833333333333, 0.9859, 0.9859, 15458.982988834381
41, 0.99005, 0.9859, 0.9859, 15815.835282564163
42, 0.9902833333333333, 0.9858, 0.9858, 16179.79819226265
43, 0.99035, 0.9861, 0.9861, 16541.229256868362
44, 0.9905333333333334, 0.9858, 0.9858, 16905.746151924133
45, 0.9905666666666667, 0.9855, 0.9855, 17272.645184516907
46, 0.9905, 0.9861, 0.9861, 17633.698760032654
47, 0.9907833333333333, 0.9861, 0.9861, 17994.649811029434
48, 0.99095, 0.986, 0.986, 18348.50885772705
49, 0.9909833333333333, 0.9862, 0.9862, 18706.453285455704
