,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
0,0,10,10,0.1,"[[0, 0, 0, 0, 1, 0, 999, 0, 0, 0], [0, 0, 0, 0, 1, 0, 999, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 1, 0, 999, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0]]"
1,1,10,10,0.1762,"[[2, 259, 1, 10, 227, 0, 12, 0, 119, 370], [0, 186, 0, 23, 291, 3, 50, 0, 53, 394], [0, 78, 3, 7, 592, 1, 59, 0, 19, 241], [0, 50, 0, 16, 630, 0, 79, 1, 6, 218], [0, 35, 1, 3, 595, 0, 95, 0, 9, 262], [0, 86, 0, 27, 621, 0, 76, 0, 5, 185], [0, 17, 0, 5, 590, 0, 222, 0, 0, 166], [0, 27, 0, 8, 481, 0, 44, 1, 8, 431], [0, 162, 0, 18, 173, 0, 1, 0, 125, 521], [0, 97, 0, 7, 199, 0, 32, 0, 53, 612]]"
2,2,10,10,0.1539,"[[0, 54, 40, 92, 566, 1, 18, 9, 67, 153], [0, 93, 49, 196, 507, 2, 51, 28, 4, 70], [0, 1, 6, 78, 674, 2, 184, 10, 14, 31], [0, 2, 3, 105, 684, 0, 178, 10, 1, 17], [0, 3, 3, 34, 692, 0, 232, 6, 3, 27], [0, 1, 2, 142, 661, 0, 171, 6, 2, 15], [0, 1, 0, 57, 524, 0, 407, 3, 0, 8], [0, 0, 1, 80, 732, 0, 81, 62, 2, 42], [0, 34, 34, 179, 576, 2, 10, 12, 35, 118], [0, 31, 27, 101, 628, 1, 40, 29, 4, 139]]"
3,3,10,10,0.1447,"[[12, 8, 35, 226, 507, 78, 4, 68, 33, 29], [0, 44, 0, 65, 499, 273, 9, 85, 15, 10], [3, 0, 1, 113, 749, 50, 49, 29, 4, 2], [1, 0, 0, 92, 761, 47, 57, 42, 0, 0], [1, 0, 1, 36, 878, 7, 40, 29, 3, 5], [1, 0, 1, 101, 773, 63, 42, 18, 0, 1], [0, 0, 0, 39, 824, 18, 101, 18, 0, 0], [0, 0, 1, 57, 705, 38, 22, 172, 1, 4], [7, 26, 6, 158, 520, 133, 4, 69, 55, 22], [0, 17, 1, 55, 584, 121, 7, 169, 17, 29]]"
4,4,10,10,0.2402,"[[79, 158, 17, 78, 286, 36, 28, 131, 131, 56], [0, 346, 24, 52, 137, 103, 56, 140, 23, 119], [12, 20, 12, 81, 494, 52, 220, 85, 9, 15], [1, 16, 3, 79, 350, 80, 312, 142, 4, 13], [4, 9, 6, 23, 644, 10, 215, 73, 7, 9], [1, 5, 8, 66, 394, 131, 315, 72, 3, 5], [0, 3, 4, 22, 500, 25, 380, 63, 0, 3], [0, 12, 8, 44, 367, 44, 154, 347, 5, 19], [11, 210, 8, 99, 224, 39, 21, 77, 199, 112], [1, 189, 9, 68, 143, 41, 90, 243, 31, 185]]"
5,5,10,10,0.3013,"[[119, 83, 40, 48, 302, 38, 31, 66, 233, 40], [2, 442, 17, 33, 104, 47, 86, 68, 90, 111], [12, 18, 49, 93, 488, 93, 152, 65, 16, 14], [1, 22, 7, 91, 332, 150, 248, 121, 5, 23], [4, 10, 12, 19, 690, 30, 160, 55, 17, 3], [1, 7, 18, 89, 372, 210, 215, 71, 10, 7], [0, 6, 11, 37, 451, 39, 380, 62, 3, 11], [3, 11, 18, 63, 337, 67, 126, 338, 14, 23], [28, 104, 9, 56, 203, 17, 29, 31, 464, 59], [6, 185, 3, 58, 105, 31, 94, 126, 162, 230]]"
6,6,10,10,0.337,"[[133, 66, 37, 44, 284, 36, 56, 50, 224, 70], [6, 448, 7, 30, 54, 33, 116, 26, 76, 204], [14, 12, 48, 105, 375, 229, 122, 63, 12, 20], [2, 17, 11, 198, 207, 283, 145, 97, 6, 34], [5, 6, 17, 59, 572, 112, 139, 69, 11, 10], [1, 9, 15, 147, 203, 450, 96, 59, 6, 14], [0, 4, 9, 80, 300, 98, 421, 59, 3, 26], [6, 6, 15, 105, 201, 190, 96, 339, 6, 36], [34, 121, 6, 61, 141, 11, 72, 22, 431, 101], [14, 232, 3, 83, 31, 41, 109, 63, 94, 330]]"
7,7,10,10,0.3845,"[[280, 35, 55, 39, 232, 12, 32, 21, 236, 58], [12, 405, 21, 31, 69, 21, 80, 20, 126, 215], [26, 10, 122, 124, 389, 158, 78, 58, 13, 22], [8, 8, 27, 289, 241, 224, 115, 53, 7, 28], [19, 5, 29, 105, 609, 65, 90, 56, 11, 11], [4, 7, 27, 228, 207, 393, 63, 55, 7, 9], [1, 3, 15, 114, 341, 61, 420, 27, 2, 16], [4, 5, 29, 127, 233, 138, 49, 360, 9, 46], [75, 51, 8, 49, 162, 9, 22, 10, 528, 86], [11, 101, 11, 67, 57, 21, 81, 56, 156, 439]]"
8,8,10,10,0.3849,"[[281, 45, 56, 28, 214, 25, 60, 21, 244, 26], [13, 482, 14, 33, 62, 23, 169, 19, 98, 87], [28, 12, 143, 69, 365, 178, 145, 42, 12, 6], [3, 8, 29, 189, 216, 284, 207, 47, 6, 11], [11, 6, 36, 47, 591, 95, 142, 54, 15, 3], [1, 8, 36, 129, 192, 454, 122, 50, 7, 1], [1, 3, 8, 66, 275, 63, 556, 22, 2, 4], [5, 2, 23, 60, 225, 195, 104, 356, 9, 21], [58, 73, 18, 44, 143, 13, 59, 12, 543, 37], [10, 191, 15, 57, 66, 31, 170, 60, 146, 254]]"
9,9,10,10,0.3542,"[[274, 11, 64, 28, 322, 17, 65, 41, 149, 29], [14, 276, 29, 40, 139, 33, 265, 27, 81, 96], [20, 3, 150, 73, 466, 98, 126, 54, 8, 2], [2, 3, 34, 188, 299, 179, 236, 55, 2, 2], [9, 1, 28, 37, 710, 35, 120, 57, 3, 0], [2, 1, 34, 137, 295, 334, 128, 63, 5, 1], [0, 2, 7, 36, 349, 24, 561, 18, 1, 2], [5, 1, 19, 51, 302, 128, 99, 382, 4, 9], [71, 34, 20, 50, 253, 11, 62, 18, 442, 39], [16, 55, 31, 54, 143, 29, 251, 94, 102, 225]]"
10,10,10,10,0.4564,"[[399, 59, 46, 23, 98, 7, 38, 38, 219, 73], [28, 588, 10, 12, 21, 10, 58, 16, 84, 173], [51, 21, 177, 76, 321, 100, 129, 90, 15, 20], [10, 24, 44, 237, 161, 182, 208, 83, 12, 39], [20, 7, 36, 56, 565, 36, 142, 103, 17, 18], [5, 12, 47, 170, 146, 362, 113, 123, 8, 14], [1, 8, 18, 59, 224, 19, 621, 32, 3, 15], [8, 12, 14, 57, 158, 106, 61, 533, 11, 40], [105, 83, 10, 47, 60, 7, 18, 20, 571, 79], [20, 174, 11, 29, 25, 12, 57, 54, 107, 511]]"
11,11,10,10,0.4558,"[[322, 67, 54, 34, 123, 13, 37, 28, 258, 64], [22, 614, 11, 11, 23, 10, 56, 14, 95, 144], [34, 16, 165, 88, 329, 140, 120, 74, 17, 17], [8, 22, 35, 262, 146, 237, 187, 63, 11, 29], [15, 7, 36, 53, 569, 72, 123, 97, 15, 13], [2, 15, 40, 181, 128, 425, 91, 101, 8, 9], [1, 8, 12, 70, 222, 41, 602, 27, 3, 14], [6, 11, 10, 61, 151, 136, 55, 522, 11, 37], [52, 92, 16, 46, 71, 7, 23, 15, 614, 64], [10, 214, 14, 45, 22, 11, 53, 51, 117, 463]]"
12,12,10,10,0.4224,"[[262, 30, 72, 48, 219, 13, 58, 43, 220, 35], [25, 481, 26, 29, 55, 21, 161, 26, 83, 93], [16, 5, 174, 95, 378, 101, 143, 72, 11, 5], [3, 5, 35, 280, 202, 162, 231, 72, 4, 6], [11, 1, 37, 55, 635, 36, 118, 99, 7, 1], [1, 5, 40, 208, 175, 344, 118, 102, 6, 1], [0, 2, 9, 63, 268, 17, 606, 28, 3, 4], [3, 4, 10, 66, 189, 114, 84, 510, 7, 13], [40, 54, 23, 55, 132, 8, 46, 19, 572, 51], [10, 140, 21, 60, 55, 17, 164, 71, 102, 360]]"
13,13,10,10,0.4668,"[[412, 54, 64, 39, 105, 4, 44, 22, 205, 51], [26, 608, 14, 12, 29, 10, 75, 10, 85, 131], [39, 16, 232, 88, 329, 82, 121, 60, 21, 12], [13, 18, 53, 313, 156, 137, 213, 59, 11, 27], [21, 9, 49, 63, 588, 38, 123, 86, 12, 11], [4, 11, 60, 247, 132, 307, 114, 104, 10, 11], [1, 8, 23, 74, 219, 11, 629, 22, 2, 11], [10, 11, 17, 66, 175, 103, 59, 519, 8, 32], [83, 87, 23, 44, 69, 5, 24, 8, 600, 57], [18, 200, 17, 50, 24, 4, 67, 44, 116, 460]]"
14,14,10,10,0.4589,"[[352, 43, 53, 47, 160, 6, 61, 34, 197, 47], [27, 556, 17, 16, 42, 12, 100, 19, 78, 133], [30, 10, 176, 101, 348, 85, 167, 60, 13, 10], [9, 13, 29, 315, 165, 140, 240, 67, 4, 18], [13, 4, 35, 61, 598, 38, 143, 94, 11, 3], [1, 6, 41, 256, 146, 317, 131, 92, 5, 5], [1, 2, 10, 63, 189, 13, 688, 21, 3, 10], [3, 6, 11, 65, 173, 104, 69, 540, 7, 22], [64, 71, 18, 49, 93, 7, 41, 15, 580, 62], [16, 156, 21, 52, 38, 9, 96, 54, 91, 467]]"
