,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,20,0.0988,0.0974,0.0974,"[[0, 6, 0, 0, 0, 0, 0, 994, 0, 0], [0, 22, 0, 0, 0, 0, 0, 978, 0, 0], [0, 33, 0, 0, 1, 0, 0, 966, 0, 0], [0, 56, 0, 0, 1, 1, 0, 942, 0, 0], [0, 38, 0, 0, 0, 0, 0, 962, 0, 0], [0, 48, 0, 0, 1, 0, 0, 951, 0, 0], [0, 44, 0, 0, 0, 0, 0, 956, 0, 0], [0, 45, 0, 0, 3, 0, 0, 952, 0, 0], [3, 14, 0, 0, 0, 0, 0, 983, 0, 0], [0, 6, 0, 0, 2, 0, 0, 992, 0, 0]]"
1,1,20,0.10016,0.1001,0.1001,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [998, 2, 0, 0, 0, 0, 0, 0, 0, 0], [994, 6, 0, 0, 0, 0, 0, 0, 0, 0], [998, 1, 0, 0, 0, 1, 0, 0, 0, 0], [996, 3, 0, 0, 0, 1, 0, 0, 0, 0], [999, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [999, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
2,2,20,0.13396,0.1346,0.1346,"[[907, 1, 0, 92, 0, 0, 0, 0, 0, 0], [817, 3, 0, 180, 0, 0, 0, 0, 0, 0], [744, 0, 0, 256, 0, 0, 0, 0, 0, 0], [556, 4, 0, 436, 0, 0, 4, 0, 0, 0], [610, 0, 0, 388, 0, 0, 2, 0, 0, 0], [596, 1, 0, 403, 0, 0, 0, 0, 0, 0], [528, 1, 0, 470, 0, 1, 0, 0, 0, 0], [707, 2, 0, 291, 0, 0, 0, 0, 0, 0], [865, 1, 0, 134, 0, 0, 0, 0, 0, 0], [884, 5, 0, 111, 0, 0, 0, 0, 0, 0]]"
3,3,20,0.13966,0.1426,0.1426,"[[822, 22, 1, 155, 0, 0, 0, 0, 0, 0], [699, 76, 1, 223, 0, 0, 1, 0, 0, 0], [616, 37, 1, 344, 0, 1, 1, 0, 0, 0], [444, 24, 2, 523, 1, 0, 6, 0, 0, 0], [501, 22, 1, 472, 1, 0, 3, 0, 0, 0], [475, 16, 0, 506, 0, 3, 0, 0, 0, 0], [410, 42, 0, 546, 0, 2, 0, 0, 0, 0], [608, 29, 0, 361, 1, 1, 0, 0, 0, 0], [787, 27, 0, 184, 0, 2, 0, 0, 0, 0], [800, 69, 1, 129, 1, 0, 0, 0, 0, 0]]"
4,4,20,0.14734,0.1535,0.1535,"[[720, 62, 1, 217, 0, 0, 0, 0, 0, 0], [522, 200, 2, 269, 0, 6, 1, 0, 0, 0], [438, 63, 2, 490, 0, 3, 4, 0, 0, 0], [327, 54, 2, 604, 3, 4, 6, 0, 0, 0], [327, 49, 1, 617, 2, 2, 2, 0, 0, 0], [337, 47, 1, 609, 0, 6, 0, 0, 0, 0], [264, 81, 2, 640, 3, 9, 1, 0, 0, 0], [462, 96, 0, 436, 1, 5, 0, 0, 0, 0], [649, 120, 0, 227, 0, 4, 0, 0, 0, 0], [644, 194, 0, 161, 1, 0, 0, 0, 0, 0]]"
5,5,20,0.15824,0.1644,0.1644,"[[719, 100, 1, 179, 0, 1, 0, 0, 0, 0], [458, 265, 4, 267, 0, 4, 2, 0, 0, 0], [351, 93, 5, 540, 1, 4, 6, 0, 0, 0], [257, 73, 5, 647, 6, 6, 6, 0, 0, 0], [241, 83, 1, 667, 2, 1, 5, 0, 0, 0], [256, 78, 4, 652, 6, 4, 0, 0, 0, 0], [189, 87, 2, 703, 4, 13, 2, 0, 0, 0], [354, 162, 2, 474, 2, 6, 0, 0, 0, 0], [620, 170, 0, 207, 0, 3, 0, 0, 0, 0], [557, 266, 2, 173, 1, 0, 1, 0, 0, 0]]"
6,6,20,0.1699,0.1764,0.1764,"[[707, 125, 11, 148, 6, 1, 2, 0, 0, 0], [412, 296, 11, 255, 15, 2, 9, 0, 0, 0], [262, 107, 13, 581, 20, 6, 10, 0, 0, 1], [166, 90, 20, 666, 39, 6, 12, 0, 0, 1], [138, 102, 10, 686, 35, 7, 22, 0, 0, 0], [147, 112, 12, 676, 39, 12, 2, 0, 0, 0], [72, 85, 6, 721, 41, 41, 34, 0, 0, 0], [180, 220, 14, 519, 57, 6, 4, 0, 0, 0], [613, 214, 1, 168, 4, 0, 0, 0, 0, 0], [445, 352, 2, 180, 17, 0, 3, 0, 0, 1]]"
7,7,20,0.1961,0.206,0.206,"[[717, 132, 33, 84, 18, 0, 16, 0, 0, 0], [427, 294, 17, 161, 48, 0, 53, 0, 0, 0], [238, 95, 44, 391, 95, 2, 133, 0, 0, 2], [126, 93, 58, 505, 111, 2, 103, 0, 0, 2], [130, 70, 25, 392, 139, 5, 238, 0, 0, 1], [132, 118, 41, 492, 129, 4, 84, 0, 0, 0], [40, 64, 27, 367, 142, 4, 356, 0, 0, 0], [128, 214, 54, 351, 192, 5, 53, 0, 0, 3], [632, 222, 5, 125, 10, 0, 5, 0, 0, 1], [426, 338, 16, 114, 80, 0, 25, 0, 0, 1]]"
8,8,20,0.208,0.2149,0.2149,"[[700, 125, 62, 58, 28, 0, 24, 0, 0, 3], [421, 271, 31, 131, 82, 0, 60, 1, 0, 3], [213, 71, 95, 249, 144, 1, 222, 3, 0, 2], [110, 65, 112, 397, 158, 1, 155, 0, 0, 2], [114, 50, 65, 230, 200, 0, 340, 1, 0, 0], [104, 93, 96, 399, 169, 1, 137, 0, 0, 1], [25, 41, 66, 211, 181, 0, 476, 0, 0, 0], [107, 163, 123, 221, 290, 1, 85, 3, 0, 7], [622, 210, 30, 108, 18, 0, 9, 0, 0, 3], [409, 301, 56, 81, 113, 0, 33, 1, 0, 6]]"
9,9,20,0.21026,0.2181,0.2181,"[[725, 115, 46, 57, 20, 0, 28, 0, 1, 8], [435, 263, 30, 132, 69, 0, 62, 1, 2, 6], [237, 68, 79, 250, 113, 1, 244, 3, 0, 5], [130, 72, 94, 414, 126, 3, 155, 3, 0, 3], [129, 43, 53, 248, 164, 0, 361, 1, 0, 1], [137, 95, 77, 395, 147, 3, 144, 0, 0, 2], [31, 42, 62, 226, 146, 3, 490, 0, 0, 0], [122, 157, 111, 231, 243, 1, 101, 19, 0, 15], [663, 195, 21, 92, 12, 0, 10, 0, 1, 6], [439, 266, 56, 89, 87, 0, 35, 3, 2, 23]]"
