,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.10002,0.1,"[[0, 0, 0, 1, 0, 0, 0, 0, 999, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0]]"
1,1,0.09998,0.1,"[[0, 0, 0, 1, 0, 0, 0, 0, 999, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 1, 0, 0, 0, 0, 999, 0], [0, 0, 0, 1, 0, 0, 0, 0, 999, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0]]"
2,2,0.10018,0.1004,"[[6, 0, 0, 0, 0, 0, 0, 0, 994, 0], [3, 0, 0, 0, 0, 0, 0, 0, 997, 0], [12, 0, 0, 0, 0, 0, 0, 0, 988, 0], [6, 0, 0, 0, 0, 0, 0, 0, 994, 0], [1, 0, 0, 0, 0, 0, 0, 0, 999, 0], [9, 0, 0, 0, 0, 0, 0, 0, 991, 0], [5, 0, 0, 0, 0, 0, 0, 0, 995, 0], [13, 0, 0, 0, 0, 0, 0, 0, 987, 0], [2, 0, 0, 0, 0, 0, 0, 0, 998, 0], [1, 0, 0, 0, 0, 0, 0, 0, 999, 0]]"
3,3,0.10396,0.1037,"[[170, 0, 0, 0, 0, 0, 0, 0, 830, 0], [153, 0, 0, 0, 0, 0, 0, 0, 847, 0], [198, 0, 0, 0, 0, 0, 0, 0, 802, 0], [241, 0, 0, 0, 0, 0, 0, 0, 759, 0], [131, 0, 0, 0, 0, 0, 0, 0, 869, 0], [286, 0, 0, 0, 0, 0, 0, 0, 714, 0], [179, 0, 0, 0, 0, 0, 0, 0, 821, 0], [221, 0, 0, 0, 0, 0, 0, 0, 779, 0], [133, 0, 0, 0, 0, 0, 0, 0, 867, 0], [154, 0, 0, 0, 0, 0, 0, 0, 846, 0]]"
4,4,0.10572,0.1082,"[[722, 0, 0, 0, 0, 0, 0, 0, 278, 0], [636, 0, 0, 0, 0, 0, 0, 0, 364, 0], [686, 0, 0, 0, 0, 0, 0, 0, 314, 0], [721, 0, 0, 0, 0, 0, 0, 0, 279, 0], [648, 0, 0, 0, 0, 0, 0, 0, 352, 0], [786, 0, 0, 0, 0, 0, 0, 0, 214, 0], [735, 0, 0, 0, 0, 0, 0, 0, 265, 0], [737, 0, 0, 0, 0, 0, 0, 0, 263, 0], [640, 0, 0, 0, 0, 0, 0, 0, 360, 0], [626, 0, 0, 0, 0, 0, 0, 0, 374, 0]]"
5,5,0.10012,0.0998,"[[949, 0, 0, 0, 0, 0, 0, 0, 51, 0], [916, 0, 0, 0, 0, 0, 0, 0, 84, 0], [941, 0, 0, 0, 0, 0, 0, 0, 59, 0], [949, 0, 0, 0, 0, 0, 0, 0, 51, 0], [958, 0, 0, 0, 0, 0, 0, 0, 42, 0], [968, 0, 0, 0, 0, 0, 0, 0, 32, 0], [974, 0, 0, 0, 0, 0, 0, 0, 26, 0], [954, 0, 0, 0, 0, 0, 0, 0, 46, 0], [951, 0, 0, 0, 0, 0, 0, 0, 49, 0], [929, 0, 0, 0, 0, 0, 0, 0, 71, 0]]"
6,6,0.09992,0.0999,"[[998, 0, 0, 0, 0, 0, 0, 0, 2, 0], [989, 0, 0, 0, 0, 0, 0, 0, 11, 0], [998, 0, 0, 0, 0, 0, 0, 0, 2, 0], [997, 0, 0, 0, 0, 0, 0, 0, 3, 0], [996, 0, 0, 0, 0, 0, 0, 0, 4, 0], [997, 0, 0, 0, 0, 0, 0, 0, 3, 0], [999, 0, 0, 0, 0, 0, 0, 0, 1, 0], [999, 0, 0, 0, 0, 0, 0, 0, 1, 0], [999, 0, 0, 0, 0, 0, 0, 0, 1, 0], [993, 0, 0, 0, 0, 0, 0, 0, 7, 0]]"
7,7,0.09996,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [999, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [998, 0, 0, 0, 0, 0, 0, 0, 2, 0]]"
8,8,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
9,9,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
10,10,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
11,11,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12,12,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
