,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000]]"
1,1,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000]]"
2,2,0.1005,0.0992,"[[0, 0, 0, 0, 0, 0, 0, 0, 9, 991], [0, 0, 0, 0, 0, 0, 0, 0, 6, 994], [0, 0, 0, 0, 0, 0, 0, 0, 4, 996], [0, 0, 0, 0, 0, 0, 0, 0, 6, 994], [0, 0, 0, 0, 0, 0, 0, 0, 3, 997], [0, 0, 0, 0, 0, 0, 0, 0, 4, 996], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 2, 998], [0, 0, 0, 0, 0, 0, 0, 0, 5, 995], [0, 0, 0, 0, 0, 0, 0, 0, 13, 987]]"
3,3,0.106,0.1058,"[[0, 0, 0, 0, 0, 0, 0, 0, 136, 864], [0, 0, 0, 0, 0, 1, 0, 0, 89, 910], [0, 0, 0, 0, 0, 2, 0, 0, 44, 954], [0, 0, 0, 0, 0, 1, 0, 0, 54, 945], [0, 0, 0, 0, 0, 0, 0, 0, 34, 966], [0, 0, 0, 0, 0, 5, 0, 0, 97, 898], [0, 0, 0, 0, 0, 7, 0, 0, 25, 968], [0, 0, 0, 0, 0, 4, 0, 0, 54, 942], [0, 0, 0, 0, 0, 5, 0, 0, 132, 863], [0, 0, 0, 0, 0, 0, 0, 0, 79, 921]]"
4,4,0.11972,0.1227,"[[0, 0, 0, 0, 0, 9, 0, 0, 356, 635], [0, 0, 0, 0, 0, 36, 0, 0, 248, 716], [0, 0, 0, 0, 0, 14, 0, 0, 150, 836], [0, 0, 0, 0, 0, 32, 0, 0, 158, 810], [0, 0, 0, 0, 0, 22, 0, 0, 102, 876], [0, 0, 0, 0, 0, 49, 0, 0, 258, 693], [0, 0, 0, 0, 0, 43, 0, 0, 111, 846], [0, 0, 0, 0, 0, 26, 0, 0, 167, 807], [0, 0, 0, 0, 0, 33, 0, 0, 395, 572], [0, 0, 0, 0, 0, 7, 0, 0, 210, 783]]"
5,5,0.13298,0.1334,"[[0, 0, 0, 0, 0, 24, 0, 0, 619, 357], [0, 0, 0, 0, 0, 71, 0, 0, 453, 476], [0, 0, 0, 0, 0, 50, 0, 0, 367, 583], [0, 0, 0, 0, 0, 101, 0, 0, 332, 567], [0, 0, 0, 0, 0, 61, 0, 0, 290, 649], [0, 0, 0, 1, 0, 111, 0, 0, 439, 449], [0, 0, 0, 0, 0, 120, 0, 0, 292, 588], [0, 0, 0, 0, 0, 57, 0, 0, 326, 617], [0, 0, 0, 0, 0, 56, 0, 0, 615, 329], [0, 0, 0, 0, 0, 14, 0, 0, 378, 608]]"
6,6,0.1327,0.1338,"[[0, 0, 0, 0, 0, 28, 0, 0, 810, 162], [0, 0, 0, 2, 0, 88, 0, 0, 658, 252], [0, 0, 0, 1, 0, 82, 0, 0, 639, 278], [0, 0, 0, 7, 0, 152, 0, 0, 538, 303], [0, 0, 0, 1, 0, 123, 0, 0, 528, 348], [0, 0, 0, 8, 0, 144, 0, 0, 619, 229], [0, 0, 0, 1, 0, 174, 0, 0, 529, 296], [0, 0, 0, 0, 0, 82, 0, 0, 539, 379], [0, 0, 0, 5, 0, 56, 0, 0, 794, 145], [0, 0, 0, 1, 0, 22, 0, 0, 584, 393]]"
7,7,0.1268,0.1259,"[[1, 0, 0, 6, 0, 26, 0, 0, 902, 65], [0, 0, 0, 7, 0, 81, 0, 0, 796, 116], [0, 0, 0, 10, 0, 86, 0, 0, 774, 130], [0, 0, 0, 32, 0, 137, 0, 0, 660, 171], [0, 1, 0, 14, 0, 144, 0, 0, 663, 178], [0, 1, 0, 24, 0, 123, 0, 0, 719, 133], [0, 0, 0, 8, 0, 191, 0, 0, 659, 142], [0, 0, 0, 17, 0, 60, 0, 0, 701, 222], [0, 0, 0, 9, 0, 47, 0, 0, 878, 66], [0, 0, 0, 4, 0, 17, 0, 0, 754, 225]]"
8,8,0.11774,0.1169,"[[7, 0, 0, 11, 0, 10, 0, 0, 952, 20], [1, 0, 0, 17, 0, 35, 0, 0, 904, 43], [3, 2, 0, 31, 0, 29, 0, 0, 891, 44], [12, 0, 0, 86, 0, 47, 0, 0, 775, 80], [4, 0, 0, 57, 0, 50, 0, 0, 832, 57], [36, 0, 0, 68, 0, 33, 0, 0, 799, 64], [2, 1, 0, 36, 0, 92, 0, 0, 817, 52], [11, 0, 0, 44, 0, 24, 0, 0, 812, 109], [3, 0, 0, 25, 0, 16, 0, 0, 934, 22], [1, 0, 0, 10, 0, 7, 0, 0, 873, 109]]"
9,9,0.12154,0.1181,"[[44, 0, 0, 17, 0, 10, 0, 0, 913, 16], [16, 0, 0, 30, 0, 35, 0, 0, 882, 37], [43, 1, 0, 56, 0, 24, 0, 0, 841, 35], [107, 0, 0, 134, 0, 23, 0, 0, 673, 63], [60, 0, 0, 96, 0, 43, 0, 0, 763, 38], [158, 1, 0, 106, 0, 15, 0, 0, 666, 54], [38, 1, 0, 72, 0, 85, 0, 0, 757, 47], [79, 0, 0, 59, 0, 16, 0, 0, 743, 103], [36, 0, 0, 39, 0, 10, 0, 0, 893, 22], [16, 0, 0, 11, 0, 5, 0, 0, 873, 95]]"
