,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,20,0.19958,0.2066,0.2066,"[[0, 117, 10, 1, 0, 0, 52, 0, 796, 24], [0, 356, 45, 1, 0, 0, 154, 0, 396, 48], [0, 213, 57, 3, 0, 0, 426, 0, 278, 23], [0, 198, 145, 17, 0, 0, 410, 0, 196, 34], [0, 158, 72, 3, 0, 0, 603, 0, 141, 23], [0, 237, 150, 16, 0, 1, 350, 0, 213, 33], [0, 146, 39, 5, 0, 0, 705, 0, 79, 26], [0, 251, 68, 12, 0, 0, 325, 0, 182, 162], [0, 126, 40, 2, 0, 0, 30, 0, 782, 20], [0, 214, 14, 1, 0, 0, 130, 0, 493, 148]]"
1,1,20,0.25304,0.2679,0.2679,"[[0, 17, 64, 58, 1, 2, 104, 37, 684, 33], [0, 240, 53, 54, 0, 11, 263, 16, 299, 64], [0, 12, 71, 151, 1, 5, 596, 31, 117, 16], [0, 5, 33, 283, 0, 7, 561, 51, 47, 13], [0, 2, 41, 81, 1, 0, 760, 37, 71, 7], [0, 4, 43, 349, 0, 5, 527, 24, 39, 9], [0, 1, 8, 49, 0, 1, 902, 20, 12, 7], [0, 6, 40, 159, 1, 5, 492, 220, 39, 38], [0, 30, 25, 60, 0, 3, 87, 18, 729, 48], [0, 60, 21, 63, 0, 8, 244, 42, 334, 228]]"
2,2,20,0.37304,0.3941,0.3941,"[[28, 91, 82, 39, 9, 0, 43, 26, 649, 33], [0, 704, 7, 26, 3, 5, 50, 7, 124, 74], [2, 43, 229, 187, 74, 49, 258, 59, 82, 17], [0, 46, 92, 460, 8, 49, 221, 59, 29, 36], [1, 27, 143, 118, 160, 19, 392, 73, 58, 9], [0, 26, 82, 461, 28, 140, 160, 63, 25, 15], [0, 24, 43, 107, 31, 9, 731, 20, 16, 19], [0, 49, 51, 197, 56, 63, 97, 419, 24, 44], [0, 140, 23, 43, 2, 1, 16, 9, 722, 44], [0, 302, 5, 59, 1, 2, 71, 29, 183, 348]]"
3,3,20,0.42152,0.4448,0.4448,"[[65, 83, 120, 34, 15, 6, 37, 20, 590, 30], [1, 751, 7, 17, 4, 6, 44, 5, 97, 68], [6, 41, 335, 125, 76, 68, 212, 54, 69, 14], [3, 37, 98, 372, 13, 111, 249, 58, 23, 36], [1, 27, 168, 80, 234, 30, 307, 96, 50, 7], [0, 23, 85, 303, 38, 283, 162, 72, 23, 11], [0, 21, 49, 76, 44, 14, 751, 13, 22, 10], [1, 36, 53, 121, 67, 79, 80, 509, 20, 34], [1, 120, 28, 27, 5, 9, 12, 8, 736, 54], [0, 294, 10, 45, 3, 3, 57, 29, 147, 412]]"
4,4,20,0.45486,0.4772,0.4772,"[[110, 71, 162, 41, 15, 6, 40, 28, 479, 48], [2, 765, 7, 18, 3, 7, 31, 7, 68, 92], [11, 30, 400, 149, 59, 58, 183, 52, 40, 18], [3, 28, 91, 431, 14, 104, 232, 50, 12, 35], [2, 22, 174, 102, 228, 25, 285, 113, 43, 6], [0, 15, 98, 344, 23, 281, 144, 64, 17, 14], [0, 20, 47, 82, 34, 9, 769, 14, 9, 16], [2, 23, 39, 125, 62, 79, 70, 543, 15, 42], [4, 95, 30, 29, 6, 16, 18, 7, 729, 66], [0, 246, 9, 46, 3, 5, 49, 24, 102, 516]]"
5,5,20,0.47236,0.5002,0.5002,"[[180, 65, 152, 21, 18, 3, 41, 23, 456, 41], [2, 787, 8, 10, 3, 5, 22, 8, 75, 80], [19, 31, 454, 112, 53, 58, 160, 42, 54, 17], [6, 28, 90, 409, 26, 109, 212, 54, 31, 35], [7, 22, 175, 92, 249, 26, 246, 119, 55, 9], [2, 18, 111, 312, 24, 306, 130, 59, 23, 15], [1, 21, 58, 66, 34, 12, 764, 14, 18, 12], [5, 20, 42, 91, 57, 77, 61, 582, 18, 47], [9, 87, 21, 22, 4, 10, 16, 9, 775, 47], [1, 272, 8, 25, 2, 6, 46, 22, 122, 496]]"
6,6,20,0.48952,0.5142,0.5142,"[[222, 59, 151, 20, 31, 6, 48, 19, 408, 36], [3, 794, 8, 12, 3, 4, 29, 7, 66, 74], [15, 28, 444, 98, 94, 55, 171, 35, 48, 12], [4, 25, 87, 397, 42, 108, 237, 49, 26, 25], [8, 15, 138, 82, 346, 24, 238, 100, 43, 6], [2, 12, 96, 306, 41, 301, 154, 52, 19, 17], [0, 23, 52, 49, 50, 9, 788, 10, 12, 7], [4, 15, 36, 81, 81, 79, 66, 584, 14, 40], [8, 76, 26, 20, 8, 9, 15, 10, 784, 44], [1, 277, 15, 21, 2, 12, 55, 22, 113, 482]]"
7,7,20,0.50516,0.5284,0.5284,"[[262, 51, 129, 18, 32, 3, 50, 19, 395, 41], [3, 776, 8, 13, 3, 4, 25, 9, 77, 82], [20, 26, 468, 81, 82, 56, 165, 39, 51, 12], [6, 25, 90, 359, 47, 123, 243, 48, 29, 30], [13, 14, 130, 73, 347, 21, 237, 115, 45, 5], [4, 8, 98, 266, 38, 332, 159, 57, 21, 17], [0, 21, 45, 41, 50, 14, 796, 12, 14, 7], [8, 11, 32, 75, 68, 72, 71, 609, 15, 39], [14, 66, 23, 19, 9, 9, 12, 7, 802, 39], [3, 237, 16, 19, 3, 14, 42, 20, 113, 533]]"
8,8,20,0.51626,0.5407,0.5407,"[[257, 48, 120, 22, 33, 3, 47, 20, 396, 54], [2, 780, 10, 13, 5, 2, 21, 7, 63, 97], [19, 21, 445, 105, 96, 56, 154, 42, 48, 14], [5, 22, 75, 419, 49, 121, 199, 49, 26, 35], [11, 14, 119, 85, 371, 22, 203, 124, 45, 6], [1, 7, 80, 293, 41, 344, 139, 58, 16, 21], [0, 20, 47, 53, 47, 12, 792, 11, 10, 8], [7, 9, 31, 87, 66, 69, 56, 624, 15, 36], [10, 62, 17, 28, 14, 10, 14, 7, 796, 42], [4, 215, 14, 19, 2, 14, 35, 19, 99, 579]]"
9,9,20,0.52848,0.5525,0.5525,"[[327, 51, 116, 26, 35, 4, 40, 20, 340, 41], [4, 786, 7, 17, 5, 3, 18, 6, 57, 97], [25, 22, 476, 95, 95, 56, 133, 40, 46, 12], [9, 24, 78, 412, 48, 140, 185, 42, 28, 34], [13, 11, 135, 76, 391, 16, 194, 115, 45, 4], [4, 9, 87, 273, 43, 364, 121, 56, 21, 22], [1, 19, 54, 55, 44, 19, 779, 9, 12, 8], [9, 11, 35, 85, 80, 72, 49, 610, 14, 35], [15, 59, 19, 26, 14, 10, 14, 7, 800, 36], [6, 213, 13, 23, 5, 12, 31, 15, 102, 580]]"
10,10,20,0.53582,0.5575,0.5575,"[[341, 57, 115, 23, 34, 5, 42, 17, 322, 44], [4, 787, 9, 15, 5, 5, 20, 8, 57, 90], [29, 23, 464, 110, 83, 57, 142, 39, 40, 13], [7, 22, 76, 457, 42, 130, 169, 39, 27, 31], [13, 13, 121, 92, 382, 22, 200, 112, 42, 3], [4, 10, 73, 294, 39, 369, 118, 56, 17, 20], [0, 17, 43, 66, 41, 18, 785, 12, 9, 9], [8, 12, 33, 101, 74, 68, 41, 616, 16, 31], [15, 57, 23, 23, 16, 9, 14, 9, 797, 37], [8, 222, 14, 27, 4, 14, 34, 14, 86, 577]]"
11,11,20,0.54236,0.5632,0.5632,"[[382, 63, 110, 24, 37, 4, 47, 14, 276, 43], [5, 817, 10, 11, 3, 3, 19, 7, 46, 79], [31, 25, 481, 97, 80, 48, 155, 36, 35, 12], [12, 21, 75, 423, 46, 144, 192, 34, 22, 31], [13, 13, 118, 81, 389, 27, 213, 106, 37, 3], [3, 13, 70, 278, 40, 373, 137, 48, 16, 22], [1, 19, 46, 50, 34, 14, 813, 6, 9, 8], [10, 12, 33, 98, 83, 66, 51, 604, 12, 31], [18, 72, 23, 19, 18, 7, 23, 10, 771, 39], [8, 239, 13, 20, 7, 16, 36, 13, 69, 579]]"
12,12,20,0.54942,0.5691,0.5691,"[[329, 53, 104, 28, 39, 6, 39, 19, 341, 42], [4, 783, 7, 12, 4, 7, 19, 11, 65, 88], [29, 23, 462, 105, 96, 53, 136, 39, 43, 14], [9, 17, 60, 453, 56, 154, 154, 40, 28, 29], [12, 12, 89, 88, 431, 27, 184, 112, 42, 3], [3, 9, 59, 289, 50, 398, 102, 51, 18, 21], [1, 14, 38, 66, 48, 19, 784, 12, 11, 7], [8, 7, 31, 94, 84, 59, 34, 640, 15, 28], [11, 51, 16, 20, 15, 12, 12, 13, 819, 31], [7, 203, 14, 28, 3, 18, 33, 18, 84, 592]]"
13,13,20,0.55126,0.5716,0.5716,"[[364, 53, 118, 21, 37, 8, 37, 12, 307, 43], [7, 798, 11, 15, 1, 8, 21, 4, 57, 78], [33, 19, 516, 92, 85, 45, 133, 27, 37, 13], [10, 21, 84, 448, 50, 142, 165, 28, 27, 25], [13, 15, 123, 80, 415, 30, 194, 88, 38, 4], [4, 9, 88, 280, 46, 393, 107, 37, 15, 21], [4, 17, 50, 60, 41, 13, 792, 4, 11, 8], [9, 10, 42, 93, 99, 67, 43, 598, 13, 26], [18, 56, 22, 28, 13, 8, 17, 7, 799, 32], [11, 201, 18, 28, 6, 17, 33, 11, 82, 593]]"
14,14,20,0.5573,0.5777,0.5777,"[[364, 57, 99, 24, 35, 10, 36, 14, 313, 48], [5, 809, 9, 10, 0, 10, 14, 5, 60, 78], [32, 19, 488, 92, 76, 70, 135, 34, 39, 15], [9, 24, 72, 421, 49, 186, 149, 31, 28, 31], [17, 14, 103, 88, 402, 37, 181, 114, 39, 5], [4, 13, 64, 251, 38, 456, 91, 41, 19, 23], [2, 17, 46, 67, 39, 22, 780, 6, 11, 10], [7, 10, 34, 81, 68, 75, 37, 642, 14, 32], [15, 60, 12, 24, 9, 10, 12, 11, 810, 37], [10, 212, 14, 23, 6, 13, 30, 12, 75, 605]]"
