,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.15803333333333333,0.1603,0.1603,"[[4, 0, 107, 869, 0, 0, 0, 0, 0, 0], [0, 0, 569, 566, 0, 0, 0, 0, 0, 0], [1, 0, 600, 431, 0, 0, 0, 0, 0, 0], [0, 0, 11, 999, 0, 0, 0, 0, 0, 0], [0, 0, 234, 748, 0, 0, 0, 0, 0, 0], [0, 0, 73, 819, 0, 0, 0, 0, 0, 0], [0, 0, 542, 416, 0, 0, 0, 0, 0, 0], [0, 0, 66, 962, 0, 0, 0, 0, 0, 0], [0, 0, 58, 916, 0, 0, 0, 0, 0, 0], [0, 0, 108, 901, 0, 0, 0, 0, 0, 0]]"
1,1,10,0.24886666666666668,0.2561,0.2561,"[[972, 0, 4, 4, 0, 0, 0, 0, 0, 0], [13, 0, 1096, 24, 0, 0, 0, 0, 0, 2], [378, 0, 612, 3, 0, 0, 0, 0, 0, 39], [516, 0, 40, 433, 0, 0, 0, 0, 0, 21], [308, 0, 273, 108, 0, 0, 0, 0, 0, 293], [550, 0, 116, 209, 0, 0, 0, 0, 0, 17], [540, 0, 396, 9, 0, 0, 0, 0, 0, 13], [640, 0, 174, 70, 0, 0, 0, 0, 0, 144], [258, 0, 326, 275, 0, 0, 0, 0, 0, 115], [297, 0, 70, 98, 0, 0, 0, 0, 0, 544]]"
2,2,10,0.20301666666666668,0.2081,0.2081,"[[979, 0, 0, 0, 0, 0, 0, 0, 0, 1], [9, 287, 0, 0, 0, 0, 0, 0, 0, 839], [573, 0, 15, 0, 0, 0, 1, 0, 0, 443], [867, 0, 0, 0, 0, 0, 0, 0, 0, 143], [226, 0, 0, 0, 0, 0, 0, 0, 0, 756], [698, 0, 0, 0, 0, 0, 0, 0, 0, 194], [601, 0, 0, 0, 0, 0, 0, 0, 0, 357], [529, 0, 0, 0, 0, 0, 0, 0, 0, 499], [316, 0, 0, 0, 0, 0, 0, 0, 0, 658], [209, 0, 0, 0, 0, 0, 0, 0, 0, 800]]"
3,3,10,0.28918333333333335,0.2951,0.2951,"[[978, 0, 2, 0, 0, 0, 0, 0, 0, 0], [6, 773, 197, 0, 0, 0, 0, 0, 0, 159], [433, 0, 440, 0, 0, 0, 0, 0, 0, 159], [857, 0, 17, 4, 0, 0, 0, 0, 0, 132], [212, 0, 1, 0, 0, 0, 0, 0, 0, 769], [733, 5, 12, 0, 0, 0, 0, 0, 0, 142], [675, 2, 22, 0, 0, 0, 3, 0, 0, 256], [566, 7, 29, 0, 0, 0, 0, 0, 0, 426], [341, 0, 62, 0, 0, 0, 0, 0, 0, 571], [255, 1, 0, 0, 0, 0, 0, 0, 0, 753]]"
4,4,10,0.6888166666666666,0.7066,0.7066,"[[943, 0, 4, 13, 0, 7, 13, 0, 0, 0], [0, 1092, 13, 5, 0, 0, 1, 0, 22, 2], [37, 17, 720, 28, 31, 0, 171, 14, 10, 4], [74, 11, 35, 784, 0, 14, 12, 9, 46, 25], [3, 6, 3, 0, 712, 0, 61, 0, 4, 193], [240, 7, 19, 193, 14, 219, 69, 6, 95, 30], [52, 3, 43, 1, 5, 11, 826, 0, 17, 0], [47, 91, 46, 0, 16, 1, 7, 710, 13, 97], [18, 32, 80, 55, 19, 55, 124, 17, 488, 86], [18, 19, 1, 12, 327, 4, 29, 14, 13, 572]]"
5,5,10,0.8078833333333333,0.8167,0.8167,"[[959, 0, 2, 2, 0, 8, 4, 1, 3, 1], [0, 1098, 7, 5, 0, 1, 3, 0, 21, 0], [28, 30, 838, 7, 31, 3, 53, 13, 28, 1], [19, 15, 30, 784, 0, 58, 6, 20, 68, 10], [2, 4, 2, 0, 800, 0, 34, 1, 4, 135], [86, 3, 7, 65, 10, 563, 50, 4, 77, 27], [30, 3, 39, 0, 27, 18, 823, 1, 16, 1], [9, 55, 20, 0, 14, 0, 0, 856, 9, 65], [10, 33, 19, 18, 28, 58, 33, 28, 706, 41], [16, 9, 1, 9, 160, 8, 5, 47, 14, 740]]"
6,6,10,0.8498833333333333,0.8598,0.8598,"[[952, 0, 3, 2, 0, 12, 7, 1, 3, 0], [0, 1115, 5, 4, 0, 1, 3, 0, 7, 0], [16, 27, 897, 7, 24, 2, 28, 14, 16, 1], [4, 10, 25, 893, 0, 34, 5, 15, 19, 5], [1, 6, 5, 0, 909, 0, 32, 1, 5, 23], [17, 4, 5, 57, 11, 708, 45, 1, 38, 6], [16, 3, 31, 1, 14, 22, 864, 1, 6, 0], [5, 47, 24, 0, 9, 0, 0, 911, 6, 26], [3, 35, 13, 31, 22, 61, 29, 24, 744, 12], [13, 8, 4, 13, 261, 20, 2, 70, 13, 605]]"
7,7,10,0.8455833333333334,0.8536,0.8536,"[[960, 0, 0, 2, 0, 8, 3, 2, 2, 3], [0, 1118, 1, 6, 0, 1, 4, 0, 5, 0], [30, 72, 688, 27, 67, 2, 54, 45, 35, 12], [4, 10, 5, 927, 0, 22, 1, 22, 9, 10], [2, 3, 0, 1, 824, 0, 9, 0, 2, 141], [18, 4, 1, 48, 12, 755, 23, 5, 8, 18], [18, 6, 4, 2, 58, 29, 833, 1, 3, 4], [0, 31, 5, 0, 3, 0, 0, 932, 1, 56], [3, 54, 0, 39, 26, 72, 14, 36, 607, 123], [10, 6, 0, 9, 30, 8, 1, 53, 0, 892]]"
8,8,10,0.89825,0.9052,0.9052,"[[960, 0, 1, 0, 0, 6, 7, 1, 5, 0], [0, 1100, 5, 4, 1, 1, 6, 0, 18, 0], [18, 5, 917, 8, 16, 1, 25, 14, 26, 2], [5, 2, 22, 892, 0, 52, 2, 10, 19, 6], [1, 2, 4, 0, 900, 0, 27, 0, 6, 42], [21, 2, 1, 20, 3, 791, 32, 1, 15, 6], [15, 2, 5, 1, 9, 20, 903, 0, 2, 1], [5, 23, 28, 1, 4, 0, 0, 906, 4, 57], [5, 9, 5, 13, 14, 42, 25, 12, 831, 18], [15, 6, 4, 9, 75, 14, 2, 21, 11, 852]]"
9,9,10,0.90245,0.9092,0.9092,"[[964, 0, 3, 0, 0, 2, 7, 1, 3, 0], [0, 1110, 6, 4, 1, 1, 6, 0, 7, 0], [14, 5, 950, 6, 15, 1, 18, 14, 9, 0], [5, 1, 35, 904, 0, 34, 0, 17, 11, 3], [2, 2, 4, 0, 925, 0, 21, 0, 7, 21], [32, 2, 1, 19, 3, 787, 32, 2, 11, 3], [17, 2, 5, 0, 13, 14, 904, 1, 2, 0], [2, 16, 33, 0, 3, 0, 0, 946, 4, 24], [12, 16, 13, 20, 16, 37, 35, 25, 781, 19], [13, 8, 10, 8, 87, 11, 1, 45, 5, 821]]"
