round, train_acc, test_acc, f1, time_stamp
0, 0, 0.3798, 0, 12489.87802028656
1, 0, 0.4941, 0, 27274.503274917603
2, 0, 0.5285, 0, 41883.284257888794
3, 0, 0.5497, 0, 56883.20286512375
4, 0, 0.5833, 0, 71785.4967610836
5, 0, 0.5981, 0, 87314.8848361969
6, 0, 0.6115, 0, 102466.67687892914
7, 0, 0.6236, 0, 117925.84365773201
8, 0, 0.6291, 0, 133257.93664360046
9, 0, 0.6122, 0, 148462.45734095573
10, 0, 0.6287, 0, 163689.21175169945
11, 0, 0.6384, 0, 179513.79754424095
12, 0, 0.6325, 0, 194717.83806443214
13, 0, 0.6494, 0, 210608.52030801773
14, 0, 0.6504, 0, 228737.9308617115
15, 0, 0.6545, 0, 243775.35881495476
16, 0, 0.6544, 0, 256358.44135928154
17, 0, 0.6561, 0, 268846.75577807426
18, 0, 0.6407, 0, 284985.7578690052
19, 0, 0.6535, 0, 300931.8967130184
20, 0, 0.65, 0, 316950.38099837303
21, 0, 0.6438, 0, 333456.40411806107
22, 0, 0.6414, 0, 350188.70181560516
23, 0, 0.6625, 0, 366439.95497846603
24, 0, 0.6637, 0, 382469.5673429966
