round	train_acc	test_acc	f1	time_stamp	time_hours
0.0	0.0	10.86	0.0	1274.8694791793823	0.3541304108831618
1.0	0.0	12.509999999999998	0.0	2506.7836306095123	0.69632878628042
2.0	0.0	13.350000000000001	0.0	3558.556304693222	0.9884878624147839
3.0	0.0	16.46	0.0	4606.832211017609	1.279675614171558
4.0	0.0	19.139999999999997	0.0	5647.49768447876	1.5687493567996555
5.0	0.0	18.95	0.0	6679.176114559174	1.8553266984886594
6.0	0.0	21.73	0.0	7721.986370563507	2.1449962140454186
7.0	0.0	23.22	0.0	8756.965293645859	2.432490359346072
8.0	0.0	24.0	0.0	9787.311506271362	2.7186976406309338
9.0	0.0	24.72	0.0	10817.807389974594	3.004946497215165
10.0	0.0	25.28	0.0	11847.27464222908	3.290909622841411
11.0	0.0	25.44	0.0	12880.056169748306	3.5777933804856406
12.0	0.0	26.35	0.0	13909.935994148254	3.8638711094856264
13.0	0.0	27.38	0.0	14941.8686068058	4.150519057446055
14.0	0.0	27.779999999999998	0.0	15973.554288864136	4.437098413573371
15.0	0.0	28.54	0.0	17007.567766666412	4.724324379629559
16.0	0.0	29.599999999999998	0.0	18054.427223682404	5.015118673245112
17.0	0.0	30.240000000000002	0.0	19087.30434179306	5.302028983831406
18.0	0.0	31.2	0.0	20126.323500156403	5.590645416710112
19.0	0.0	31.630000000000003	0.0	21167.300535440445	5.879805704289012
20.0	0.0	33.18	0.0	22209.71031689644	6.169363976915677
21.0	0.0	33.73	0.0	23254.17015242577	6.459491709007159
22.0	0.0	34.55	0.0	24293.7262070179	6.748257279727194
23.0	0.0	35.72	0.0	25329.34593129158	7.0359294253587725
24.0	0.0	36.870000000000005	0.0	26481.509557008743	7.355974876946873
25.0	0.0	37.580000000000005	0.0	27630.06102538109	7.675016951494746
26.0	0.0	38.07	0.0	28784.958280324936	7.995821744534704
27.0	0.0	39.519999999999996	0.0	29936.784482955933	8.315773467487759
28.0	0.0	39.129999999999995	0.0	31087.96195077896	8.635544986327488
29.0	0.0	40.33	0.0	32241.32970738411	8.955924918717809
30.0	0.0	40.910000000000004	0.0	33392.71370148659	9.275753805968497
31.0	0.0	41.93	0.0	34543.95273375511	9.595542426043087
32.0	0.0	41.959999999999994	0.0	35693.21916103363	9.914783100287119
33.0	0.0	42.41	0.0	36851.13811421394	10.236427253948317
34.0	0.0	43.1	0.0	38008.627091407776	10.557951969835493
35.0	0.0	43.309999999999995	0.0	39166.00690436363	10.87944636232323
36.0	0.0	43.0	0.0	40324.63997578621	11.201288882162835
37.0	0.0	43.37	0.0	41483.24472427368	11.523123534520467
38.0	0.0	44.71	0.0	42641.4744617939	11.844854017164971
39.0	0.0	44.84	0.0	43795.760385513306	12.165488995975918
40.0	0.0	44.800000000000004	0.0	44951.82871842384	12.486619088451068
41.0	0.0	45.440000000000005	0.0	46108.20894622803	12.807835818396674
42.0	0.0	45.58	0.0	47263.5563352108	13.128765648669667
43.0	0.0	45.83	0.0	48421.63325333595	13.450453681482209
44.0	0.0	45.739999999999995	0.0	49588.33334159851	13.77453703933292
45.0	0.0	46.61	0.0	50748.20070266723	14.096722417407564
46.0	0.0	46.47	0.0	51908.929251909256	14.419147014419238
47.0	0.0	46.52	0.0	53069.32992839813	14.741480535666147
48.0	0.0	46.79	0.0	54229.3577105999	15.063710475166639
49.0	0.0	47.18	0.0	55393.046838998795	15.386957455277443
