,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.10262,0.1031,0.1031,"[[0, 0, 0, 0, 978, 0, 0, 0, 0, 22], [0, 0, 0, 0, 956, 0, 0, 0, 0, 44], [0, 0, 0, 0, 985, 0, 0, 0, 0, 15], [0, 0, 0, 0, 965, 0, 0, 0, 0, 35], [0, 0, 0, 0, 993, 0, 0, 0, 0, 7], [0, 0, 0, 0, 964, 0, 0, 0, 0, 36], [0, 0, 0, 0, 989, 0, 0, 0, 0, 11], [0, 0, 0, 0, 968, 0, 0, 0, 0, 32], [0, 0, 0, 0, 991, 0, 0, 0, 0, 9], [0, 0, 1, 0, 961, 0, 0, 0, 0, 38]]"
1,1,10,0.1,0.1,0.1,"[[0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0]]"
2,2,10,0.10002,0.1,0.1,"[[0, 0, 1, 0, 999, 0, 0, 0, 0, 0], [0, 0, 2, 0, 998, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 1, 0, 999, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 1, 0, 999, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 3, 0, 997, 0, 0, 0, 0, 0]]"
3,3,10,0.10626,0.1101,0.1101,"[[0, 0, 234, 0, 506, 0, 0, 260, 0, 0], [0, 0, 413, 0, 410, 0, 0, 177, 0, 0], [0, 0, 212, 0, 649, 0, 0, 139, 0, 0], [0, 0, 251, 0, 638, 0, 0, 111, 0, 0], [0, 0, 175, 0, 756, 0, 0, 69, 0, 0], [0, 0, 280, 0, 608, 0, 0, 112, 0, 0], [0, 0, 273, 0, 655, 0, 0, 72, 0, 0], [0, 0, 300, 0, 567, 0, 0, 133, 0, 0], [0, 0, 265, 0, 438, 0, 0, 297, 0, 0], [0, 0, 458, 0, 328, 0, 0, 214, 0, 0]]"
4,4,10,0.10186,0.1008,0.1008,"[[0, 0, 490, 0, 31, 0, 0, 479, 0, 0], [0, 0, 602, 0, 29, 0, 0, 369, 0, 0], [0, 0, 614, 0, 54, 0, 0, 332, 0, 0], [0, 0, 686, 0, 80, 0, 0, 234, 0, 0], [0, 0, 721, 0, 66, 0, 0, 213, 0, 0], [0, 0, 686, 0, 75, 0, 0, 239, 0, 0], [0, 0, 795, 0, 24, 0, 0, 181, 0, 0], [0, 0, 603, 0, 69, 0, 0, 328, 0, 0], [0, 0, 491, 0, 23, 0, 0, 486, 0, 0], [0, 0, 503, 0, 25, 0, 0, 472, 0, 0]]"
5,5,10,0.11648,0.115,0.115,"[[0, 0, 892, 0, 0, 0, 0, 0, 0, 108], [0, 0, 861, 0, 0, 0, 0, 0, 0, 139], [0, 0, 931, 0, 0, 0, 0, 0, 0, 69], [0, 0, 926, 0, 1, 0, 0, 0, 0, 73], [0, 0, 963, 0, 0, 0, 0, 0, 0, 37], [0, 0, 936, 0, 0, 0, 0, 0, 0, 64], [0, 0, 945, 0, 0, 0, 0, 0, 0, 55], [0, 0, 910, 0, 0, 0, 0, 0, 0, 90], [0, 0, 828, 0, 0, 0, 0, 0, 0, 172], [0, 0, 781, 0, 0, 0, 0, 0, 0, 219]]"
6,6,10,0.13246,0.1342,0.1342,"[[0, 0, 252, 0, 559, 0, 0, 27, 0, 162], [0, 0, 328, 0, 410, 0, 0, 30, 0, 232], [0, 0, 211, 0, 697, 0, 0, 30, 0, 62], [0, 0, 207, 0, 692, 0, 0, 37, 0, 64], [0, 0, 161, 0, 755, 0, 0, 17, 0, 67], [1, 0, 260, 0, 659, 0, 0, 24, 0, 56], [0, 0, 251, 0, 683, 0, 0, 15, 0, 51], [0, 0, 251, 0, 579, 0, 0, 33, 0, 137], [0, 0, 295, 0, 368, 0, 0, 43, 0, 294], [1, 0, 315, 0, 293, 0, 0, 48, 0, 343]]"
7,7,10,0.12936,0.1318,0.1318,"[[40, 0, 826, 0, 4, 0, 0, 0, 0, 130], [37, 0, 746, 0, 1, 0, 0, 0, 0, 216], [9, 0, 918, 0, 5, 0, 0, 0, 0, 68], [5, 0, 912, 0, 8, 0, 0, 0, 0, 75], [1, 0, 922, 0, 6, 0, 0, 0, 0, 71], [6, 0, 924, 0, 7, 0, 0, 0, 0, 63], [0, 0, 940, 0, 1, 0, 0, 0, 0, 59], [27, 0, 848, 0, 3, 0, 0, 0, 0, 122], [65, 0, 668, 0, 1, 0, 0, 0, 0, 266], [39, 0, 607, 0, 0, 0, 0, 0, 0, 354]]"
8,8,10,0.14944,0.152,0.152,"[[0, 0, 508, 0, 57, 0, 0, 0, 0, 435], [0, 0, 398, 0, 55, 0, 0, 0, 0, 547], [0, 0, 638, 0, 90, 0, 0, 0, 0, 272], [0, 0, 569, 0, 184, 0, 0, 0, 0, 247], [0, 0, 582, 0, 167, 0, 0, 0, 0, 251], [0, 0, 579, 0, 155, 0, 0, 0, 0, 266], [0, 0, 648, 0, 91, 0, 0, 0, 0, 261], [0, 0, 439, 0, 151, 0, 0, 0, 0, 410], [0, 0, 360, 0, 60, 0, 0, 0, 0, 580], [0, 0, 258, 0, 27, 0, 0, 0, 0, 715]]"
9,9,10,0.1539,0.1554,0.1554,"[[1, 0, 417, 0, 154, 0, 0, 3, 0, 425], [0, 0, 315, 0, 133, 0, 0, 0, 0, 552], [0, 0, 498, 0, 231, 0, 0, 7, 0, 264], [1, 0, 396, 0, 366, 0, 0, 1, 0, 236], [0, 0, 413, 0, 344, 0, 0, 0, 0, 243], [1, 0, 431, 0, 310, 0, 0, 5, 0, 253], [0, 0, 477, 0, 262, 0, 0, 5, 0, 256], [0, 0, 299, 0, 301, 0, 0, 0, 0, 400], [0, 0, 295, 0, 121, 0, 0, 0, 0, 584], [0, 0, 213, 0, 75, 0, 0, 1, 0, 711]]"
