,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0]]"
1,1,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0]]"
2,2,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0]]"
3,3,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0]]"
4,4,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0]]"
5,5,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0]]"
6,6,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0]]"
7,7,0.10148,0.1025,"[[0, 0, 0, 50, 0, 0, 950, 0, 0, 0], [0, 0, 0, 24, 0, 0, 976, 0, 0, 0], [0, 0, 0, 28, 0, 0, 972, 0, 0, 0], [0, 0, 0, 47, 0, 0, 953, 0, 0, 0], [0, 0, 0, 14, 0, 0, 986, 0, 0, 0], [0, 0, 0, 46, 0, 0, 954, 0, 0, 0], [0, 0, 0, 22, 0, 0, 978, 0, 0, 0], [0, 0, 0, 58, 0, 0, 942, 0, 0, 0], [0, 0, 0, 32, 0, 0, 968, 0, 0, 0], [0, 0, 0, 63, 0, 0, 937, 0, 0, 0]]"
8,8,0.10142,0.1017,"[[0, 0, 0, 901, 0, 0, 95, 4, 0, 0], [0, 0, 0, 835, 0, 0, 154, 11, 0, 0], [0, 0, 0, 940, 0, 0, 56, 4, 0, 0], [0, 0, 0, 934, 0, 0, 61, 5, 0, 0], [0, 0, 0, 913, 0, 0, 86, 1, 0, 0], [0, 0, 0, 935, 0, 0, 61, 4, 0, 0], [0, 0, 0, 917, 0, 0, 80, 3, 0, 0], [0, 0, 0, 921, 0, 0, 76, 3, 0, 0], [0, 0, 0, 909, 0, 0, 88, 3, 0, 0], [0, 0, 0, 924, 0, 0, 71, 5, 0, 0]]"
9,9,0.10428,0.104,"[[0, 0, 0, 899, 0, 0, 0, 5, 0, 96], [0, 0, 0, 924, 0, 0, 0, 5, 0, 71], [0, 0, 0, 976, 0, 0, 0, 3, 0, 21], [0, 0, 0, 979, 0, 0, 0, 6, 0, 15], [0, 0, 0, 986, 0, 0, 0, 5, 0, 9], [0, 0, 0, 979, 0, 0, 0, 5, 0, 16], [0, 0, 0, 988, 0, 0, 0, 3, 0, 9], [0, 0, 0, 960, 0, 0, 0, 4, 0, 36], [0, 0, 0, 970, 0, 0, 0, 6, 0, 24], [0, 0, 0, 935, 0, 0, 0, 8, 0, 57]]"
10,10,0.11862,0.1201,"[[0, 0, 0, 315, 0, 0, 0, 1, 0, 684], [0, 0, 0, 367, 0, 0, 0, 0, 0, 633], [0, 0, 0, 627, 0, 0, 0, 2, 0, 371], [0, 0, 0, 536, 0, 0, 0, 2, 0, 462], [0, 0, 0, 681, 0, 0, 0, 3, 0, 316], [0, 0, 0, 439, 0, 0, 0, 1, 0, 560], [0, 0, 0, 672, 0, 0, 0, 1, 0, 327], [0, 0, 0, 478, 0, 0, 0, 0, 0, 522], [0, 0, 0, 370, 0, 0, 0, 0, 0, 630], [0, 0, 0, 333, 0, 0, 0, 2, 0, 665]]"
11,11,0.1071,0.1061,"[[0, 0, 0, 26, 0, 0, 0, 0, 0, 974], [0, 0, 0, 52, 0, 0, 0, 0, 0, 948], [0, 0, 0, 118, 0, 0, 0, 0, 0, 882], [0, 0, 0, 95, 0, 0, 0, 0, 0, 905], [0, 0, 0, 161, 0, 0, 0, 0, 0, 839], [0, 0, 0, 59, 0, 0, 0, 0, 0, 941], [0, 0, 0, 148, 0, 0, 0, 0, 0, 852], [0, 0, 0, 57, 0, 0, 0, 0, 0, 943], [0, 0, 0, 28, 0, 0, 0, 0, 0, 972], [0, 0, 0, 34, 0, 0, 0, 0, 0, 966]]"
12,12,0.10114,0.1004,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 6, 0, 0, 0, 0, 0, 994], [0, 0, 0, 15, 0, 0, 0, 0, 0, 985], [0, 0, 0, 7, 0, 0, 0, 0, 0, 993], [0, 0, 0, 20, 0, 0, 0, 0, 0, 980], [0, 0, 0, 5, 0, 0, 0, 0, 0, 995], [0, 0, 0, 16, 0, 0, 0, 0, 0, 984], [0, 0, 0, 7, 0, 0, 0, 0, 0, 993], [0, 0, 1, 1, 0, 0, 0, 0, 0, 998], [0, 0, 0, 3, 0, 0, 0, 0, 0, 997]]"
13,13,0.10058,0.0993,"[[14, 0, 1, 0, 0, 0, 0, 0, 0, 985], [12, 0, 7, 5, 0, 0, 0, 0, 0, 976], [12, 0, 1, 7, 0, 0, 0, 0, 0, 980], [10, 0, 2, 2, 0, 0, 0, 0, 0, 986], [3, 0, 3, 7, 0, 0, 0, 0, 0, 987], [17, 0, 3, 5, 0, 0, 0, 0, 0, 975], [2, 0, 1, 8, 0, 0, 0, 0, 0, 989], [2, 0, 10, 2, 0, 0, 0, 0, 0, 986], [17, 0, 5, 0, 0, 0, 0, 0, 0, 978], [7, 0, 16, 1, 0, 0, 0, 0, 0, 976]]"
14,14,0.1003,0.1,"[[998, 0, 0, 0, 0, 0, 0, 0, 0, 2], [993, 0, 0, 3, 0, 0, 0, 0, 0, 4], [990, 0, 0, 2, 0, 0, 0, 0, 0, 8], [986, 0, 0, 0, 0, 0, 0, 0, 0, 14], [978, 0, 0, 5, 0, 0, 0, 1, 0, 16], [993, 0, 1, 1, 0, 0, 0, 0, 0, 5], [991, 0, 0, 4, 0, 0, 0, 0, 0, 5], [992, 0, 1, 0, 0, 0, 0, 1, 0, 6], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [998, 0, 0, 1, 0, 0, 0, 0, 0, 1]]"
15,15,0.13676,0.1342,"[[639, 0, 0, 0, 0, 0, 0, 179, 67, 115], [518, 0, 0, 0, 0, 4, 0, 240, 46, 192], [475, 0, 0, 0, 0, 4, 0, 375, 44, 102], [353, 0, 0, 0, 0, 3, 0, 455, 75, 114], [329, 0, 0, 0, 0, 0, 0, 521, 32, 118], [358, 0, 0, 0, 0, 7, 0, 423, 118, 94], [311, 0, 0, 0, 0, 0, 0, 563, 28, 98], [411, 0, 0, 0, 0, 9, 0, 329, 37, 214], [619, 0, 0, 0, 0, 4, 0, 169, 74, 134], [524, 0, 0, 0, 0, 1, 0, 146, 36, 293]]"
