,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,5,0.22346,0.227,0.227,"[[34, 148, 2, 11, 7, 55, 7, 18, 602, 116], [5, 371, 9, 22, 26, 92, 16, 37, 270, 152], [20, 170, 29, 67, 95, 209, 77, 76, 170, 87], [17, 147, 18, 59, 142, 292, 29, 102, 65, 129], [9, 120, 28, 74, 222, 177, 107, 106, 75, 82], [18, 195, 20, 47, 113, 303, 24, 97, 97, 86], [7, 94, 36, 103, 220, 159, 153, 112, 27, 89], [11, 159, 6, 52, 111, 158, 16, 156, 105, 226], [13, 176, 1, 9, 6, 95, 0, 5, 566, 129], [3, 188, 12, 12, 15, 47, 13, 46, 287, 377]]"
1,1,5,0.2809,0.2999,0.2999,"[[299, 57, 0, 2, 3, 54, 48, 64, 359, 114], [30, 234, 0, 1, 6, 71, 101, 69, 323, 165], [85, 55, 1, 13, 73, 157, 385, 106, 79, 46], [38, 29, 4, 5, 75, 279, 288, 180, 36, 66], [37, 13, 0, 5, 121, 111, 524, 103, 36, 50], [33, 36, 0, 4, 109, 345, 258, 127, 54, 34], [9, 19, 1, 5, 51, 92, 677, 113, 8, 25], [28, 49, 3, 4, 100, 136, 168, 341, 51, 120], [76, 50, 1, 2, 3, 80, 22, 39, 558, 169], [23, 59, 1, 1, 7, 37, 78, 100, 276, 418]]"
2,2,5,0.3273,0.3514,0.3514,"[[446, 74, 0, 3, 9, 42, 34, 62, 229, 101], [43, 397, 0, 2, 5, 33, 74, 36, 172, 238], [127, 67, 6, 25, 174, 158, 242, 124, 45, 32], [67, 48, 2, 25, 85, 286, 228, 149, 33, 77], [57, 16, 1, 10, 276, 119, 333, 125, 28, 35], [56, 50, 5, 21, 104, 359, 196, 126, 48, 35], [11, 28, 1, 21, 119, 90, 593, 90, 8, 39], [55, 52, 1, 8, 118, 126, 87, 420, 29, 104], [142, 88, 0, 2, 2, 60, 14, 29, 478, 185], [38, 106, 0, 7, 4, 24, 68, 43, 196, 514]]"
3,3,5,0.35796,0.3904,0.3904,"[[472, 86, 3, 14, 8, 33, 27, 53, 237, 67], [31, 548, 1, 9, 5, 21, 27, 25, 139, 194], [112, 69, 30, 63, 152, 155, 219, 137, 42, 21], [57, 59, 10, 123, 50, 273, 199, 125, 32, 72], [57, 28, 13, 41, 274, 109, 285, 144, 29, 20], [41, 44, 14, 69, 64, 420, 147, 124, 42, 35], [9, 29, 10, 70, 100, 85, 567, 78, 11, 41], [53, 59, 3, 29, 87, 125, 63, 473, 30, 78], [153, 103, 0, 15, 0, 31, 12, 22, 532, 132], [37, 186, 0, 27, 2, 9, 43, 40, 191, 465]]"
4,4,5,0.3935,0.4267,0.4267,"[[527, 62, 37, 14, 4, 24, 22, 38, 205, 67], [42, 572, 3, 8, 2, 24, 20, 24, 125, 180], [101, 50, 187, 63, 130, 125, 166, 121, 36, 21], [48, 45, 62, 183, 34, 256, 175, 109, 18, 70], [65, 25, 86, 52, 293, 74, 209, 151, 27, 18], [34, 25, 73, 107, 38, 440, 109, 117, 27, 30], [8, 21, 59, 82, 113, 57, 547, 65, 8, 40], [54, 35, 34, 45, 66, 119, 46, 520, 14, 67], [185, 94, 5, 19, 1, 25, 12, 17, 525, 117], [44, 190, 2, 35, 4, 13, 35, 45, 159, 473]]"
5,5,5,0.41396,0.4522,0.4522,"[[490, 74, 58, 15, 11, 17, 19, 31, 200, 85], [23, 605, 6, 10, 3, 14, 17, 21, 101, 200], [74, 47, 250, 81, 115, 91, 175, 111, 28, 28], [25, 42, 69, 261, 25, 203, 197, 92, 14, 72], [49, 29, 106, 63, 275, 40, 234, 151, 29, 24], [21, 27, 75, 165, 21, 402, 120, 118, 23, 28], [2, 23, 61, 89, 86, 32, 611, 47, 6, 43], [38, 39, 34, 64, 53, 97, 48, 548, 12, 67], [156, 99, 14, 17, 5, 20, 10, 17, 537, 125], [35, 193, 7, 34, 4, 10, 30, 41, 103, 543]]"
6,6,5,0.4317,0.469,0.469,"[[460, 84, 54, 24, 12, 10, 18, 30, 220, 88], [13, 665, 10, 13, 3, 13, 14, 16, 77, 176], [62, 43, 273, 105, 130, 90, 128, 110, 28, 31], [21, 43, 56, 378, 23, 156, 147, 89, 12, 75], [44, 33, 100, 89, 297, 34, 193, 153, 31, 26], [17, 29, 67, 262, 21, 366, 82, 104, 21, 31], [2, 21, 62, 133, 106, 32, 554, 44, 9, 37], [27, 37, 21, 100, 41, 84, 35, 566, 16, 73], [115, 116, 12, 22, 6, 18, 10, 15, 571, 115], [22, 220, 7, 27, 4, 8, 23, 40, 89, 560]]"
7,7,5,0.44836,0.4871,0.4871,"[[517, 66, 54, 19, 16, 13, 26, 27, 193, 69], [20, 660, 8, 11, 6, 14, 17, 17, 82, 165], [65, 35, 316, 82, 146, 82, 133, 89, 27, 25], [24, 35, 64, 323, 34, 190, 193, 68, 14, 55], [47, 28, 105, 62, 367, 39, 193, 112, 32, 15], [16, 25, 77, 195, 34, 407, 112, 90, 24, 20], [2, 17, 65, 87, 117, 28, 610, 36, 11, 27], [30, 28, 33, 76, 67, 100, 47, 549, 19, 51], [130, 102, 11, 19, 7, 14, 12, 17, 593, 95], [25, 221, 10, 36, 4, 12, 30, 42, 91, 529]]"
8,8,5,0.45838,0.4984,0.4984,"[[490, 65, 42, 13, 25, 10, 27, 32, 224, 72], [16, 670, 9, 13, 6, 9, 10, 15, 87, 165], [59, 34, 289, 76, 185, 78, 128, 94, 32, 25], [22, 35, 56, 319, 48, 182, 176, 88, 19, 55], [40, 33, 87, 58, 402, 34, 164, 126, 38, 18], [15, 26, 68, 184, 40, 391, 109, 115, 26, 26], [2, 17, 48, 83, 130, 20, 614, 40, 10, 36], [27, 27, 23, 73, 63, 75, 38, 599, 19, 56], [95, 91, 11, 18, 7, 9, 9, 19, 650, 91], [24, 217, 7, 27, 6, 10, 24, 38, 87, 560]]"
9,9,5,0.46746,0.5071,0.5071,"[[523, 67, 41, 16, 22, 9, 27, 29, 202, 64], [18, 688, 9, 10, 6, 11, 13, 15, 70, 160], [69, 35, 320, 65, 169, 95, 116, 80, 30, 21], [23, 28, 58, 259, 45, 236, 196, 85, 16, 54], [40, 28, 103, 44, 420, 48, 153, 113, 36, 15], [13, 19, 80, 131, 44, 459, 108, 102, 20, 24], [4, 17, 63, 66, 143, 27, 603, 38, 10, 29], [30, 19, 24, 52, 77, 97, 37, 606, 14, 44], [107, 91, 11, 13, 7, 20, 10, 14, 641, 86], [29, 227, 8, 26, 6, 12, 27, 41, 72, 552]]"
