round, train_acc, test_acc, f1, time_stamp
0, 0.1, 0.1, 0.1, 642.3244450092316
1, 0.1, 0.1, 0.1, 1284.000114440918
2, 0.09956, 0.0993, 0.0993, 1934.5842831134796
3, 0.13074, 0.1362, 0.1362, 2582.351023197174
4, 0.1508, 0.1593, 0.1593, 3333.8642246723175
5, 0.24132, 0.2553, 0.2553, 4084.1993803977966
6, 0.2526, 0.2731, 0.2731, 4843.611425876617
7, 0.26996, 0.2889, 0.2889, 5603.4211440086365
8, 0.28778, 0.3082, 0.3082, 6360.072584867477
9, 0.30224, 0.3294, 0.3294, 7112.1712911129
10, 0.31466, 0.3485, 0.3485, 7862.364408016205
11, 0.32788, 0.3615, 0.3615, 8612.247103691101
12, 0.33896, 0.3808, 0.3808, 9361.37188911438
13, 0.35742, 0.3937, 0.3937, 10110.851182222366
14, 0.37512, 0.4102, 0.4102, 10859.305752038956
15, 0.3849, 0.4244, 0.4244, 11608.630115032196
16, 0.39416, 0.4288, 0.4288, 12358.483788251877
17, 0.4023, 0.4416, 0.4416, 13106.8233025074
18, 0.40662, 0.4448, 0.4448, 13857.505671262741
19, 0.41622, 0.4547, 0.4547, 14606.747590065002
20, 0.42194, 0.4587, 0.4587, 15351.66647696495
21, 0.42792, 0.4639, 0.4639, 16099.513044595718
22, 0.43136, 0.4703, 0.4703, 16846.076834201813
23, 0.43604, 0.4713, 0.4713, 17592.288949728012
24, 0.43446, 0.4722, 0.4722, 18340.232874393463
25, 0.44154, 0.4771, 0.4771, 19089.967111349106
26, 0.44244, 0.4798, 0.4798, 19840.40877199173
27, 0.4465, 0.4806, 0.4806, 20588.82756137848
28, 0.44748, 0.4798, 0.4798, 21340.719673633575
29, 0.44528, 0.4788, 0.4788, 22090.442599773407
30, 0.44928, 0.4848, 0.4848, 22839.285339832306
31, 0.45282, 0.4883, 0.4883, 23587.65051460266
32, 0.45524, 0.4832, 0.4832, 24335.768489837646
33, 0.45294, 0.4861, 0.4861, 25085.85263943672
34, 0.45602, 0.4897, 0.4897, 25837.819372415543
35, 0.4544, 0.4893, 0.4893, 26587.297920703888
36, 0.45862, 0.4855, 0.4855, 27336.29583287239
37, 0.45976, 0.4907, 0.4907, 28085.561037540436
38, 0.45782, 0.49, 0.49, 28831.35945057869
39, 0.45602, 0.4884, 0.4884, 29577.447501420975
40, 0.45944, 0.4928, 0.4928, 30325.37033510208
41, 0.46008, 0.4913, 0.4913, 31077.532615423203
42, 0.46052, 0.4905, 0.4905, 31827.609169244766
43, 0.4655, 0.493, 0.493, 32579.9520277977
44, 0.46106, 0.4855, 0.4855, 33331.474548339844
45, 0.46128, 0.4942, 0.4942, 34082.62502908707
46, 0.46594, 0.4945, 0.4945, 34834.74951648712
47, 0.46804, 0.4926, 0.4926, 35588.036779642105
48, 0.46294, 0.4896, 0.4896, 36340.61228251457
49, 0.46742, 0.4903, 0.4903, 37087.99979877472
