,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.15186,0.1542,0.1542,"[[0, 132, 8, 3, 0, 0, 7, 0, 841, 9], [0, 403, 27, 5, 0, 1, 56, 0, 485, 23], [0, 457, 21, 6, 0, 0, 78, 0, 428, 10], [0, 443, 83, 20, 0, 0, 98, 0, 335, 21], [0, 537, 50, 9, 0, 0, 152, 0, 244, 8], [0, 398, 84, 17, 0, 0, 87, 0, 393, 21], [0, 583, 22, 7, 0, 0, 195, 0, 174, 19], [0, 399, 48, 18, 0, 0, 70, 0, 372, 93], [0, 132, 19, 4, 0, 0, 5, 0, 830, 10], [0, 264, 5, 4, 0, 0, 29, 0, 625, 73]]"
1,1,10,0.2352,0.2441,0.2441,"[[0, 19, 46, 37, 0, 14, 55, 35, 715, 79], [0, 153, 89, 30, 0, 65, 173, 25, 354, 111], [0, 28, 81, 138, 0, 35, 444, 52, 170, 52], [0, 14, 85, 221, 0, 80, 382, 80, 82, 56], [0, 7, 69, 123, 0, 16, 603, 42, 90, 50], [0, 12, 151, 225, 0, 86, 354, 54, 81, 37], [0, 6, 31, 100, 0, 19, 735, 59, 20, 30], [0, 34, 64, 151, 0, 34, 318, 142, 69, 188], [0, 28, 49, 40, 0, 32, 36, 15, 708, 92], [0, 44, 53, 34, 0, 16, 149, 28, 361, 315]]"
2,2,10,0.26872,0.2838,0.2838,"[[3, 43, 36, 18, 0, 9, 60, 45, 753, 33], [0, 332, 22, 10, 2, 35, 169, 20, 324, 86], [0, 33, 111, 68, 0, 30, 505, 62, 172, 19], [0, 21, 75, 123, 0, 94, 475, 94, 95, 23], [0, 5, 68, 57, 1, 11, 678, 60, 105, 15], [0, 22, 111, 120, 0, 144, 436, 69, 85, 13], [0, 10, 36, 35, 0, 13, 815, 50, 24, 17], [0, 39, 60, 90, 1, 43, 352, 274, 72, 69], [0, 58, 23, 15, 0, 22, 40, 21, 773, 48], [0, 101, 35, 26, 0, 9, 153, 42, 372, 262]]"
3,3,10,0.34664,0.3675,0.3675,"[[25, 97, 74, 26, 4, 2, 40, 64, 623, 45], [0, 691, 6, 23, 2, 4, 53, 23, 112, 86], [6, 47, 144, 139, 48, 48, 358, 101, 90, 19], [0, 49, 51, 307, 10, 69, 306, 138, 35, 35], [3, 22, 94, 80, 79, 14, 520, 124, 56, 8], [0, 32, 54, 300, 21, 160, 262, 129, 27, 15], [0, 26, 30, 52, 14, 14, 776, 62, 10, 16], [0, 52, 28, 129, 37, 54, 156, 473, 25, 46], [2, 155, 21, 30, 1, 9, 22, 24, 676, 60], [0, 323, 3, 36, 0, 4, 84, 46, 160, 344]]"
4,4,10,0.3763,0.4003,0.4003,"[[45, 77, 110, 33, 7, 7, 43, 41, 610, 27], [0, 665, 8, 28, 3, 16, 57, 18, 121, 84], [4, 28, 229, 149, 72, 91, 276, 68, 69, 14], [1, 28, 90, 355, 7, 136, 271, 71, 18, 23], [2, 19, 175, 83, 133, 42, 418, 79, 44, 5], [0, 25, 84, 265, 21, 313, 200, 64, 19, 9], [0, 14, 38, 94, 31, 21, 760, 22, 9, 11], [0, 25, 50, 141, 44, 121, 126, 449, 18, 26], [6, 119, 28, 33, 2, 13, 20, 18, 713, 48], [0, 264, 10, 66, 1, 8, 81, 41, 188, 341]]"
5,5,10,0.40654,0.4328,0.4328,"[[102, 78, 120, 33, 14, 7, 33, 31, 553, 29], [0, 729, 5, 21, 2, 11, 42, 12, 97, 81], [13, 31, 272, 136, 102, 78, 233, 57, 59, 19], [3, 29, 98, 375, 11, 114, 250, 63, 20, 37], [5, 22, 162, 85, 206, 32, 352, 87, 43, 6], [0, 25, 82, 288, 35, 294, 176, 68, 21, 11], [0, 17, 39, 89, 44, 15, 753, 18, 8, 17], [2, 25, 49, 136, 53, 98, 103, 484, 18, 32], [11, 110, 22, 28, 5, 13, 19, 13, 728, 51], [0, 291, 8, 52, 2, 6, 66, 35, 155, 385]]"
6,6,10,0.42634,0.4494,0.4494,"[[122, 104, 99, 31, 19, 5, 34, 30, 521, 35], [0, 796, 6, 11, 2, 7, 29, 6, 71, 72], [18, 38, 318, 116, 86, 60, 224, 65, 55, 20], [4, 39, 99, 318, 13, 113, 279, 63, 20, 52], [13, 28, 151, 70, 202, 29, 357, 96, 42, 12], [0, 31, 86, 240, 30, 298, 198, 82, 20, 15], [0, 29, 41, 54, 34, 12, 786, 15, 12, 17], [3, 39, 47, 90, 51, 85, 103, 519, 14, 49], [8, 121, 17, 22, 5, 9, 19, 10, 732, 57], [2, 349, 8, 33, 3, 5, 57, 26, 114, 403]]"
7,7,10,0.44078,0.4688,0.4688,"[[176, 66, 135, 35, 20, 5, 37, 31, 456, 39], [2, 729, 4, 16, 2, 10, 33, 8, 86, 110], [21, 26, 380, 125, 57, 62, 208, 58, 42, 21], [4, 29, 106, 370, 15, 107, 250, 60, 18, 41], [7, 19, 184, 84, 192, 35, 334, 94, 41, 10], [0, 20, 97, 281, 24, 303, 168, 72, 17, 18], [0, 19, 52, 72, 29, 12, 774, 16, 8, 18], [4, 20, 51, 106, 51, 89, 86, 536, 14, 43], [14, 80, 23, 31, 5, 11, 16, 11, 750, 59], [2, 258, 11, 43, 3, 3, 54, 23, 125, 478]]"
8,8,10,0.45892,0.4881,0.4881,"[[215, 60, 128, 31, 20, 7, 38, 30, 422, 49], [2, 732, 5, 16, 2, 6, 32, 9, 87, 109], [23, 27, 389, 129, 75, 63, 177, 55, 43, 19], [6, 24, 89, 394, 24, 116, 222, 60, 24, 41], [10, 20, 171, 91, 227, 36, 291, 104, 42, 8], [1, 14, 95, 282, 26, 316, 144, 84, 19, 19], [0, 15, 48, 78, 33, 14, 767, 19, 11, 15], [5, 19, 45, 90, 50, 92, 70, 571, 12, 46], [15, 80, 23, 29, 6, 11, 16, 10, 762, 48], [3, 252, 12, 41, 4, 3, 44, 22, 111, 508]]"
9,9,10,0.4635,0.4918,0.4918,"[[220, 72, 133, 19, 24, 6, 45, 33, 406, 42], [3, 780, 12, 12, 2, 5, 32, 9, 64, 81], [22, 27, 429, 105, 66, 49, 184, 57, 44, 17], [3, 29, 99, 348, 26, 121, 245, 65, 26, 38], [9, 24, 176, 74, 235, 30, 299, 109, 40, 4], [0, 18, 103, 258, 26, 325, 150, 86, 18, 16], [0, 18, 53, 61, 30, 15, 779, 20, 10, 14], [7, 20, 47, 74, 49, 89, 83, 580, 11, 40], [17, 86, 24, 26, 6, 8, 16, 10, 764, 43], [4, 319, 11, 28, 4, 5, 45, 25, 101, 458]]"
