,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
1,1,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
2,2,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
3,3,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
4,4,0.10004,0.0997,"[[4, 0, 0, 0, 0, 0, 0, 996, 0, 0], [11, 0, 0, 0, 0, 0, 0, 989, 0, 0], [4, 0, 0, 0, 0, 0, 0, 996, 0, 0], [15, 0, 0, 0, 0, 0, 0, 985, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [45, 0, 0, 0, 0, 0, 0, 955, 0, 0], [1, 0, 0, 0, 0, 0, 0, 999, 0, 0], [7, 0, 0, 0, 0, 0, 0, 993, 0, 0], [17, 0, 0, 0, 0, 0, 0, 983, 0, 0], [3, 0, 0, 0, 0, 0, 0, 997, 0, 0]]"
5,5,0.11846,0.1191,"[[855, 0, 0, 1, 0, 0, 0, 144, 0, 0], [720, 0, 0, 5, 0, 0, 0, 275, 0, 0], [668, 0, 0, 2, 0, 0, 0, 330, 0, 0], [677, 0, 0, 1, 0, 0, 0, 322, 0, 0], [577, 0, 0, 2, 0, 0, 0, 421, 0, 0], [775, 0, 0, 0, 0, 0, 0, 225, 0, 0], [581, 0, 0, 0, 0, 0, 0, 419, 0, 0], [663, 0, 0, 2, 0, 0, 0, 335, 0, 0], [815, 0, 0, 1, 0, 0, 0, 184, 0, 0], [625, 0, 0, 4, 0, 0, 0, 371, 0, 0]]"
6,6,0.10028,0.1004,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [997, 0, 0, 0, 0, 0, 0, 3, 0, 0], [993, 0, 0, 2, 0, 0, 0, 5, 0, 0], [979, 0, 0, 3, 0, 0, 0, 18, 0, 0], [986, 0, 0, 0, 0, 0, 0, 14, 0, 0], [993, 0, 0, 2, 0, 0, 0, 5, 0, 0], [994, 0, 0, 3, 0, 0, 0, 3, 0, 0], [996, 0, 0, 3, 0, 0, 0, 1, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [994, 0, 0, 4, 0, 0, 0, 2, 0, 0]]"
7,7,0.1004,0.101,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [999, 0, 0, 1, 0, 0, 0, 0, 0, 0], [989, 0, 0, 10, 0, 0, 0, 1, 0, 0], [999, 0, 0, 0, 0, 0, 0, 1, 0, 0], [999, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
8,8,0.1208,0.1223,"[[257, 1, 1, 353, 0, 329, 0, 0, 59, 0], [261, 1, 0, 347, 0, 268, 0, 0, 123, 0], [137, 0, 0, 383, 0, 430, 0, 0, 50, 0], [100, 2, 0, 286, 0, 545, 0, 0, 67, 0], [78, 0, 1, 381, 0, 515, 0, 0, 25, 0], [149, 0, 0, 261, 0, 534, 0, 0, 56, 0], [71, 0, 0, 343, 0, 544, 0, 0, 42, 0], [165, 0, 0, 377, 0, 393, 0, 0, 65, 0], [231, 0, 0, 337, 0, 287, 0, 0, 145, 0], [172, 0, 0, 497, 0, 143, 0, 0, 188, 0]]"
9,9,0.14296,0.1428,"[[0, 7, 210, 2, 2, 120, 0, 0, 657, 2], [0, 42, 266, 4, 0, 104, 0, 1, 580, 3], [0, 15, 380, 1, 1, 161, 0, 2, 437, 3], [1, 8, 326, 7, 6, 302, 0, 2, 345, 3], [0, 5, 407, 1, 0, 223, 0, 1, 363, 0], [0, 10, 296, 4, 2, 308, 1, 2, 377, 0], [0, 8, 482, 0, 0, 188, 0, 1, 321, 0], [1, 10, 250, 9, 4, 209, 0, 2, 510, 5], [0, 16, 152, 2, 0, 148, 0, 0, 681, 1], [0, 36, 155, 4, 4, 56, 0, 0, 737, 8]]"
