,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.40112,0.4374,0.4374,"[[392, 33, 44, 11, 69, 20, 33, 33, 277, 88], [32, 461, 7, 11, 21, 25, 43, 34, 132, 234], [61, 15, 255, 38, 253, 106, 123, 99, 24, 26], [25, 19, 70, 156, 165, 231, 184, 88, 19, 43], [35, 6, 77, 23, 515, 50, 121, 120, 29, 24], [17, 12, 74, 108, 129, 373, 120, 126, 14, 27], [4, 6, 29, 48, 242, 35, 554, 49, 15, 18], [20, 15, 43, 33, 148, 100, 43, 540, 13, 45], [103, 59, 14, 6, 43, 19, 19, 20, 615, 102], [15, 119, 13, 24, 27, 17, 37, 74, 161, 513]]"
1,1,10,0.4047,0.4363,0.4363,"[[390, 43, 45, 16, 85, 27, 32, 31, 260, 71], [29, 508, 12, 20, 24, 28, 34, 38, 134, 173], [56, 15, 258, 51, 269, 115, 110, 81, 23, 22], [22, 27, 64, 177, 172, 258, 161, 68, 17, 34], [34, 6, 66, 32, 550, 57, 107, 107, 24, 17], [13, 15, 83, 125, 143, 400, 98, 96, 12, 15], [3, 7, 27, 63, 281, 38, 512, 41, 13, 15], [16, 16, 52, 45, 169, 115, 36, 510, 10, 31], [96, 81, 15, 12, 56, 23, 17, 15, 610, 75], [18, 152, 12, 33, 33, 19, 36, 78, 171, 448]]"
2,2,10,0.4023,0.436,0.436,"[[387, 37, 41, 15, 73, 23, 36, 29, 281, 78], [30, 477, 6, 21, 16, 18, 37, 24, 148, 223], [57, 17, 246, 61, 252, 95, 131, 81, 28, 32], [24, 21, 65, 217, 152, 223, 169, 61, 21, 47], [37, 6, 65, 43, 520, 42, 133, 100, 29, 25], [16, 16, 70, 173, 128, 343, 113, 98, 16, 27], [2, 8, 26, 67, 237, 32, 551, 39, 17, 21], [16, 15, 53, 63, 155, 90, 51, 487, 15, 55], [88, 69, 13, 9, 46, 17, 19, 18, 632, 89], [15, 132, 12, 30, 23, 13, 39, 58, 178, 500]]"
3,3,10,0.40444,0.4356,0.4356,"[[367, 37, 40, 16, 81, 30, 30, 33, 282, 84], [26, 504, 3, 21, 22, 26, 40, 37, 127, 194], [58, 15, 223, 73, 258, 110, 128, 82, 24, 29], [20, 21, 48, 222, 152, 237, 168, 73, 18, 41], [34, 6, 59, 43, 533, 45, 130, 105, 24, 21], [12, 14, 59, 168, 130, 366, 107, 108, 14, 22], [2, 7, 25, 72, 240, 34, 548, 41, 13, 18], [17, 16, 44, 60, 157, 98, 46, 509, 9, 44], [81, 79, 12, 11, 51, 24, 20, 19, 618, 85], [17, 153, 14, 32, 32, 16, 42, 68, 160, 466]]"
4,4,10,0.40188,0.4368,0.4368,"[[385, 37, 43, 18, 71, 26, 32, 28, 280, 80], [31, 486, 7, 29, 19, 23, 38, 28, 138, 201], [57, 15, 264, 74, 236, 99, 127, 75, 27, 26], [26, 24, 75, 238, 142, 218, 155, 58, 19, 45], [39, 7, 82, 44, 508, 51, 127, 92, 28, 22], [12, 16, 81, 179, 115, 363, 101, 96, 17, 20], [3, 7, 38, 79, 225, 31, 543, 39, 15, 20], [21, 14, 58, 69, 151, 93, 47, 488, 14, 45], [91, 72, 14, 10, 38, 23, 17, 20, 625, 90], [19, 143, 15, 33, 24, 17, 37, 63, 181, 468]]"
5,5,10,0.40438,0.4343,0.4343,"[[382, 32, 45, 13, 75, 27, 34, 30, 283, 79], [32, 454, 9, 25, 22, 22, 41, 35, 154, 206], [60, 14, 269, 55, 247, 100, 131, 77, 23, 24], [23, 22, 68, 188, 157, 240, 181, 65, 19, 37], [40, 6, 82, 33, 509, 47, 137, 98, 26, 22], [15, 13, 77, 142, 135, 370, 117, 97, 16, 18], [3, 6, 33, 59, 228, 29, 570, 39, 16, 17], [19, 12, 53, 57, 159, 103, 45, 499, 15, 38], [93, 63, 16, 5, 45, 24, 22, 16, 627, 89], [18, 120, 13, 28, 30, 17, 46, 71, 182, 475]]"
6,6,10,0.40758,0.4379,0.4379,"[[400, 46, 35, 15, 67, 19, 32, 26, 287, 73], [29, 546, 5, 19, 14, 17, 29, 26, 133, 182], [63, 19, 245, 51, 247, 117, 118, 83, 33, 24], [33, 33, 63, 163, 152, 262, 163, 63, 21, 47], [43, 8, 73, 32, 513, 53, 119, 108, 28, 23], [17, 19, 68, 120, 129, 391, 107, 105, 22, 22], [3, 9, 34, 53, 241, 45, 529, 42, 20, 24], [25, 21, 54, 45, 152, 104, 42, 495, 16, 46], [94, 85, 13, 4, 35, 20, 17, 16, 630, 86], [22, 161, 9, 26, 19, 17, 36, 66, 177, 467]]"
7,7,10,0.4062,0.4379,0.4379,"[[386, 38, 53, 16, 69, 20, 35, 23, 263, 97], [29, 472, 9, 27, 17, 18, 40, 20, 113, 255], [50, 15, 286, 63, 240, 91, 127, 70, 26, 32], [22, 24, 79, 206, 147, 228, 175, 53, 17, 49], [36, 6, 90, 36, 509, 46, 132, 96, 24, 25], [13, 15, 94, 165, 133, 351, 105, 83, 16, 25], [3, 6, 34, 66, 224, 30, 556, 42, 17, 22], [20, 17, 69, 66, 153, 91, 45, 474, 9, 56], [94, 82, 17, 7, 41, 24, 19, 15, 596, 105], [20, 115, 16, 31, 24, 15, 35, 53, 148, 543]]"
8,8,10,0.406,0.4386,0.4386,"[[389, 44, 42, 12, 60, 29, 29, 23, 279, 93], [30, 498, 7, 20, 15, 25, 29, 22, 137, 217], [62, 17, 264, 63, 235, 109, 116, 72, 33, 29], [33, 26, 69, 191, 142, 257, 160, 50, 21, 51], [41, 7, 88, 37, 496, 58, 123, 96, 27, 27], [18, 15, 77, 143, 121, 402, 103, 76, 19, 26], [4, 9, 35, 61, 226, 40, 542, 39, 19, 25], [24, 20, 66, 55, 138, 112, 50, 461, 15, 59], [89, 75, 15, 5, 36, 24, 16, 14, 632, 94], [20, 143, 12, 31, 21, 20, 30, 48, 164, 511]]"
9,9,10,0.40462,0.4374,0.4374,"[[403, 31, 45, 15, 72, 27, 37, 26, 249, 95], [39, 485, 7, 23, 19, 21, 41, 28, 122, 215], [60, 13, 245, 66, 239, 105, 147, 75, 23, 27], [23, 23, 65, 201, 157, 228, 187, 54, 17, 45], [37, 5, 67, 42, 508, 48, 152, 94, 25, 22], [16, 13, 67, 159, 136, 369, 119, 86, 14, 21], [3, 6, 28, 59, 215, 29, 589, 38, 14, 19], [22, 17, 55, 61, 152, 102, 51, 483, 7, 50], [114, 73, 12, 5, 47, 21, 21, 18, 593, 96], [25, 141, 11, 30, 33, 16, 40, 59, 147, 498]]"
