,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.38172,0.4137,0.4137,"[[353, 41, 59, 13, 94, 30, 24, 37, 250, 99], [27, 463, 13, 26, 33, 33, 26, 25, 122, 232], [51, 12, 258, 31, 294, 138, 95, 75, 18, 28], [26, 21, 75, 167, 166, 285, 130, 70, 10, 50], [34, 9, 70, 31, 585, 56, 93, 87, 19, 16], [10, 17, 88, 112, 163, 391, 87, 94, 16, 22], [4, 12, 34, 69, 320, 64, 422, 40, 15, 20], [17, 21, 71, 48, 181, 105, 43, 448, 10, 56], [109, 90, 26, 13, 72, 24, 16, 13, 537, 100], [17, 133, 17, 35, 29, 21, 30, 67, 138, 513]]"
1,1,10,0.38268,0.4139,0.4139,"[[346, 38, 58, 19, 83, 27, 18, 36, 265, 110], [23, 462, 9, 34, 32, 31, 24, 21, 110, 254], [51, 14, 260, 47, 285, 131, 81, 80, 20, 31], [26, 20, 72, 194, 160, 266, 118, 75, 11, 58], [32, 9, 67, 38, 582, 52, 86, 93, 24, 17], [11, 17, 90, 141, 151, 380, 77, 93, 16, 24], [5, 9, 35, 84, 324, 62, 397, 42, 15, 27], [16, 24, 63, 62, 175, 97, 41, 449, 12, 61], [102, 93, 25, 17, 63, 23, 12, 14, 537, 114], [18, 130, 17, 40, 27, 18, 26, 63, 129, 532]]"
2,2,10,0.38414,0.4139,0.4139,"[[349, 34, 60, 18, 93, 29, 18, 37, 266, 96], [23, 454, 11, 26, 35, 32, 23, 23, 115, 258], [56, 15, 265, 33, 292, 133, 84, 74, 20, 28], [32, 25, 74, 168, 178, 269, 120, 67, 11, 56], [33, 9, 62, 31, 596, 51, 91, 89, 21, 17], [10, 16, 81, 115, 176, 390, 78, 92, 19, 23], [4, 12, 38, 71, 330, 63, 403, 37, 15, 27], [18, 23, 64, 48, 187, 102, 41, 444, 10, 63], [111, 86, 24, 15, 69, 23, 12, 9, 542, 109], [20, 129, 17, 36, 31, 17, 28, 61, 133, 528]]"
3,3,10,0.38404,0.4156,0.4156,"[[332, 42, 63, 16, 89, 31, 26, 38, 272, 91], [21, 452, 10, 27, 30, 34, 23, 34, 123, 246], [49, 12, 254, 30, 301, 122, 94, 91, 22, 25], [27, 21, 64, 173, 179, 263, 128, 83, 10, 52], [32, 10, 59, 29, 596, 47, 94, 98, 22, 13], [10, 15, 78, 109, 165, 375, 101, 110, 17, 20], [5, 10, 32, 66, 325, 55, 424, 46, 15, 22], [15, 24, 60, 45, 182, 93, 41, 484, 10, 46], [103, 86, 23, 14, 72, 27, 13, 14, 551, 97], [12, 128, 14, 38, 31, 21, 27, 71, 143, 515]]"
4,4,10,0.38622,0.4163,0.4163,"[[394, 44, 54, 23, 84, 25, 18, 25, 240, 93], [23, 487, 9, 28, 32, 30, 22, 21, 117, 231], [59, 16, 258, 37, 283, 138, 86, 73, 24, 26], [31, 25, 72, 190, 170, 274, 115, 59, 12, 52], [39, 11, 72, 35, 578, 50, 94, 87, 21, 13], [12, 18, 81, 135, 168, 389, 74, 84, 18, 21], [6, 12, 41, 92, 311, 63, 401, 32, 17, 25], [19, 31, 63, 54, 185, 105, 40, 432, 14, 57], [131, 99, 22, 15, 63, 23, 11, 11, 531, 94], [17, 144, 14, 40, 32, 17, 26, 57, 150, 503]]"
5,5,10,0.38528,0.4185,0.4185,"[[349, 52, 60, 17, 86, 27, 28, 37, 247, 97], [20, 495, 12, 30, 32, 33, 26, 30, 113, 209], [51, 13, 273, 32, 282, 126, 93, 84, 18, 28], [26, 25, 72, 177, 175, 271, 124, 76, 9, 45], [30, 11, 78, 31, 582, 42, 90, 100, 22, 14], [10, 16, 89, 116, 162, 382, 91, 96, 19, 19], [3, 9, 41, 76, 324, 58, 416, 38, 14, 21], [12, 25, 68, 51, 175, 100, 36, 479, 11, 43], [111, 97, 25, 15, 70, 24, 11, 15, 534, 98], [16, 149, 14, 42, 29, 17, 26, 69, 140, 498]]"
6,6,10,0.3866,0.4203,0.4203,"[[350, 37, 56, 18, 75, 27, 24, 33, 283, 97], [26, 473, 9, 30, 28, 30, 26, 28, 133, 217], [54, 14, 266, 32, 272, 139, 91, 81, 26, 25], [26, 22, 71, 174, 161, 281, 124, 75, 11, 55], [33, 10, 72, 31, 577, 52, 91, 95, 23, 16], [10, 17, 88, 117, 149, 398, 88, 94, 19, 20], [4, 10, 41, 79, 305, 63, 418, 41, 17, 22], [16, 25, 75, 47, 162, 106, 37, 477, 11, 44], [101, 89, 23, 15, 61, 23, 13, 12, 571, 92], [15, 140, 17, 39, 27, 17, 26, 67, 153, 499]]"
7,7,10,0.38882,0.4244,0.4244,"[[411, 46, 57, 19, 70, 24, 23, 23, 231, 96], [32, 494, 13, 27, 28, 28, 21, 31, 118, 208], [62, 16, 280, 40, 260, 127, 93, 78, 22, 22], [31, 25, 71, 182, 162, 271, 131, 67, 8, 52], [44, 10, 75, 34, 550, 53, 105, 93, 21, 15], [13, 16, 83, 128, 142, 407, 80, 93, 17, 21], [5, 9, 39, 82, 295, 54, 440, 38, 17, 21], [22, 35, 61, 55, 167, 105, 38, 457, 11, 49], [140, 93, 28, 10, 52, 24, 17, 12, 540, 84], [24, 158, 13, 38, 31, 24, 25, 61, 143, 483]]"
8,8,10,0.38632,0.4209,0.4209,"[[357, 39, 64, 16, 83, 26, 27, 35, 252, 101], [20, 472, 15, 29, 32, 33, 24, 29, 121, 225], [47, 12, 307, 33, 260, 114, 92, 86, 22, 27], [27, 21, 83, 173, 162, 263, 134, 75, 8, 54], [30, 9, 91, 29, 558, 43, 102, 99, 23, 16], [10, 16, 104, 115, 148, 377, 98, 94, 18, 20], [4, 9, 50, 71, 294, 52, 444, 41, 13, 22], [12, 24, 80, 47, 163, 101, 38, 480, 9, 46], [115, 89, 28, 16, 64, 22, 15, 14, 539, 98], [19, 135, 21, 39, 29, 17, 29, 70, 139, 502]]"
9,9,10,0.38562,0.4171,0.4171,"[[337, 39, 55, 21, 85, 29, 25, 25, 302, 82], [23, 477, 10, 30, 33, 40, 21, 22, 143, 201], [49, 14, 265, 34, 282, 146, 82, 75, 26, 27], [25, 23, 67, 185, 167, 290, 120, 65, 13, 45], [31, 12, 62, 37, 576, 59, 89, 94, 26, 14], [12, 15, 73, 127, 153, 419, 78, 86, 18, 19], [7, 10, 35, 83, 314, 66, 409, 37, 17, 22], [13, 29, 65, 56, 176, 116, 34, 454, 10, 47], [101, 89, 22, 13, 62, 23, 14, 15, 581, 80], [14, 143, 16, 40, 30, 22, 26, 66, 175, 468]]"
10,10,10,0.39058,0.4203,0.4203,"[[372, 44, 57, 17, 73, 23, 26, 29, 263, 96], [27, 481, 8, 30, 29, 30, 21, 30, 119, 225], [57, 15, 272, 35, 270, 131, 87, 79, 24, 30], [29, 25, 74, 182, 158, 278, 129, 68, 9, 48], [37, 11, 74, 37, 558, 48, 101, 94, 24, 16], [13, 17, 83, 125, 144, 403, 83, 94, 19, 19], [8, 10, 41, 84, 297, 55, 427, 42, 12, 24], [16, 32, 62, 54, 171, 108, 40, 455, 9, 53], [119, 90, 22, 15, 59, 23, 14, 12, 550, 96], [22, 135, 13, 42, 28, 16, 25, 67, 149, 503]]"
11,11,10,0.3904,0.4204,0.4204,"[[380, 35, 57, 21, 74, 22, 26, 27, 254, 104], [31, 446, 4, 30, 28, 31, 31, 24, 120, 255], [52, 14, 256, 35, 298, 123, 93, 76, 27, 26], [29, 23, 73, 192, 159, 261, 142, 61, 10, 50], [35, 9, 62, 34, 576, 43, 109, 87, 23, 22], [12, 16, 79, 146, 154, 375, 90, 88, 19, 21], [6, 7, 34, 76, 301, 52, 449, 37, 13, 25], [19, 24, 52, 61, 188, 103, 41, 440, 9, 63], [120, 79, 22, 13, 59, 21, 19, 13, 549, 105], [22, 116, 10, 41, 26, 18, 29, 57, 140, 541]]"
