,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,20,0.17726,0.1802,0.1802,"[[0, 0, 295, 4, 0, 0, 5, 0, 684, 12], [0, 0, 477, 10, 0, 0, 28, 0, 453, 32], [0, 0, 763, 13, 0, 0, 43, 0, 174, 7], [0, 0, 819, 36, 0, 0, 45, 0, 92, 8], [0, 0, 787, 8, 0, 0, 109, 0, 87, 9], [0, 0, 839, 24, 0, 0, 34, 0, 97, 6], [0, 0, 759, 8, 0, 0, 207, 0, 23, 3], [0, 0, 776, 5, 0, 0, 26, 0, 157, 36], [0, 0, 251, 8, 0, 0, 1, 0, 721, 19], [0, 0, 393, 0, 0, 0, 8, 0, 524, 75]]"
1,1,20,0.2507,0.2628,0.2628,"[[59, 14, 43, 17, 0, 0, 49, 9, 705, 104], [3, 49, 39, 21, 0, 0, 85, 5, 542, 256], [33, 15, 165, 81, 0, 0, 464, 17, 168, 57], [19, 8, 129, 152, 0, 0, 470, 22, 115, 85], [12, 0, 93, 64, 0, 0, 662, 18, 96, 55], [20, 3, 180, 178, 0, 0, 423, 13, 126, 57], [3, 3, 65, 39, 0, 0, 807, 11, 28, 44], [10, 6, 146, 67, 0, 0, 314, 144, 102, 211], [9, 2, 22, 25, 0, 0, 26, 2, 789, 125], [2, 8, 16, 19, 0, 0, 95, 6, 391, 463]]"
2,2,20,0.35044,0.3742,0.3742,"[[351, 34, 61, 39, 0, 0, 21, 21, 355, 118], [13, 322, 11, 26, 0, 0, 24, 11, 216, 377], [75, 29, 394, 172, 0, 0, 206, 54, 34, 36], [28, 21, 196, 380, 0, 0, 212, 60, 20, 83], [34, 7, 388, 86, 0, 0, 349, 55, 49, 32], [18, 8, 253, 469, 0, 0, 142, 41, 28, 41], [6, 17, 137, 90, 0, 0, 664, 26, 16, 44], [28, 16, 234, 143, 0, 0, 89, 348, 20, 122], [80, 42, 17, 34, 0, 0, 14, 13, 662, 138], [12, 67, 10, 38, 0, 0, 35, 25, 192, 621]]"
3,3,20,0.38652,0.4145,0.4145,"[[380, 43, 63, 43, 0, 0, 17, 12, 356, 86], [12, 468, 8, 22, 0, 0, 16, 8, 180, 286], [69, 29, 425, 236, 0, 0, 120, 44, 36, 41], [21, 24, 115, 565, 0, 0, 143, 32, 30, 70], [42, 14, 464, 130, 0, 0, 214, 65, 39, 32], [12, 10, 162, 618, 0, 0, 81, 39, 28, 50], [5, 22, 139, 165, 0, 0, 594, 16, 20, 39], [34, 23, 144, 209, 0, 0, 48, 405, 20, 117], [75, 55, 16, 34, 0, 0, 11, 5, 695, 109], [13, 111, 8, 42, 0, 0, 22, 18, 173, 613]]"
4,4,20,0.40976,0.4391,0.4391,"[[394, 32, 94, 43, 0, 0, 23, 17, 295, 102], [12, 403, 17, 23, 0, 0, 11, 10, 128, 396], [53, 18, 535, 183, 0, 0, 102, 42, 28, 39], [17, 13, 148, 549, 0, 0, 149, 36, 23, 65], [36, 6, 513, 124, 1, 0, 161, 102, 28, 29], [6, 5, 199, 621, 0, 0, 60, 49, 17, 43], [3, 10, 168, 137, 0, 0, 623, 14, 9, 36], [25, 10, 126, 189, 0, 0, 40, 502, 12, 96], [60, 43, 24, 44, 0, 0, 15, 8, 684, 122], [14, 76, 12, 39, 0, 0, 27, 19, 113, 700]]"
5,5,20,0.42742,0.4571,0.4571,"[[418, 27, 99, 35, 0, 0, 27, 12, 310, 72], [15, 448, 17, 26, 0, 0, 15, 5, 152, 322], [55, 16, 544, 161, 0, 0, 112, 43, 36, 33], [17, 15, 129, 550, 0, 0, 170, 36, 29, 54], [43, 6, 453, 135, 5, 1, 180, 114, 36, 27], [6, 6, 164, 644, 0, 1, 73, 48, 24, 34], [2, 9, 136, 119, 1, 0, 683, 13, 15, 22], [29, 5, 109, 179, 1, 1, 51, 534, 16, 75], [64, 43, 23, 40, 0, 0, 11, 4, 735, 80], [17, 94, 15, 43, 0, 0, 33, 12, 133, 653]]"
6,6,20,0.44784,0.475,0.475,"[[457, 27, 88, 36, 0, 0, 28, 14, 268, 82], [15, 503, 19, 22, 0, 0, 10, 6, 110, 315], [63, 17, 543, 172, 3, 0, 97, 42, 29, 34], [18, 13, 122, 593, 4, 1, 129, 44, 25, 51], [40, 6, 439, 144, 22, 1, 150, 144, 30, 24], [4, 7, 158, 667, 1, 4, 54, 53, 18, 34], [2, 9, 130, 144, 3, 0, 669, 10, 11, 22], [24, 6, 93, 184, 5, 2, 39, 569, 12, 66], [65, 51, 22, 44, 2, 0, 9, 6, 711, 90], [20, 105, 15, 47, 0, 0, 32, 10, 92, 679]]"
7,7,20,0.46786,0.4942,0.4942,"[[470, 33, 91, 23, 0, 0, 32, 10, 246, 95], [9, 562, 18, 13, 0, 0, 10, 5, 83, 300], [52, 20, 550, 131, 6, 3, 115, 51, 29, 43], [24, 14, 120, 536, 6, 7, 153, 54, 19, 67], [45, 6, 341, 121, 60, 0, 194, 172, 27, 34], [6, 10, 159, 573, 3, 22, 80, 82, 15, 50], [1, 11, 104, 107, 5, 0, 721, 15, 7, 29], [23, 11, 78, 139, 6, 6, 36, 604, 10, 87], [62, 62, 21, 26, 4, 0, 11, 5, 690, 119], [15, 117, 18, 24, 0, 0, 29, 8, 62, 727]]"
8,8,20,0.47852,0.5066,0.5066,"[[526, 16, 106, 35, 0, 0, 36, 16, 192, 73], [18, 535, 23, 27, 1, 0, 9, 8, 103, 276], [50, 11, 593, 137, 6, 1, 108, 43, 23, 28], [19, 11, 125, 568, 8, 7, 153, 50, 17, 42], [39, 3, 391, 135, 82, 0, 148, 153, 25, 24], [3, 7, 149, 626, 3, 18, 74, 78, 15, 27], [1, 3, 120, 108, 9, 1, 720, 11, 9, 18], [21, 5, 79, 150, 9, 8, 38, 625, 10, 55], [91, 46, 25, 37, 5, 0, 17, 4, 689, 86], [27, 88, 22, 37, 1, 0, 29, 10, 76, 710]]"
9,9,20,0.4906,0.5191,0.5191,"[[556, 21, 90, 28, 2, 0, 32, 15, 207, 49], [22, 588, 19, 20, 2, 0, 11, 8, 120, 210], [63, 13, 595, 120, 12, 3, 104, 38, 29, 23], [23, 11, 130, 565, 12, 12, 146, 42, 19, 40], [43, 4, 368, 137, 119, 0, 138, 143, 30, 18], [10, 7, 151, 623, 6, 24, 67, 71, 17, 24], [2, 1, 121, 110, 13, 1, 715, 9, 13, 15], [24, 6, 79, 142, 20, 10, 33, 629, 10, 47], [88, 44, 20, 28, 7, 0, 11, 4, 735, 63], [25, 103, 21, 38, 1, 0, 28, 14, 105, 665]]"
