,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
0,0,10,10,0.2595,"[[275, 52, 9, 60, 0, 12, 91, 57, 226, 218], [23, 248, 14, 63, 0, 34, 212, 97, 137, 172], [75, 35, 9, 105, 0, 21, 593, 69, 21, 72], [11, 29, 5, 120, 0, 35, 614, 115, 8, 63], [15, 13, 13, 56, 1, 1, 752, 70, 25, 54], [14, 44, 7, 123, 0, 84, 573, 98, 12, 45], [3, 3, 2, 33, 0, 4, 866, 62, 2, 25], [7, 35, 7, 59, 0, 23, 453, 265, 14, 137], [84, 77, 5, 52, 0, 18, 58, 69, 315, 322], [10, 78, 4, 36, 0, 13, 164, 161, 122, 412]]"
1,1,10,10,0.3441,"[[84, 95, 29, 57, 32, 11, 29, 29, 551, 83], [0, 498, 7, 43, 11, 17, 32, 28, 189, 175], [23, 36, 90, 241, 112, 69, 289, 64, 45, 31], [2, 35, 28, 387, 36, 82, 265, 87, 32, 46], [7, 23, 32, 146, 163, 13, 459, 78, 50, 29], [1, 44, 38, 324, 54, 191, 226, 63, 24, 35], [2, 17, 29, 172, 63, 15, 610, 53, 4, 35], [2, 68, 32, 159, 57, 52, 158, 329, 22, 121], [11, 117, 16, 54, 24, 9, 12, 19, 650, 88], [0, 168, 11, 66, 5, 12, 31, 60, 208, 439]]"
2,2,10,10,0.4277,"[[278, 55, 65, 34, 75, 9, 19, 24, 382, 59], [3, 523, 14, 27, 13, 15, 23, 16, 182, 184], [45, 20, 219, 114, 253, 98, 127, 80, 24, 20], [11, 30, 68, 373, 106, 162, 141, 53, 18, 38], [16, 17, 67, 89, 481, 35, 175, 75, 34, 11], [5, 24, 78, 270, 109, 332, 81, 65, 14, 22], [0, 16, 38, 148, 199, 24, 512, 26, 9, 28], [6, 24, 59, 123, 114, 103, 53, 435, 13, 70], [42, 78, 25, 38, 48, 10, 14, 9, 668, 68], [10, 141, 19, 51, 13, 12, 30, 45, 223, 456]]"
3,3,10,10,0.4552,"[[312, 55, 63, 19, 88, 9, 28, 16, 376, 34], [9, 607, 12, 16, 15, 11, 30, 15, 147, 138], [44, 20, 252, 92, 265, 71, 130, 70, 33, 23], [14, 22, 78, 358, 104, 145, 175, 49, 18, 37], [19, 13, 78, 77, 485, 29, 168, 90, 30, 11], [4, 20, 76, 273, 105, 323, 85, 75, 15, 24], [1, 15, 32, 121, 166, 13, 600, 22, 8, 22], [7, 25, 47, 92, 139, 87, 46, 500, 12, 45], [48, 84, 26, 24, 43, 9, 21, 8, 695, 42], [17, 200, 18, 34, 18, 8, 39, 35, 211, 420]]"
4,4,10,10,0.4819,"[[354, 29, 79, 20, 90, 5, 42, 31, 294, 56], [22, 531, 12, 19, 16, 7, 39, 22, 111, 221], [45, 14, 316, 89, 238, 45, 140, 75, 24, 14], [11, 14, 77, 335, 114, 131, 222, 47, 10, 39], [21, 6, 86, 69, 498, 22, 172, 95, 21, 10], [4, 14, 77, 271, 120, 302, 110, 73, 11, 18], [1, 7, 42, 82, 137, 7, 687, 16, 5, 16], [5, 10, 34, 75, 133, 91, 45, 561, 9, 37], [57, 56, 26, 29, 38, 10, 28, 12, 681, 63], [22, 134, 18, 34, 15, 7, 51, 41, 124, 554]]"
5,5,10,10,0.4924,"[[408, 28, 63, 18, 90, 6, 31, 20, 288, 48], [21, 555, 14, 19, 23, 6, 30, 10, 140, 182], [54, 15, 316, 98, 266, 47, 105, 60, 29, 10], [18, 17, 68, 398, 117, 118, 167, 47, 15, 35], [25, 5, 90, 81, 544, 24, 105, 94, 24, 8], [8, 13, 76, 318, 114, 279, 83, 82, 10, 17], [4, 9, 48, 104, 173, 7, 618, 12, 11, 14], [13, 13, 27, 91, 139, 74, 33, 564, 12, 34], [69, 53, 18, 27, 36, 7, 14, 13, 728, 35], [28, 154, 15, 31, 21, 8, 40, 34, 155, 514]]"
6,6,10,10,0.4876,"[[384, 26, 75, 28, 100, 7, 44, 22, 282, 32], [31, 591, 16, 21, 30, 9, 52, 18, 128, 104], [41, 9, 310, 70, 270, 51, 153, 62, 27, 7], [10, 14, 77, 338, 125, 130, 240, 41, 9, 16], [17, 4, 84, 57, 560, 26, 141, 90, 18, 3], [6, 9, 68, 252, 127, 312, 130, 85, 6, 5], [4, 4, 37, 59, 161, 10, 705, 13, 4, 3], [10, 6, 27, 64, 145, 77, 59, 590, 9, 13], [56, 48, 24, 28, 48, 9, 30, 9, 726, 22], [29, 219, 16, 47, 31, 11, 84, 40, 163, 360]]"
7,7,10,10,0.5144,"[[451, 25, 50, 16, 69, 5, 48, 16, 270, 50], [30, 577, 9, 18, 15, 5, 40, 11, 107, 188], [58, 12, 303, 93, 234, 48, 149, 60, 31, 12], [15, 14, 64, 386, 105, 122, 211, 36, 15, 32], [25, 3, 86, 70, 526, 28, 134, 93, 25, 10], [9, 10, 64, 287, 97, 323, 110, 76, 10, 14], [5, 6, 42, 71, 139, 6, 701, 10, 10, 10], [13, 4, 25, 80, 127, 69, 55, 576, 13, 38], [61, 47, 11, 29, 29, 5, 20, 5, 740, 53], [21, 150, 11, 29, 16, 9, 52, 28, 123, 561]]"
8,8,10,10,0.5223,"[[452, 26, 60, 25, 76, 7, 34, 14, 264, 42], [28, 596, 8, 23, 14, 5, 32, 13, 114, 167], [56, 10, 321, 89, 247, 65, 117, 52, 31, 12], [14, 12, 67, 385, 102, 164, 178, 31, 18, 29], [22, 1, 88, 67, 546, 42, 107, 95, 27, 5], [9, 8, 71, 254, 102, 367, 91, 72, 13, 13], [6, 8, 48, 83, 142, 16, 671, 11, 7, 8], [13, 4, 23, 74, 139, 84, 39, 581, 10, 33], [52, 47, 15, 35, 29, 5, 14, 6, 754, 43], [24, 153, 16, 40, 14, 10, 38, 27, 128, 550]]"
9,9,10,10,0.5223,"[[425, 20, 54, 20, 60, 7, 41, 15, 306, 52], [23, 595, 7, 14, 13, 5, 36, 7, 131, 169], [56, 9, 330, 88, 231, 49, 138, 51, 32, 16], [15, 14, 74, 373, 119, 120, 200, 31, 22, 32], [22, 3, 85, 68, 536, 29, 122, 98, 30, 7], [8, 9, 73, 272, 111, 328, 106, 61, 15, 17], [4, 8, 45, 64, 137, 6, 709, 7, 8, 12], [16, 4, 27, 70, 128, 77, 50, 578, 11, 39], [46, 44, 13, 30, 17, 4, 18, 7, 772, 49], [15, 147, 16, 34, 12, 9, 37, 17, 136, 577]]"
