,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.40276,0.4334,0.4334,"[[378, 36, 48, 27, 68, 27, 27, 30, 255, 104], [39, 507, 10, 19, 25, 25, 28, 32, 117, 198], [51, 13, 292, 62, 223, 108, 120, 76, 27, 28], [27, 25, 82, 234, 132, 245, 128, 65, 12, 50], [32, 13, 103, 47, 486, 59, 131, 90, 28, 11], [19, 20, 78, 161, 123, 378, 92, 82, 20, 27], [3, 12, 50, 91, 226, 55, 492, 34, 12, 25], [21, 21, 76, 80, 144, 89, 48, 470, 12, 39], [90, 91, 23, 19, 56, 18, 14, 12, 590, 87], [31, 146, 20, 40, 20, 28, 27, 43, 138, 507]]"
1,1,10,0.40396,0.4315,0.4315,"[[348, 36, 49, 29, 81, 22, 27, 34, 264, 110], [36, 521, 8, 23, 28, 23, 25, 31, 98, 207], [48, 12, 283, 68, 233, 111, 109, 81, 27, 28], [27, 23, 75, 246, 133, 235, 130, 66, 10, 55], [30, 15, 98, 46, 487, 54, 140, 93, 23, 14], [15, 21, 73, 180, 121, 356, 92, 93, 19, 30], [2, 11, 46, 100, 227, 58, 488, 33, 12, 23], [19, 22, 67, 82, 149, 85, 51, 479, 12, 34], [81, 97, 19, 22, 57, 21, 13, 15, 582, 93], [22, 153, 18, 40, 20, 26, 26, 45, 125, 525]]"
2,2,10,0.40668,0.4321,0.4321,"[[382, 28, 50, 27, 71, 27, 27, 38, 237, 113], [45, 496, 10, 20, 29, 25, 30, 31, 103, 211], [52, 11, 296, 50, 225, 112, 117, 85, 26, 26], [26, 26, 92, 218, 135, 244, 128, 71, 10, 50], [33, 13, 108, 41, 494, 51, 135, 90, 22, 13], [20, 15, 85, 155, 122, 373, 91, 94, 19, 26], [3, 12, 54, 86, 235, 54, 484, 36, 11, 25], [17, 22, 75, 64, 142, 93, 52, 489, 13, 33], [108, 88, 21, 17, 50, 22, 17, 13, 573, 91], [32, 142, 22, 37, 22, 28, 27, 42, 132, 516]]"
3,3,10,0.40258,0.4325,0.4325,"[[369, 36, 45, 25, 69, 29, 26, 39, 251, 111], [42, 486, 9, 21, 28, 23, 27, 31, 105, 228], [51, 11, 284, 62, 227, 114, 112, 87, 27, 25], [28, 28, 78, 251, 138, 233, 117, 69, 10, 48], [31, 13, 89, 47, 499, 53, 131, 96, 26, 15], [16, 17, 71, 174, 124, 363, 91, 98, 20, 26], [3, 14, 45, 99, 239, 48, 479, 39, 10, 24], [17, 20, 68, 75, 142, 91, 51, 491, 13, 32], [87, 89, 20, 23, 48, 21, 13, 15, 588, 96], [25, 138, 20, 41, 19, 26, 25, 49, 142, 515]]"
4,4,10,0.4027,0.4348,0.4348,"[[395, 34, 45, 25, 67, 24, 27, 35, 241, 107], [42, 506, 9, 20, 22, 24, 31, 32, 102, 212], [54, 12, 281, 68, 217, 121, 112, 83, 27, 25], [30, 28, 78, 236, 129, 249, 118, 68, 9, 55], [34, 13, 103, 54, 469, 56, 136, 97, 24, 14], [21, 18, 73, 166, 115, 382, 89, 89, 17, 30], [3, 10, 53, 103, 207, 54, 498, 35, 14, 23], [19, 24, 65, 76, 130, 98, 50, 488, 14, 36], [105, 91, 21, 19, 49, 21, 13, 14, 572, 95], [32, 134, 18, 42, 22, 28, 24, 43, 136, 521]]"
5,5,10,0.40296,0.4315,0.4315,"[[383, 29, 46, 24, 67, 25, 28, 38, 241, 119], [44, 487, 9, 23, 29, 29, 28, 30, 99, 222], [55, 13, 293, 56, 220, 115, 110, 83, 25, 30], [28, 25, 82, 227, 143, 243, 122, 65, 12, 53], [33, 14, 106, 50, 486, 49, 126, 96, 24, 16], [20, 18, 73, 168, 118, 371, 93, 93, 18, 28], [2, 12, 48, 98, 240, 52, 478, 33, 12, 25], [17, 20, 64, 70, 145, 91, 52, 497, 13, 31], [102, 80, 20, 19, 54, 21, 15, 14, 573, 102], [33, 131, 21, 41, 26, 24, 25, 50, 129, 520]]"
6,6,10,0.40482,0.4356,0.4356,"[[386, 35, 41, 27, 67, 29, 27, 32, 256, 100], [39, 532, 6, 21, 31, 25, 26, 27, 115, 178], [56, 13, 279, 50, 233, 119, 111, 82, 31, 26], [30, 29, 74, 224, 133, 250, 129, 72, 12, 47], [32, 15, 89, 41, 508, 52, 126, 97, 29, 11], [20, 21, 76, 163, 128, 371, 87, 85, 19, 30], [3, 13, 44, 81, 242, 57, 484, 38, 19, 19], [18, 25, 56, 68, 153, 88, 48, 493, 15, 36], [104, 86, 20, 23, 50, 21, 12, 13, 589, 82], [31, 157, 19, 36, 24, 24, 25, 44, 150, 490]]"
7,7,10,0.40578,0.433,0.433,"[[422, 35, 47, 27, 65, 25, 28, 30, 220, 101], [48, 517, 6, 22, 26, 23, 29, 27, 106, 196], [58, 15, 297, 52, 213, 112, 118, 81, 28, 26], [33, 27, 87, 218, 134, 243, 135, 57, 13, 53], [37, 12, 118, 48, 464, 52, 144, 87, 24, 14], [24, 19, 83, 166, 118, 368, 94, 87, 19, 22], [6, 9, 47, 93, 220, 50, 506, 32, 16, 21], [24, 25, 65, 74, 145, 91, 56, 474, 11, 35], [120, 91, 23, 18, 49, 19, 14, 11, 565, 90], [33, 148, 18, 41, 25, 26, 28, 43, 139, 499]]"
8,8,10,0.40612,0.4328,0.4328,"[[368, 31, 50, 29, 66, 23, 26, 39, 251, 117], [42, 502, 6, 24, 29, 22, 26, 28, 107, 214], [50, 15, 302, 58, 210, 121, 106, 82, 27, 29], [27, 27, 87, 236, 128, 247, 119, 67, 11, 51], [31, 15, 116, 48, 467, 58, 131, 91, 28, 15], [23, 15, 81, 160, 112, 384, 85, 91, 20, 29], [4, 11, 51, 102, 224, 56, 476, 35, 16, 25], [19, 22, 72, 63, 140, 93, 46, 489, 16, 40], [95, 90, 24, 22, 45, 21, 11, 14, 586, 92], [30, 134, 20, 41, 21, 26, 23, 46, 141, 518]]"
9,9,10,0.40298,0.4315,0.4315,"[[357, 37, 44, 28, 78, 27, 26, 31, 278, 94], [35, 515, 8, 21, 32, 29, 27, 29, 123, 181], [50, 10, 274, 64, 234, 134, 100, 75, 32, 27], [25, 25, 71, 227, 132, 267, 121, 70, 13, 49], [28, 12, 97, 46, 501, 60, 120, 94, 30, 12], [19, 18, 71, 168, 125, 379, 84, 89, 22, 25], [3, 10, 48, 103, 236, 60, 472, 33, 18, 17], [13, 22, 65, 66, 146, 99, 50, 486, 16, 37], [87, 82, 19, 23, 52, 22, 10, 13, 613, 79], [29, 135, 17, 41, 25, 31, 24, 44, 163, 491]]"
