,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.10732,0.1103,"[[0, 0, 0, 0, 0, 0, 0, 736, 0, 264], [0, 0, 0, 0, 0, 0, 0, 719, 0, 281], [0, 0, 0, 0, 0, 0, 0, 706, 0, 294], [0, 0, 0, 0, 0, 0, 0, 693, 0, 307], [0, 0, 0, 0, 0, 0, 0, 774, 0, 226], [0, 0, 0, 0, 0, 0, 0, 711, 0, 289], [0, 0, 0, 0, 0, 0, 0, 787, 0, 213], [0, 0, 0, 0, 0, 0, 0, 772, 0, 228], [0, 0, 0, 0, 0, 0, 0, 801, 0, 199], [0, 0, 0, 0, 0, 0, 0, 669, 0, 331]]"
1,1,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
2,2,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
3,3,0.1364,0.1336,"[[1, 0, 1, 0, 9, 685, 0, 0, 0, 304], [0, 0, 0, 0, 41, 617, 2, 0, 0, 340], [0, 0, 1, 0, 10, 812, 2, 0, 0, 175], [0, 0, 5, 0, 10, 776, 10, 0, 0, 199], [0, 0, 4, 0, 5, 842, 5, 0, 0, 144], [0, 0, 3, 0, 4, 791, 18, 0, 0, 184], [0, 0, 0, 0, 6, 836, 3, 0, 0, 155], [0, 0, 5, 0, 17, 681, 4, 0, 0, 293], [0, 0, 0, 0, 25, 568, 2, 0, 0, 405], [0, 0, 0, 0, 28, 436, 1, 0, 0, 535]]"
4,4,0.10108,0.1012,"[[0, 30, 0, 0, 0, 0, 0, 970, 0, 0], [0, 52, 0, 0, 0, 0, 0, 948, 0, 0], [0, 11, 0, 0, 0, 0, 0, 989, 0, 0], [0, 18, 1, 0, 0, 0, 0, 981, 0, 0], [0, 12, 0, 0, 0, 0, 0, 988, 0, 0], [0, 7, 0, 0, 0, 0, 0, 993, 0, 0], [0, 7, 0, 0, 0, 0, 0, 993, 0, 0], [0, 40, 0, 0, 0, 0, 0, 960, 0, 0], [0, 60, 0, 0, 0, 0, 0, 940, 0, 0], [0, 117, 0, 0, 0, 0, 0, 883, 0, 0]]"
5,5,0.1372,0.1363,"[[0, 0, 0, 0, 246, 0, 99, 0, 0, 655], [0, 0, 0, 0, 271, 0, 133, 0, 0, 596], [0, 0, 0, 0, 323, 6, 148, 0, 0, 523], [0, 0, 0, 0, 263, 5, 323, 0, 0, 409], [0, 0, 0, 0, 319, 4, 247, 0, 0, 430], [0, 0, 0, 0, 268, 1, 313, 0, 0, 418], [0, 0, 0, 0, 376, 1, 229, 0, 0, 394], [0, 0, 0, 0, 202, 2, 205, 0, 0, 591], [0, 0, 0, 0, 195, 0, 149, 0, 0, 656], [0, 0, 0, 0, 135, 0, 51, 0, 0, 814]]"
6,6,0.1016,0.1025,"[[0, 78, 31, 0, 0, 0, 0, 891, 0, 0], [0, 116, 10, 0, 0, 0, 0, 874, 0, 0], [0, 26, 34, 0, 0, 0, 0, 940, 0, 0], [0, 45, 44, 0, 0, 0, 0, 911, 0, 0], [0, 25, 13, 0, 0, 0, 0, 962, 0, 0], [0, 23, 50, 0, 0, 0, 0, 927, 0, 0], [0, 29, 38, 0, 0, 0, 0, 933, 0, 0], [0, 94, 31, 0, 0, 0, 0, 875, 0, 0], [0, 138, 2, 0, 0, 0, 0, 860, 0, 0], [0, 246, 11, 0, 0, 0, 0, 743, 0, 0]]"
7,7,0.15108,0.15,"[[0, 6, 21, 0, 200, 0, 27, 6, 256, 484], [0, 24, 14, 0, 271, 0, 56, 9, 199, 427], [0, 6, 39, 0, 379, 0, 42, 19, 190, 325], [0, 9, 57, 0, 310, 0, 117, 27, 165, 315], [0, 6, 40, 0, 432, 0, 80, 31, 127, 284], [0, 15, 57, 0, 282, 0, 110, 20, 244, 272], [0, 5, 35, 0, 465, 0, 70, 16, 124, 285], [0, 4, 82, 0, 232, 0, 59, 17, 132, 474], [0, 7, 7, 0, 183, 0, 66, 5, 242, 490], [0, 18, 15, 0, 133, 0, 9, 4, 145, 676]]"
8,8,0.11142,0.1178,"[[0, 4, 121, 0, 0, 33, 82, 744, 0, 16], [0, 5, 27, 0, 0, 103, 128, 711, 0, 26], [0, 0, 179, 0, 0, 45, 120, 643, 0, 13], [0, 0, 116, 0, 0, 48, 266, 539, 0, 31], [0, 1, 108, 0, 0, 38, 202, 641, 0, 10], [0, 0, 97, 0, 0, 77, 275, 528, 0, 23], [0, 0, 91, 0, 0, 69, 221, 593, 0, 26], [0, 8, 139, 0, 0, 64, 122, 607, 0, 60], [0, 6, 14, 0, 0, 37, 149, 769, 0, 25], [0, 6, 33, 0, 0, 26, 45, 801, 0, 89]]"
9,9,0.145,0.1456,"[[0, 0, 101, 0, 36, 0, 1, 87, 475, 300], [0, 1, 46, 0, 94, 0, 0, 163, 421, 275], [0, 0, 156, 0, 101, 0, 7, 134, 434, 168], [0, 1, 143, 0, 72, 0, 17, 275, 271, 221], [0, 0, 126, 0, 107, 0, 1, 252, 335, 179], [0, 0, 119, 0, 55, 0, 14, 266, 373, 173], [0, 0, 103, 0, 145, 0, 6, 257, 301, 188], [0, 0, 162, 0, 74, 0, 7, 147, 242, 368], [0, 1, 26, 0, 25, 0, 0, 154, 521, 273], [0, 0, 42, 0, 34, 0, 0, 60, 346, 518]]"
