,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,30,0.13134,0.1317,0.1317,"[[0, 966, 0, 1, 33, 0, 0, 0, 0, 0], [0, 887, 0, 10, 103, 0, 0, 0, 0, 0], [0, 796, 0, 8, 196, 0, 0, 0, 0, 0], [0, 670, 0, 40, 290, 0, 0, 0, 0, 0], [0, 597, 0, 13, 390, 0, 0, 0, 0, 0], [0, 732, 0, 46, 222, 0, 0, 0, 0, 0], [0, 579, 0, 23, 398, 0, 0, 0, 0, 0], [0, 775, 0, 26, 199, 0, 0, 0, 0, 0], [0, 963, 0, 4, 33, 0, 0, 0, 0, 0], [0, 924, 0, 8, 68, 0, 0, 0, 0, 0]]"
1,1,30,0.207,0.2208,0.2208,"[[301, 507, 30, 18, 108, 2, 0, 34, 0, 0], [13, 713, 9, 22, 198, 12, 0, 33, 0, 0], [73, 174, 34, 43, 631, 12, 0, 33, 0, 0], [11, 148, 19, 119, 594, 37, 0, 72, 0, 0], [21, 108, 13, 28, 786, 5, 0, 39, 0, 0], [10, 163, 18, 135, 560, 76, 0, 38, 0, 0], [3, 66, 4, 50, 838, 1, 0, 38, 0, 0], [12, 228, 9, 27, 527, 18, 0, 179, 0, 0], [60, 794, 6, 32, 71, 16, 0, 21, 0, 0], [9, 702, 4, 9, 175, 5, 0, 96, 0, 0]]"
2,2,30,0.25194,0.2754,0.2754,"[[491, 256, 27, 44, 98, 8, 5, 69, 0, 2], [87, 687, 5, 23, 107, 15, 14, 58, 0, 4], [93, 79, 34, 103, 546, 42, 31, 72, 0, 0], [23, 64, 23, 174, 454, 86, 28, 148, 0, 0], [46, 44, 15, 53, 731, 15, 24, 72, 0, 0], [21, 53, 14, 149, 475, 187, 28, 73, 0, 0], [6, 42, 2, 47, 723, 9, 109, 62, 0, 0], [26, 101, 6, 48, 433, 50, 14, 322, 0, 0], [319, 496, 5, 36, 53, 31, 8, 50, 0, 2], [72, 542, 2, 24, 111, 5, 11, 214, 0, 19]]"
3,3,30,0.31426,0.3353,0.3353,"[[569, 236, 38, 35, 45, 5, 4, 57, 8, 3], [84, 822, 3, 25, 22, 9, 9, 19, 2, 5], [97, 77, 98, 186, 352, 52, 45, 88, 3, 2], [36, 102, 55, 339, 192, 113, 36, 126, 0, 1], [66, 59, 46, 98, 581, 24, 36, 87, 2, 1], [28, 57, 43, 293, 212, 242, 27, 98, 0, 0], [10, 82, 14, 133, 475, 20, 197, 65, 2, 2], [39, 101, 24, 103, 221, 68, 13, 426, 3, 2], [378, 459, 10, 45, 20, 10, 2, 28, 44, 4], [76, 676, 4, 54, 26, 6, 12, 96, 15, 35]]"
4,4,30,0.35844,0.3916,0.3916,"[[566, 172, 51, 43, 48, 12, 10, 39, 57, 2], [48, 832, 3, 28, 12, 9, 15, 20, 24, 9], [78, 60, 208, 143, 299, 74, 58, 70, 8, 2], [25, 81, 68, 378, 132, 136, 86, 84, 5, 5], [55, 54, 86, 79, 549, 34, 60, 72, 10, 1], [22, 37, 91, 257, 140, 307, 58, 80, 7, 1], [6, 54, 27, 140, 378, 21, 325, 44, 3, 2], [32, 65, 42, 107, 170, 88, 24, 463, 6, 3], [314, 333, 15, 38, 22, 15, 9, 20, 230, 4], [50, 632, 5, 71, 12, 9, 32, 73, 58, 58]]"
5,5,30,0.38752,0.4264,0.4264,"[[561, 161, 51, 39, 53, 10, 16, 31, 68, 10], [27, 851, 6, 26, 12, 6, 14, 18, 29, 11], [69, 61, 255, 136, 244, 80, 67, 71, 13, 4], [23, 76, 56, 398, 112, 144, 100, 77, 6, 8], [44, 53, 99, 85, 525, 30, 69, 78, 15, 2], [16, 44, 85, 250, 114, 328, 75, 76, 10, 2], [6, 37, 35, 143, 292, 27, 415, 36, 5, 4], [32, 71, 39, 106, 134, 82, 27, 495, 7, 7], [263, 283, 17, 40, 25, 10, 10, 16, 325, 11], [34, 609, 8, 66, 8, 11, 36, 57, 60, 111]]"
6,6,30,0.401,0.4429,0.4429,"[[552, 154, 53, 29, 71, 5, 18, 29, 78, 11], [24, 832, 13, 26, 17, 4, 13, 17, 36, 18], [65, 51, 268, 114, 257, 80, 85, 62, 14, 4], [20, 68, 48, 367, 130, 157, 130, 62, 7, 11], [32, 49, 86, 77, 558, 32, 82, 67, 15, 2], [15, 45, 71, 237, 119, 338, 87, 72, 11, 5], [5, 33, 34, 100, 268, 36, 487, 22, 10, 5], [37, 61, 27, 89, 154, 86, 34, 492, 9, 11], [220, 246, 18, 38, 34, 8, 14, 14, 397, 11], [38, 575, 9, 63, 15, 14, 40, 47, 61, 138]]"
7,7,30,0.41754,0.461,0.461,"[[568, 124, 72, 21, 62, 5, 27, 26, 85, 10], [30, 791, 19, 28, 18, 7, 14, 21, 44, 28], [72, 43, 321, 121, 194, 76, 90, 62, 15, 6], [22, 56, 50, 398, 105, 156, 143, 46, 11, 13], [31, 35, 115, 87, 507, 34, 106, 65, 18, 2], [15, 37, 86, 264, 94, 337, 88, 62, 12, 5], [7, 29, 40, 102, 189, 26, 570, 19, 12, 6], [38, 54, 43, 105, 144, 78, 36, 478, 10, 14], [199, 194, 23, 43, 37, 8, 13, 13, 450, 20], [39, 504, 17, 59, 18, 12, 42, 44, 75, 190]]"
8,8,30,0.4239,0.4639,0.4639,"[[580, 115, 78, 16, 62, 5, 26, 22, 83, 13], [37, 789, 20, 18, 18, 10, 11, 18, 48, 31], [77, 38, 327, 95, 212, 79, 86, 61, 17, 8], [34, 55, 54, 343, 120, 157, 152, 52, 14, 19], [41, 34, 115, 68, 505, 38, 106, 72, 19, 2], [15, 38, 104, 215, 96, 345, 97, 73, 11, 6], [8, 28, 41, 65, 196, 33, 585, 23, 14, 7], [42, 51, 49, 80, 152, 77, 39, 482, 13, 15], [204, 175, 24, 38, 35, 12, 12, 13, 467, 20], [49, 474, 18, 43, 24, 13, 39, 43, 81, 216]]"
9,9,30,0.4291,0.4656,0.4656,"[[572, 126, 57, 17, 67, 6, 30, 20, 88, 17], [34, 793, 16, 17, 21, 8, 17, 20, 43, 31], [78, 42, 291, 105, 244, 72, 89, 55, 17, 7], [34, 56, 51, 360, 120, 135, 152, 56, 15, 21], [36, 37, 92, 64, 540, 34, 109, 67, 18, 3], [16, 36, 88, 238, 123, 306, 99, 74, 13, 7], [8, 24, 34, 65, 189, 28, 605, 22, 16, 9], [33, 49, 45, 86, 152, 60, 51, 495, 8, 21], [192, 176, 19, 35, 49, 10, 12, 12, 474, 21], [49, 474, 10, 52, 24, 11, 38, 46, 76, 220]]"
