round, train_acc, test_acc, f1, time_stamp
0, 0.13134, 0.1317, 0.1317, 2191.2024166584015
1, 0.207, 0.2208, 0.2208, 4392.220068216324
2, 0.25194, 0.2754, 0.2754, 6569.536399841309
3, 0.31426, 0.3353, 0.3353, 8677.74691605568
4, 0.35844, 0.3916, 0.3916, 10786.665148735046
5, 0.38752, 0.4264, 0.4264, 12918.475080251694
6, 0.401, 0.4429, 0.4429, 15025.700109958649
7, 0.41754, 0.461, 0.461, 17141.313552379608
8, 0.4239, 0.4639, 0.4639, 19266.938105106354
9, 0.4291, 0.4656, 0.4656, 21449.289886951447
10, 0.4359, 0.4711, 0.4711, 23560.492614030838
11, 0.43646, 0.4701, 0.4701, 25622.98854637146
12, 0.44312, 0.4743, 0.4743, 27666.632849931717
13, 0.44374, 0.4748, 0.4748, 29732.36065864563
14, 0.44804, 0.476, 0.476, 31786.31036233902
15, 0.45078, 0.4788, 0.4788, 33842.83964943886
16, 0.45718, 0.4789, 0.4789, 35892.692002773285
17, 0.45848, 0.4853, 0.4853, 38039.55146765709
18, 0.46368, 0.4864, 0.4864, 40231.12808012962
19, 0.4683, 0.4932, 0.4932, 42295.14250278473
20, 0.46782, 0.4884, 0.4884, 44363.105531454086
21, 0.4715, 0.4971, 0.4971, 46419.327275276184
22, 0.47392, 0.4974, 0.4974, 48483.45131421089
23, 0.4752, 0.496, 0.496, 50539.08796143532
24, 0.48252, 0.5018, 0.5018, 52592.889103889465
