round, train_acc, test_acc, f1, time_stamp
0, 0, 0.0986, 0, 2861.348905801773
1, 0, 0.1009, 0, 5832.53590130806
2, 0, 0.1179, 0, 8796.861054897308
3, 0, 0.1211, 0, 11735.515231370926
4, 0, 0.1586, 0, 14640.121362924576
5, 0, 0.1357, 0, 17425.870777845383
6, 0, 0.1996, 0, 20224.39915895462
7, 0, 0.2175, 0, 22980.589721679688
8, 0, 0.185, 0, 25755.58039855957
9, 0, 0.214, 0, 28574.095442533493
10, 0, 0.2195, 0, 31388.853758096695
11, 0, 0.2472, 0, 34220.74857020378
12, 0, 0.2504, 0, 37007.12790155411
13, 0, 0.2581, 0, 39749.87793445587
14, 0, 0.2556, 0, 42084.17434024811
15, 0, 0.2718, 0, 44418.98489832878
16, 0, 0.2782, 0, 46752.40843772888
17, 0, 0.2811, 0, 49088.47012138367
18, 0, 0.2666, 0, 51425.253630161285
19, 0, 0.288, 0, 53761.7142329216
20, 0, 0.2905, 0, 56097.80082702637
21, 0, 0.2938, 0, 58433.54042196274
22, 0, 0.295, 0, 60770.4023706913
23, 0, 0.3027, 0, 63107.09382271767
24, 0, 0.3087, 0, 65445.591225624084
