,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.24186,0.2534,"[[44, 17, 0, 73, 10, 28, 18, 20, 630, 160], [6, 40, 0, 82, 21, 71, 45, 32, 484, 219], [16, 19, 0, 267, 180, 56, 133, 45, 194, 90], [17, 5, 0, 332, 153, 131, 70, 68, 93, 131], [11, 2, 0, 240, 320, 30, 180, 49, 80, 88], [10, 9, 0, 297, 154, 194, 69, 58, 129, 80], [8, 9, 0, 245, 238, 31, 312, 71, 22, 64], [14, 20, 0, 187, 146, 78, 41, 165, 109, 240], [8, 8, 0, 51, 5, 67, 2, 12, 637, 210], [5, 12, 0, 72, 17, 20, 35, 37, 312, 490]]"
1,1,0.32456,0.3572,"[[586, 134, 20, 1, 5, 29, 33, 85, 67, 40], [108, 622, 1, 2, 4, 17, 39, 36, 49, 122], [134, 99, 131, 7, 87, 91, 282, 146, 9, 14], [68, 104, 52, 16, 43, 196, 295, 172, 5, 49], [77, 45, 75, 6, 196, 69, 378, 139, 4, 11], [45, 90, 86, 11, 46, 288, 242, 159, 16, 17], [12, 54, 43, 8, 70, 40, 655, 91, 1, 26], [55, 88, 40, 7, 82, 73, 103, 491, 8, 53], [351, 206, 6, 2, 0, 38, 19, 42, 248, 88], [118, 274, 3, 6, 3, 15, 54, 84, 104, 339]]"
2,2,0.36566,0.3943,"[[242, 48, 46, 65, 10, 19, 8, 29, 315, 218], [5, 377, 1, 28, 4, 35, 6, 19, 72, 453], [35, 29, 126, 277, 143, 137, 69, 82, 49, 53], [11, 19, 17, 552, 15, 184, 33, 40, 12, 117], [24, 18, 44, 244, 284, 68, 97, 123, 29, 69], [3, 10, 24, 385, 22, 388, 21, 68, 18, 61], [1, 18, 27, 359, 119, 63, 306, 29, 13, 65], [19, 16, 5, 214, 39, 124, 8, 406, 14, 155], [24, 65, 6, 52, 7, 26, 2, 11, 541, 266], [2, 89, 1, 66, 3, 18, 8, 20, 72, 721]]"
3,3,0.39842,0.442,"[[645, 100, 62, 2, 17, 3, 27, 36, 98, 10], [79, 754, 8, 4, 6, 2, 28, 17, 63, 39], [101, 39, 449, 23, 51, 27, 189, 93, 20, 8], [49, 55, 164, 135, 33, 105, 309, 109, 13, 28], [78, 36, 227, 15, 207, 10, 298, 110, 15, 4], [33, 39, 203, 74, 22, 254, 211, 127, 28, 9], [7, 25, 129, 16, 34, 7, 716, 39, 8, 19], [48, 61, 94, 17, 60, 38, 86, 563, 7, 26], [308, 157, 19, 5, 10, 5, 15, 20, 427, 34], [78, 396, 15, 19, 6, 6, 45, 63, 102, 270]]"
4,4,0.396,0.4239,"[[290, 35, 26, 57, 19, 44, 15, 15, 371, 128], [13, 301, 0, 24, 5, 51, 5, 27, 103, 471], [47, 16, 126, 216, 165, 230, 47, 56, 49, 48], [21, 15, 10, 452, 16, 314, 38, 35, 20, 79], [22, 20, 24, 208, 349, 129, 66, 97, 38, 47], [5, 6, 10, 264, 22, 553, 26, 52, 18, 44], [1, 12, 14, 297, 142, 101, 345, 23, 16, 49], [19, 16, 4, 140, 39, 196, 9, 428, 21, 128], [30, 40, 3, 32, 1, 51, 2, 8, 663, 170], [8, 65, 2, 43, 4, 26, 16, 10, 94, 732]]"
5,5,0.39794,0.434,"[[689, 71, 95, 0, 10, 4, 34, 30, 54, 13], [102, 747, 21, 3, 7, 0, 29, 17, 35, 39], [98, 30, 606, 24, 19, 10, 140, 55, 11, 7], [39, 40, 319, 140, 27, 34, 276, 92, 12, 21], [74, 27, 385, 10, 143, 2, 255, 91, 13, 0], [23, 21, 377, 109, 13, 128, 199, 101, 23, 6], [10, 24, 175, 15, 17, 1, 715, 27, 7, 9], [41, 44, 172, 19, 39, 21, 84, 553, 5, 22], [399, 133, 45, 6, 17, 2, 19, 13, 337, 29], [110, 349, 36, 16, 9, 5, 53, 83, 57, 282]]"
6,6,0.3874,0.4146,"[[357, 17, 24, 79, 15, 59, 8, 5, 314, 122], [9, 238, 0, 33, 8, 48, 2, 13, 115, 534], [57, 7, 97, 273, 157, 261, 29, 13, 56, 50], [18, 7, 6, 474, 16, 347, 30, 8, 11, 83], [26, 8, 12, 222, 360, 169, 36, 59, 52, 56], [8, 3, 8, 283, 19, 582, 21, 23, 14, 39], [3, 5, 10, 331, 148, 149, 269, 7, 24, 54], [20, 3, 2, 179, 44, 267, 5, 300, 21, 159], [32, 21, 1, 45, 4, 52, 0, 3, 687, 155], [8, 28, 2, 49, 3, 30, 10, 5, 83, 782]]"
7,7,0.3878,0.4176,"[[666, 93, 109, 0, 13, 0, 42, 35, 36, 6], [66, 807, 21, 1, 6, 0, 34, 18, 25, 22], [80, 38, 604, 3, 15, 3, 188, 57, 7, 5], [22, 52, 293, 56, 41, 10, 379, 125, 7, 15], [65, 32, 343, 2, 116, 2, 330, 102, 8, 0], [18, 30, 397, 29, 18, 37, 305, 149, 12, 5], [7, 25, 140, 3, 11, 0, 789, 19, 3, 3], [33, 51, 163, 4, 28, 3, 136, 567, 3, 12], [372, 176, 55, 1, 15, 3, 32, 14, 314, 18], [65, 458, 40, 0, 5, 2, 78, 85, 47, 220]]"
8,8,0.34326,0.3705,"[[264, 2, 28, 99, 6, 121, 9, 3, 360, 108], [9, 138, 0, 44, 1, 79, 3, 3, 128, 595], [39, 5, 67, 250, 98, 408, 28, 2, 54, 49], [10, 3, 3, 428, 12, 434, 31, 1, 14, 64], [14, 3, 6, 226, 275, 302, 32, 18, 59, 65], [5, 1, 3, 229, 11, 684, 22, 7, 11, 27], [1, 2, 3, 304, 87, 296, 234, 2, 21, 50], [8, 0, 2, 211, 28, 410, 6, 149, 21, 165], [17, 18, 0, 45, 4, 87, 2, 1, 694, 132], [4, 12, 1, 61, 4, 54, 8, 0, 84, 772]]"
9,9,0.37016,0.3919,"[[665, 86, 136, 0, 14, 0, 50, 41, 7, 1], [73, 787, 29, 1, 7, 0, 59, 26, 7, 11], [78, 24, 582, 2, 16, 0, 221, 74, 2, 1], [17, 41, 272, 27, 29, 5, 428, 176, 3, 2], [51, 22, 315, 0, 114, 1, 380, 115, 2, 0], [15, 25, 343, 22, 13, 13, 364, 201, 3, 1], [6, 15, 116, 1, 11, 0, 816, 34, 0, 1], [31, 47, 122, 1, 22, 2, 147, 623, 2, 3], [494, 179, 83, 0, 23, 3, 40, 17, 155, 6], [97, 458, 43, 0, 15, 0, 96, 142, 12, 137]]"
10,10,0.31594,0.3399,"[[248, 5, 11, 173, 4, 100, 14, 1, 313, 131], [8, 125, 0, 72, 0, 115, 2, 3, 109, 566], [33, 3, 45, 383, 68, 353, 19, 3, 45, 48], [8, 6, 2, 556, 8, 337, 26, 0, 9, 48], [9, 5, 1, 368, 206, 261, 19, 2, 59, 70], [3, 1, 1, 324, 8, 612, 13, 2, 10, 26], [2, 2, 0, 499, 63, 214, 145, 1, 20, 54], [3, 1, 0, 283, 19, 403, 4, 64, 21, 202], [18, 14, 0, 90, 2, 86, 3, 1, 651, 135], [4, 15, 0, 100, 2, 55, 5, 0, 72, 747]]"
11,11,0.35708,0.3752,"[[617, 79, 151, 0, 30, 0, 71, 43, 6, 3], [58, 752, 27, 0, 15, 0, 85, 55, 2, 6], [65, 24, 451, 1, 32, 0, 339, 84, 2, 2], [12, 36, 183, 7, 40, 3, 536, 181, 1, 1], [30, 20, 163, 0, 174, 0, 482, 127, 4, 0], [6, 26, 238, 2, 28, 4, 467, 226, 1, 2], [4, 16, 51, 0, 10, 0, 885, 33, 1, 0], [28, 38, 70, 1, 38, 0, 197, 628, 0, 0], [436, 191, 71, 0, 52, 2, 89, 15, 140, 4], [85, 433, 37, 0, 18, 0, 155, 171, 7, 94]]"
