,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,20,0.1,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1,1,20,0.1,0.0999,0.0999,"[[996, 0, 0, 4, 0, 0, 0, 0, 0, 0], [993, 0, 0, 7, 0, 0, 0, 0, 0, 0], [997, 0, 0, 3, 0, 0, 0, 0, 0, 0], [997, 0, 0, 3, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [990, 0, 0, 10, 0, 0, 0, 0, 0, 0], [993, 0, 0, 7, 0, 0, 0, 0, 0, 0], [996, 0, 0, 4, 0, 0, 0, 0, 0, 0], [999, 0, 0, 1, 0, 0, 0, 0, 0, 0], [990, 0, 0, 10, 0, 0, 0, 0, 0, 0]]"
2,2,20,0.1231,0.1253,0.1253,"[[577, 0, 0, 423, 0, 0, 0, 0, 0, 0], [466, 0, 0, 534, 0, 0, 0, 0, 0, 0], [445, 0, 0, 555, 0, 0, 0, 0, 0, 0], [324, 0, 0, 676, 0, 0, 0, 0, 0, 0], [409, 0, 0, 591, 0, 0, 0, 0, 0, 0], [257, 0, 0, 743, 0, 0, 0, 0, 0, 0], [248, 0, 0, 752, 0, 0, 0, 0, 0, 0], [233, 0, 0, 767, 0, 0, 0, 0, 0, 0], [592, 0, 0, 408, 0, 0, 0, 0, 0, 0], [355, 0, 0, 645, 0, 0, 0, 0, 0, 0]]"
3,3,20,0.10132,0.101,0.101,"[[14, 0, 0, 986, 0, 0, 0, 0, 0, 0], [3, 0, 0, 997, 0, 0, 0, 0, 0, 0], [3, 0, 0, 997, 0, 0, 0, 0, 0, 0], [4, 0, 0, 996, 0, 0, 0, 0, 0, 0], [3, 0, 0, 997, 0, 0, 0, 0, 0, 0], [1, 0, 0, 999, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [4, 0, 0, 996, 0, 0, 0, 0, 0, 0]]"
4,4,20,0.1046,0.1048,0.1048,"[[1, 0, 0, 282, 0, 717, 0, 0, 0, 0], [0, 0, 0, 484, 0, 516, 0, 0, 0, 0], [0, 0, 0, 400, 0, 600, 0, 0, 0, 0], [1, 0, 0, 312, 0, 687, 0, 0, 0, 0], [0, 0, 0, 442, 0, 558, 0, 0, 0, 0], [0, 0, 0, 265, 0, 735, 0, 0, 0, 0], [0, 0, 0, 405, 0, 595, 0, 0, 0, 0], [0, 0, 0, 364, 0, 636, 0, 0, 0, 0], [0, 0, 0, 418, 0, 582, 0, 0, 0, 0], [0, 0, 0, 497, 0, 503, 0, 0, 0, 0]]"
5,5,20,0.10004,0.1001,0.1001,"[[1, 0, 0, 0, 0, 999, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1000, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1000, 0, 0, 0, 0], [3, 0, 0, 0, 0, 997, 0, 0, 0, 0], [4, 0, 0, 0, 0, 996, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1000, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1000, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1000, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1000, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1000, 0, 0, 0, 0]]"
6,6,20,0.10498,0.1007,0.1007,"[[1, 543, 0, 0, 0, 0, 8, 0, 448, 0], [3, 355, 0, 0, 0, 0, 8, 0, 634, 0], [2, 682, 0, 0, 0, 0, 10, 0, 306, 0], [11, 693, 0, 1, 0, 0, 31, 0, 264, 0], [9, 696, 0, 0, 0, 0, 24, 0, 271, 0], [3, 670, 0, 1, 0, 0, 27, 0, 299, 0], [1, 664, 0, 0, 0, 0, 10, 0, 325, 0], [5, 630, 0, 0, 0, 0, 22, 0, 343, 0], [1, 347, 0, 0, 0, 0, 12, 0, 640, 0], [4, 401, 0, 0, 0, 0, 3, 0, 592, 0]]"
7,7,20,0.12792,0.1328,0.1328,"[[0, 0, 1, 16, 0, 826, 0, 0, 157, 0], [0, 0, 0, 22, 0, 687, 0, 0, 291, 0], [0, 0, 3, 32, 0, 871, 0, 0, 94, 0], [0, 0, 1, 83, 0, 830, 0, 0, 85, 1], [0, 0, 0, 68, 0, 852, 0, 0, 80, 0], [0, 0, 0, 61, 0, 867, 0, 0, 72, 0], [0, 0, 0, 35, 0, 893, 0, 0, 72, 0], [0, 0, 0, 57, 0, 791, 0, 0, 151, 1], [0, 0, 0, 15, 0, 611, 0, 0, 374, 0], [0, 0, 1, 11, 0, 583, 0, 0, 404, 1]]"
8,8,20,0.12026,0.1265,0.1265,"[[2, 706, 0, 5, 0, 0, 229, 58, 0, 0], [6, 792, 0, 9, 1, 0, 178, 14, 0, 0], [8, 639, 0, 10, 0, 0, 324, 19, 0, 0], [11, 454, 0, 34, 1, 0, 472, 28, 0, 0], [5, 515, 0, 33, 0, 0, 434, 13, 0, 0], [4, 523, 0, 20, 0, 0, 436, 17, 0, 0], [2, 569, 0, 11, 0, 0, 396, 22, 0, 0], [0, 590, 0, 17, 0, 0, 352, 41, 0, 0], [0, 777, 0, 7, 0, 0, 215, 1, 0, 0], [4, 872, 0, 4, 0, 0, 100, 20, 0, 0]]"
9,9,20,0.16034,0.1641,0.1641,"[[0, 0, 309, 88, 0, 336, 0, 0, 212, 55], [0, 0, 159, 54, 0, 315, 0, 0, 377, 95], [0, 0, 287, 120, 0, 445, 0, 0, 127, 21], [0, 0, 233, 223, 0, 426, 0, 0, 84, 34], [0, 0, 231, 202, 0, 420, 0, 0, 119, 28], [0, 0, 207, 174, 0, 491, 0, 0, 106, 22], [0, 0, 195, 126, 0, 524, 0, 0, 136, 19], [0, 0, 273, 219, 0, 260, 0, 0, 178, 70], [0, 0, 112, 49, 0, 326, 0, 0, 415, 98], [0, 0, 224, 47, 0, 180, 0, 0, 324, 225]]"
