round, train_acc, test_acc, f1, time_stamp
0, 0.1, 0.1, 0.1, 86.30555534362793
1, 0.1, 0.1, 0.1, 172.36836290359497
2, 0.12016, 0.1193, 0.1193, 258.624160528183
3, 0.20044, 0.2091, 0.2091, 344.653520822525
4, 0.24204, 0.251, 0.251, 430.4577417373657
5, 0.26706, 0.2836, 0.2836, 516.320987701416
6, 0.28818, 0.3106, 0.3106, 602.3834517002106
7, 0.31182, 0.3348, 0.3348, 688.5433073043823
8, 0.33422, 0.3616, 0.3616, 774.4097943305969
9, 0.34814, 0.3763, 0.3763, 860.3271493911743
10, 0.36016, 0.3919, 0.3919, 946.1398487091064
11, 0.37558, 0.4043, 0.4043, 1031.895353794098
12, 0.3895, 0.4234, 0.4234, 1117.7821366786957
13, 0.39554, 0.4305, 0.4305, 1203.7829813957214
14, 0.40598, 0.4426, 0.4426, 1289.6882674694061
