,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.19018,0.1975,"[[811, 26, 0, 34, 0, 19, 4, 4, 63, 39], [526, 87, 0, 53, 2, 80, 22, 32, 94, 104], [449, 53, 0, 276, 1, 149, 15, 18, 7, 32], [359, 25, 0, 341, 5, 168, 8, 33, 6, 55], [287, 34, 1, 408, 10, 137, 45, 37, 8, 33], [410, 26, 1, 295, 3, 178, 9, 42, 5, 31], [198, 38, 0, 344, 5, 247, 84, 52, 2, 30], [364, 54, 0, 237, 4, 73, 9, 68, 38, 153], [681, 16, 0, 33, 0, 42, 0, 2, 159, 67], [469, 33, 0, 53, 0, 20, 10, 31, 147, 237]]"
1,1,0.27756,0.2972,"[[327, 74, 20, 5, 54, 5, 108, 122, 192, 93], [16, 412, 5, 1, 18, 3, 244, 43, 87, 171], [71, 52, 20, 8, 160, 21, 538, 74, 30, 26], [12, 25, 13, 5, 79, 44, 651, 120, 23, 28], [28, 13, 5, 4, 211, 8, 622, 72, 25, 12], [6, 35, 7, 2, 104, 76, 659, 77, 24, 10], [3, 5, 0, 1, 57, 3, 870, 45, 3, 13], [10, 32, 4, 1, 191, 20, 394, 288, 16, 44], [80, 117, 1, 0, 22, 27, 101, 75, 399, 178], [14, 147, 3, 0, 13, 2, 231, 146, 80, 364]]"
2,2,0.2979,0.3254,"[[141, 182, 224, 45, 237, 32, 34, 32, 40, 33], [11, 616, 53, 48, 31, 51, 38, 67, 31, 54], [12, 49, 246, 182, 200, 141, 95, 55, 8, 12], [6, 68, 76, 331, 35, 282, 125, 43, 4, 30], [14, 79, 96, 142, 305, 96, 199, 49, 8, 12], [2, 45, 86, 243, 45, 416, 99, 54, 4, 6], [0, 63, 34, 211, 115, 91, 441, 35, 3, 7], [13, 141, 62, 170, 62, 121, 77, 309, 7, 38], [56, 228, 41, 38, 205, 82, 54, 18, 237, 41], [21, 427, 29, 86, 16, 40, 69, 49, 51, 212]]"
3,3,0.28838,0.3128,"[[200, 79, 7, 0, 131, 0, 137, 95, 293, 58], [7, 523, 2, 0, 26, 4, 216, 47, 46, 129], [26, 29, 45, 2, 160, 6, 586, 74, 56, 16], [9, 21, 7, 2, 92, 10, 744, 90, 8, 17], [20, 15, 2, 0, 260, 0, 615, 53, 24, 11], [1, 27, 9, 0, 98, 20, 738, 83, 15, 9], [0, 4, 1, 0, 36, 0, 934, 16, 4, 5], [8, 22, 3, 1, 186, 0, 369, 386, 10, 15], [64, 149, 3, 0, 69, 1, 152, 26, 440, 96], [12, 197, 1, 0, 35, 5, 249, 136, 47, 318]]"
4,4,0.17346,0.1903,"[[0, 17, 0, 34, 805, 5, 89, 22, 28, 0], [0, 145, 0, 94, 421, 10, 275, 30, 25, 0], [0, 6, 9, 154, 643, 16, 76, 94, 2, 0], [0, 6, 0, 349, 352, 45, 155, 91, 2, 0], [0, 6, 3, 105, 636, 28, 71, 143, 8, 0], [0, 2, 2, 368, 322, 65, 96, 143, 2, 0], [0, 2, 5, 264, 334, 64, 254, 72, 4, 1], [0, 6, 0, 134, 407, 23, 72, 357, 1, 0], [0, 64, 2, 44, 619, 1, 175, 7, 88, 0], [0, 107, 2, 85, 396, 16, 321, 58, 15, 0]]"
5,5,0.29086,0.3104,"[[191, 213, 49, 0, 2, 0, 42, 2, 278, 223], [4, 457, 2, 2, 0, 1, 17, 1, 71, 445], [58, 124, 188, 20, 19, 17, 372, 5, 51, 146], [19, 158, 70, 48, 7, 56, 341, 5, 49, 247], [39, 118, 112, 11, 76, 4, 462, 7, 40, 131], [11, 107, 104, 52, 12, 125, 344, 11, 49, 185], [0, 83, 22, 13, 7, 4, 695, 0, 11, 165], [18, 158, 70, 23, 38, 43, 200, 121, 23, 306], [23, 157, 6, 1, 4, 2, 23, 0, 420, 364], [1, 136, 4, 3, 0, 0, 28, 4, 41, 783]]"
6,6,0.161,0.1712,"[[2, 25, 5, 19, 712, 0, 200, 37, 0, 0], [0, 68, 10, 35, 315, 1, 535, 36, 0, 0], [0, 2, 6, 56, 466, 2, 361, 107, 0, 0], [0, 6, 4, 150, 234, 5, 505, 95, 0, 1], [0, 1, 1, 37, 406, 0, 416, 139, 0, 0], [0, 3, 2, 163, 239, 4, 409, 180, 0, 0], [0, 1, 2, 49, 197, 0, 712, 39, 0, 0], [0, 1, 2, 90, 200, 2, 348, 357, 0, 0], [1, 55, 3, 6, 673, 0, 231, 26, 5, 0], [0, 50, 6, 46, 316, 2, 451, 127, 0, 2]]"
7,7,0.18562,0.1991,"[[118, 242, 111, 0, 1, 0, 218, 0, 175, 135], [27, 512, 45, 0, 0, 0, 108, 1, 164, 143], [45, 169, 251, 0, 0, 0, 336, 3, 61, 135], [36, 208, 137, 0, 0, 6, 335, 3, 36, 239], [73, 220, 134, 0, 3, 2, 350, 1, 29, 188], [17, 173, 139, 1, 0, 6, 395, 1, 18, 250], [9, 182, 114, 0, 0, 0, 586, 0, 31, 78], [67, 248, 98, 0, 1, 1, 174, 21, 21, 369], [55, 308, 52, 0, 0, 0, 227, 0, 269, 89], [42, 386, 62, 0, 0, 1, 133, 1, 150, 225]]"
8,8,0.17836,0.1912,"[[24, 2, 125, 45, 517, 0, 220, 58, 9, 0], [0, 3, 9, 131, 218, 0, 539, 97, 3, 0], [0, 0, 27, 148, 496, 0, 236, 93, 0, 0], [0, 0, 4, 297, 309, 1, 256, 133, 0, 0], [0, 0, 4, 54, 465, 0, 300, 176, 1, 0], [0, 0, 2, 330, 350, 1, 130, 187, 0, 0], [0, 0, 2, 98, 215, 0, 607, 78, 0, 0], [0, 0, 0, 102, 301, 0, 149, 448, 0, 0], [17, 12, 75, 58, 459, 1, 309, 29, 40, 0], [2, 4, 7, 93, 326, 0, 379, 187, 2, 0]]"
9,9,0.16692,0.1747,"[[205, 99, 106, 0, 328, 2, 133, 6, 112, 9], [169, 321, 85, 0, 97, 6, 96, 6, 186, 34], [151, 55, 276, 0, 285, 9, 180, 6, 26, 12], [212, 141, 140, 0, 199, 9, 230, 20, 30, 19], [223, 30, 142, 0, 464, 1, 94, 15, 29, 2], [191, 88, 148, 0, 214, 13, 280, 38, 11, 17], [194, 120, 95, 0, 292, 2, 266, 2, 28, 1], [391, 64, 126, 0, 238, 7, 116, 36, 10, 12], [159, 266, 40, 0, 188, 0, 213, 2, 125, 7], [240, 282, 91, 0, 81, 16, 112, 3, 134, 41]]"
