round	train_acc	test_acc	f1	time_stamp	time_hours
0.0	0.10108	10.153333333333334	0.10153333333333332	621.9691548347473	0.1727692096763187
1.0	0.11347333333333333	11.38	0.11380000000000001	1243.8250957330067	0.34550697103694633
2.0	0.1335333333333333	13.63	0.1363	1864.1882899602253	0.5178300805445071
3.0	0.13944	14.353333333333333	0.14353333333333332	2485.250892718633	0.6903474701996203
4.0	0.14481999999999998	14.966666666666667	0.14966666666666667	3108.486682653427	0.8634685229592853
5.0	0.15062	15.49	0.1549	3729.7601239681244	1.0360444788800345
6.0	0.1589	16.523333333333333	0.16523333333333334	4349.908010721207	1.2083077807558908
7.0	0.17188666666666666	17.96666666666667	0.17966666666666667	4970.915669997533	1.3808099083326482
8.0	0.18071333333333336	18.896666666666665	0.18896666666666664	5590.96001291275	1.5530444480313195
9.0	0.18885333333333332	19.89333333333333	0.19893333333333332	6210.174211502075	1.7250483920839097
10.0	0.20154000000000002	21.013333333333335	0.21013333333333337	6824.584012349446	1.8957177812081796
11.0	0.21034	22.30333333333333	0.22303333333333333	7441.878419160843	2.067188449766901
12.0	0.22633333333333336	23.930000000000003	0.23929999999999998	8059.319856882095	2.2386999602450266
13.0	0.23063999999999998	24.586666666666662	0.24586666666666668	8676.91776140531	2.410254933723697
14.0	0.23636666666666664	25.179999999999996	0.25179999999999997	9294.782124678293	2.5818839235217483
15.0	0.24105999999999997	25.866666666666664	0.25866666666666666	9912.640195210774	2.753511165336326
16.0	0.24636666666666665	26.430000000000003	0.26430000000000003	10530.208320856094	2.9250578669044707
17.0	0.24968666666666664	26.846666666666664	0.2684666666666667	11147.590443531672	3.09655290098102
18.0	0.2567	27.623333333333335	0.27623333333333333	11764.953586657843	3.268042662960512
19.0	0.26184666666666667	28.25	0.2825	12380.601987838745	3.4390561077329846
20.0	0.2677	28.963333333333328	0.28963333333333335	12998.011273860931	3.6105586871835924
21.0	0.27496666666666664	29.623333333333335	0.29623333333333335	13612.963679234186	3.7813787997872743
22.0	0.2837266666666667	30.5	0.305	14229.153371334076	3.952542603148354
23.0	0.2864933333333333	31.113333333333333	0.3111333333333333	14845.293222506842	4.123692561807456
24.0	0.2949	31.96666666666667	0.3196666666666667	15461.102265914282	4.2947506294206335
25.0	0.3002466666666667	32.52333333333333	0.3252333333333333	16076.999203443527	4.465833112067647
26.0	0.3083666666666667	33.45333333333334	0.33453333333333335	16693.740491549175	4.637150136541437
27.0	0.30956	34.04666666666667	0.34046666666666664	17309.76668739319	4.808268524275886
28.0	0.3193066666666667	34.879999999999995	0.3488	17923.5550078551	4.97876527995975
29.0	0.32480666666666663	35.74	0.3574	18536.936306158703	5.149148973932974
30.0	0.32882666666666666	36.333333333333336	0.3633333333333333	19150.505949815113	5.319584986059755
31.0	0.33526666666666666	37.120000000000005	0.3712	19764.347862561543	5.490096628489318
32.0	0.34281333333333336	37.78666666666667	0.37786666666666663	20377.8410431544	5.660511400876222
33.0	0.34588	38.15	0.38149999999999995	20991.533774693806	5.830981604081614
34.0	0.35396	38.836666666666666	0.3883666666666667	21605.043372154236	6.001400936709509
35.0	0.35574	39.166666666666664	0.39166666666666666	22219.04395389557	6.17195665385988
36.0	0.3593466666666667	39.56666666666666	0.39566666666666667	22832.731154362362	6.342425320656211
37.0	0.36554	40.22666666666667	0.4022666666666667	23446.557022333145	6.512932506203652
38.0	0.36666	40.51333333333333	0.40513333333333335	24060.386722962063	6.68344075637835
39.0	0.37111333333333335	41.04333333333333	0.41043333333333337	24674.496006329853	6.85402666842496
40.0	0.37464000000000003	41.12	0.4112	25287.87890736262	7.024410807600727
41.0	0.3788	41.61666666666667	0.41616666666666663	25901.596714178722	7.194887976160756
42.0	0.38048666666666664	41.94333333333333	0.4194333333333333	26515.23818206787	7.365343939463298
43.0	0.38126	42.156666666666666	0.42156666666666665	27128.934414227802	7.535815115063279
44.0	0.38610000000000005	42.36666666666667	0.42366666666666664	27742.606705586117	7.706279640440588
45.0	0.38780666666666663	42.723333333333336	0.42723333333333335	28356.681475480396	7.876855965411221
46.0	0.39054666666666665	42.97333333333333	0.4297333333333333	28969.957632859547	8.047210453572097
47.0	0.39210666666666666	43.196666666666665	0.43196666666666667	29582.109135548275	8.217252537652298
48.0	0.39534	43.413333333333334	0.4341333333333333	30198.75245944659	8.388542349846274
49.0	0.39783999999999997	43.61333333333334	0.4361333333333333	30814.860786596935	8.559683551832482
