,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.08944,0.092,"[[0, 0, 684, 0, 0, 0, 0, 316, 0, 0], [0, 0, 700, 0, 0, 0, 0, 300, 0, 0], [0, 0, 557, 0, 0, 0, 0, 443, 0, 0], [0, 0, 602, 0, 0, 0, 0, 398, 0, 0], [0, 0, 489, 0, 0, 0, 0, 511, 0, 0], [0, 0, 707, 0, 0, 0, 0, 293, 0, 0], [0, 0, 604, 0, 0, 0, 0, 396, 0, 0], [0, 0, 637, 0, 0, 0, 0, 363, 0, 0], [0, 0, 692, 0, 0, 0, 0, 308, 0, 0], [0, 0, 668, 0, 0, 0, 0, 332, 0, 0]]"
1,1,0.1,0.1,"[[0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0]]"
2,2,0.1,0.1,"[[0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0]]"
3,3,0.10036,0.1004,"[[0, 0, 998, 0, 2, 0, 0, 0, 0, 0], [0, 0, 993, 0, 7, 0, 0, 0, 0, 0], [0, 0, 986, 0, 14, 0, 0, 0, 0, 0], [0, 0, 978, 0, 22, 0, 0, 0, 0, 0], [0, 0, 982, 0, 18, 0, 0, 0, 0, 0], [0, 0, 992, 0, 8, 0, 0, 0, 0, 0], [0, 0, 994, 0, 6, 0, 0, 0, 0, 0], [0, 0, 993, 0, 7, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 996, 0, 4, 0, 0, 0, 0, 0]]"
4,4,0.10188,0.104,"[[0, 0, 77, 0, 923, 0, 0, 0, 0, 0], [0, 0, 70, 0, 930, 0, 0, 0, 0, 0], [0, 0, 55, 0, 945, 0, 0, 0, 0, 0], [0, 0, 42, 0, 958, 0, 0, 0, 0, 0], [0, 0, 15, 0, 985, 0, 0, 0, 0, 0], [0, 0, 83, 0, 917, 0, 0, 0, 0, 0], [0, 0, 11, 0, 989, 0, 0, 0, 0, 0], [0, 0, 58, 0, 942, 0, 0, 0, 0, 0], [0, 0, 113, 0, 887, 0, 0, 0, 0, 0], [0, 0, 83, 0, 917, 0, 0, 0, 0, 0]]"
5,5,0.1048,0.1067,"[[0, 0, 216, 0, 784, 0, 0, 0, 0, 0], [0, 0, 172, 0, 828, 0, 0, 0, 0, 0], [0, 0, 127, 0, 873, 0, 0, 0, 0, 0], [0, 0, 127, 0, 873, 0, 0, 0, 0, 0], [0, 0, 60, 0, 940, 0, 0, 0, 0, 0], [0, 0, 195, 0, 805, 0, 0, 0, 0, 0], [0, 0, 32, 0, 968, 0, 0, 0, 0, 0], [0, 0, 131, 0, 869, 0, 0, 0, 0, 0], [0, 0, 240, 0, 760, 0, 0, 0, 0, 0], [0, 0, 189, 0, 811, 0, 0, 0, 0, 0]]"
6,6,0.10166,0.1038,"[[0, 0, 100, 0, 900, 0, 0, 0, 0, 0], [0, 0, 61, 0, 939, 0, 0, 0, 0, 0], [0, 0, 50, 0, 950, 0, 0, 0, 0, 0], [0, 0, 25, 0, 975, 0, 0, 0, 0, 0], [0, 0, 12, 0, 988, 0, 0, 0, 0, 0], [0, 0, 58, 0, 942, 0, 0, 0, 0, 0], [0, 0, 7, 0, 993, 0, 0, 0, 0, 0], [0, 0, 48, 0, 952, 0, 0, 0, 0, 0], [0, 0, 108, 0, 892, 0, 0, 0, 0, 0], [0, 0, 75, 0, 925, 0, 0, 0, 0, 0]]"
7,7,0.10202,0.1033,"[[0, 0, 115, 0, 885, 0, 0, 0, 0, 0], [0, 0, 55, 0, 945, 0, 0, 0, 0, 0], [0, 0, 44, 0, 956, 0, 0, 0, 0, 0], [0, 0, 27, 0, 973, 0, 0, 0, 0, 0], [0, 0, 11, 0, 989, 0, 0, 0, 0, 0], [0, 0, 52, 0, 948, 0, 0, 0, 0, 0], [0, 0, 3, 0, 997, 0, 0, 0, 0, 0], [0, 0, 33, 0, 967, 0, 0, 0, 0, 0], [0, 0, 112, 0, 888, 0, 0, 0, 0, 0], [0, 0, 65, 0, 935, 0, 0, 0, 0, 0]]"
8,8,0.11086,0.114,"[[1, 0, 455, 0, 497, 0, 0, 0, 47, 0], [0, 0, 234, 0, 745, 0, 0, 0, 21, 0], [0, 0, 146, 0, 850, 0, 0, 0, 4, 0], [0, 0, 106, 0, 892, 0, 0, 0, 2, 0], [0, 0, 49, 0, 951, 0, 0, 0, 0, 0], [0, 0, 193, 0, 801, 0, 0, 0, 6, 0], [0, 0, 33, 0, 967, 0, 0, 0, 0, 0], [0, 0, 121, 0, 874, 0, 0, 0, 5, 0], [0, 0, 442, 0, 516, 0, 0, 0, 42, 0], [0, 0, 251, 0, 737, 0, 0, 0, 12, 0]]"
9,9,0.16294,0.1673,"[[24, 0, 144, 0, 223, 0, 0, 0, 609, 0], [20, 0, 79, 0, 434, 0, 0, 0, 467, 0], [1, 0, 110, 0, 729, 0, 0, 0, 160, 0], [1, 0, 120, 0, 762, 0, 0, 0, 117, 0], [3, 0, 50, 0, 886, 0, 0, 0, 61, 0], [0, 0, 119, 0, 679, 0, 0, 0, 202, 0], [0, 0, 45, 0, 932, 0, 0, 0, 23, 0], [3, 0, 117, 0, 760, 0, 0, 0, 120, 0], [21, 0, 122, 0, 204, 0, 0, 0, 653, 0], [38, 0, 150, 0, 468, 0, 0, 0, 344, 0]]"
